"","G","r","eps","T1","L","M"
"mu...299",62.73475610186,30.6688780855606,0.00059,4.8,0.21788368816499,0.111374092390706
"mu...300",62.7385063912171,31.1517744540956,3e-05,5.1,0.22610137215317,0.115903145690862
"mu...301",62.7171675787939,30.8150836123901,0.00023,5.1,0.226101376485429,0.115942579473364
"mu...302",62.7346614488759,31.1962027943818,0.01669,3.3,0.1901154423355,0.0919811514931588
"mu...303",62.7048735586992,30.7906052959144,0.01889,3.3,0.190115425063451,0.0920248495674401
"mu...304",62.7732846543424,31.0187519995581,0.02123,3.2,0.189242358871718,0.0906099287460955
"mu...305",62.75581871945,31.2485807509245,0.01829,3.3,0.190115417543677,0.0919501449318106
"mu...306",62.6745560947015,30.9385797938006,0.0014,4.6,0.212730793122502,0.108542466863713
"mu...307",62.7287388733393,31.165103578061,0.00099,4.8,0.217883682447514,0.111384776789451
"mu...308",62.6877749847809,30.9616628337987,0.00043,5,0.226101379554052,0.115996941458739
"mu...309",62.7088699238989,31.5040432043149,0.00192,4.5,0.212730803313762,0.108483071360344
"mu...310",62.8383524092704,30.5955964837417,0.01533,3.4,0.191207243439107,0.0931460490681971
"mu...311",62.7130833290219,31.169983036896,0.01929,3.3,0.190115436745574,0.0920128009246192
"mu...312",62.7467918878197,30.8245755825421,0.02183,3.2,0.189242363182848,0.0906481851351466
"mu...313",62.7906188412575,30.9657725084456,0.00079,4.8,0.217883711385697,0.111275002223876
"mu...314",62.6949223040463,30.9989566108343,0.00116,4.7,0.217883688726292,0.111444855086609
"mu...315",62.7879642533809,30.5987508082847,0.01573,3.4,0.191207236851526,0.0932208009408418
"mu...316",62.7144330780689,30.9664517692377,0.00053,4.9,0.223300993295927,0.114416845659605
"mu...317",62.8231140220575,30.9300290890485,8e-05,4.9,0.223300997029519,0.11421890933391
"mu...318",62.8012512666931,30.6781907299674,0.00039,4.8,0.217883685376886,0.111256167781124
"mu...319",62.6691322014354,31.3621771565014,0.01369,3.5,0.192494517181473,0.0947230373531767
"mu...320",62.7381832635815,31.1013276986135,0.02123,3.2,0.189242351320592,0.0906606251561774
"mu...321",62.7059840735524,31.2865109333796,0.00079,4.8,0.217883712730803,0.111425190795337
"mu...322",62.7173677806248,31.1763803002534,0.02438,3.1,0.188614697075872,0.0893762761434044
"mu...323",62.6642029346396,30.9262949193965,0.01553,3.4,0.19120724648325,0.0934049099047772
"mu...324",62.805107715585,30.7829981471529,0.00018,5,0.226101396905384,0.11578023200775
"mu...325",62.758318765657,30.7366485969228,0.01593,3.4,0.191207232893722,0.0932648367123314
"mu...326",62.7780791145119,30.9844846459437,0.01733,3.4,0.191207244901973,0.0932354785314744
"mu...327",62.7322506330738,30.7673088092771,0.00056,4.7,0.217883690557527,0.111378540061405
"mu...328",62.8239396593319,31.1250142470039,0.00088,4.9,0.223300994808829,0.114217408935776
"mu...329",62.6881946871098,30.8720689439425,3e-05,5.1,0.226101366852706,0.115996167141632
"mu...330",62.7130542134247,30.9934117924252,8e-04,4.6,0.212730788669737,0.108475835945973
"mu...331",62.8214563777009,30.9094925920933,0.00139,4.8,0.217883692795158,0.111220383496563
"mu...332",62.5969988911528,30.97761668044,0.00115,4.7,0.217883696740195,0.111619191872131
"mu...333",62.7592782941424,31.9665232395853,0.01829,3.3,0.190115431103784,0.0919450741881953
"mu...334",62.7184240199782,31.4065275273298,0.00028,4.9,0.223300987232063,0.114409566217189
"mu...335",62.6629903909998,30.6136656530436,0.00023,5.1,0.226101362287877,0.116042824110139
"mu...336",62.7218211007585,31.1178145130463,0.00043,5,0.226101393583509,0.115933974164907
"mu...337",62.7694081429612,31.144552699147,3e-05,5,0.226101380877673,0.115846084175205
"mu...338",62.829263237901,31.5064245056339,0.0201,3.3,0.190115434610812,0.0918426570029175
"mu...339",62.6564324742153,30.3871579322561,0.01653,3.4,0.191207229513546,0.0934164962110512
"mu...340",62.7991150907601,31.2551600494392,0.00073,4.9,0.223300987728375,0.114262560238491
"mu...341",62.6920885446589,31.2675742821474,0.01842,3.2,0.189242352663858,0.0907272837505774
"mu...342",62.566611144829,30.456934987751,0.01389,3.5,0.192494531061512,0.0948782476699257
"mu...343",62.7372245383675,30.778556060183,0.00048,5.2,0.231874489371854,0.119023125230371
"mu...344",62.653506371655,31.1549050621143,0.00153,4.4,0.207873662918878,0.105704918016264
"mu...345",62.7483917923992,31.1084822082126,0.00038,5,0.226101385996898,0.11588488376452
"mu...346",62.7829316872193,30.8688649815375,0.01633,3.4,0.191207213342443,0.0932282767445739
"mu...347",62.7195310752408,31.4472441015559,0.0012,4.6,0.212730818053745,0.108464628732966
"mu...348",62.625758863233,31.1442518617484,0.00099,4.8,0.217883688320294,0.111567933888699
"mu...349",62.7772816437868,31.2170909890907,0.00038,5,0.226101387272336,0.115831553622081
"mu...350",62.7872298934929,31.3340594464011,0.0014,4.6,0.212730787111099,0.108347684714316
"mu...351",62.7682039531882,31.0196593771599,0.00028,4.9,0.223300995905548,0.114318829062289
"mu...352",62.8210812157926,30.3970102474953,0.002,4.6,0.21273080157875,0.108289298661076
"mu...353",62.7369323186036,30.8957707664692,0.01673,3.4,0.191207228118656,0.0932966305604518
"mu...354",62.8681438147878,31.729441164174,0.00018,5,0.226101371792779,0.115664147244473
"mu...355",62.7748368312036,31.287414027736,0.02398,3.1,0.188614698327814,0.0892944537809715
"mu...356",62.7273672465407,31.315758083065,0.00152,4.5,0.212730809155251,0.108451080388895
"mu...357",62.7996706457822,31.6372109523884,0.00083,5,0.226101377022903,0.11579026004536
"mu...358",62.7321948842154,31.4176880185201,0.00139,4.8,0.217883686772504,0.111378639885914
"mu...359",62.7502101084653,31.1058723821008,0.00882,3.8,0.197339413935059,0.0986186772684677
"mu...360",62.7340306795818,31.1200415935749,0.00212,4.5,0.212730788003511,0.108439564787369
"mu...361",62.6532725943544,30.6821359169722,0.02337,3.1,0.18861468332952,0.0894677111045949
"mu...362",62.7153755262503,31.4612951168638,0.02063,3.2,0.189242378984149,0.090693591789307
"mu...363",62.888370067639,31.3405364812448,0.0183,3.3,0.190115441012828,0.0917563360901474
"mu...364",62.7764558088291,30.877572526751,0.00233,4.4,0.207873679809758,0.105497888926746
"mu...365",62.7748525715792,31.1373705865266,0.00233,4.4,0.207873652908811,0.105500587920743
"mu...366",62.6809699614712,31.3674143458417,0.00023,5,0.226101378561706,0.116009534903219
"mu...367",62.7037863125899,31.0701664421267,0.00802,3.8,0.197339435747126,0.0986916877419595
"mu...368",62.7639363253543,30.8725895616909,0.00045,4.7,0.217883679302672,0.111322313882609
"mu...369",62.7444824775984,31.372005326408,0.00068,4.9,0.223301003339495,0.114362047685359
"mu...370",62.8084118457236,30.7254661021139,5e-05,4.7,0.217883702831772,0.111243480779382
"mu...371",62.7702485516883,31.6088612599359,0.01949,3.3,0.190115439310508,0.0919290039170734
"mu...372",62.8680835948258,31.1843121144122,0.00116,4.7,0.217883686569505,0.111137896061272
"mu...373",62.8398526436446,31.0844925524952,0.00022,4.8,0.217883689587266,0.111187824567748
"mu...374",62.6574959256049,30.9529322434267,0.00172,4.5,0.212730794707061,0.108572020158765
"mu...375",62.8259592386071,31.031925126229,0.02398,3.1,0.188614700272752,0.0892217933365432
"mu...376",62.7487443427974,31.3256709702921,0.02123,3.2,0.189242348498173,0.0906453666842427
"mu...377",62.6415509606659,31.0553901604166,3e-05,5,0.226101377777015,0.116082537284341
"mu...378",62.7777835697362,31.1787046440673,0.01613,3.4,0.191207235424267,0.093235918780747
"mu...379",62.652107023955,31.0891029857811,0.00092,4.5,0.212730807804354,0.108581356320639
"mu...380",62.6786796919619,30.8400209491557,0.00063,5,0.226101380139687,0.11601377356263
"mu...381",62.7063268662624,30.1137933305357,0.00023,5.1,0.226101375815175,0.115962624078799
"mu...382",62.7073112008084,30.5289945129821,0.02438,3.1,0.188614712342334,0.0893906075626642
"mu...383",62.6879692160282,31.0381869184641,0.00048,4.9,0.223300991565887,0.114465147443529
"mu...384",62.7418511969866,31.5720714871522,0.02598,3.1,0.188614724549422,0.089341395442372
"mu...385",62.8295732801214,31.1211002392096,0.00152,4.5,0.212730799075687,0.108274662708574
"mu...386",62.6729108509036,31.1122038629937,0.02437,3.1,0.188614714029163,0.0894396726292538
"mu...387",62.6660922808797,30.6916746823162,0.02759,3,0.188263054121483,0.0881329430928515
"mu...388",62.732476027429,31.171785632985,0.00059,4.8,0.217883700927679,0.111378137953302
"mu...389",62.6798945874256,30.5192683334846,0.01849,3.3,0.190115425039972,0.0920615229824283
"mu...390",62.6038402601462,31.1155781651529,0.00028,4.9,0.223301017348116,0.11461896439241
"mu...391",62.7510765497409,30.9214518193266,0.00028,4.9,0.223301016876763,0.114350027654184
"mu...392",62.7143719301547,31.0622117917686,0.0018,4.6,0.212730818141413,0.108473551505626
"mu...393",62.8030406515317,31.2547948856113,0.00018,5.1,0.226101386619078,0.115784044719132
"mu...394",62.8055606500567,30.4948360983581,0.00013,4.9,0.223300989759603,0.114250833566511
"mu...395",62.6025687684386,31.0452390162268,0.01209,3.5,0.192494519008986,0.0948237532791231
"mu...396",62.7336103364121,31.0377986862474,0.00156,4.7,0.217883671788379,0.111376129432959
"mu...397",62.7251638465081,30.9291916314152,0.00076,4.7,0.217883672124558,0.111391127281824
"mu...398",62.755026156494,31.4988380311672,0.00088,4.9,0.223301003679016,0.114342833425362
"mu...399",62.8011767804234,30.861479796238,0.00096,4.7,0.217883688214702,0.111256299342871
"mu...400",62.8055375948762,31.2430062070202,0.00048,4.9,0.22330098138735,0.114250877296473
"mu...401",62.7346196994576,30.7316890387688,0.02123,3.2,0.189242366890723,0.0906657727354071
"mu...402",62.7415615216831,30.8311366145056,0.00039,4.8,0.21788368308661,0.11136201296341
"mu...403",62.8412638274844,30.8136141143005,0.00056,4.7,0.217883693108004,0.11118532708522
"mu...404",62.7435331334608,31.0164298362696,0.01593,3.4,0.191207233013149,0.0932868146581325
"mu...405",62.797900409756,31.0796982638818,0.00038,5,0.22610138694839,0.115793521955428
"mu...406",62.6627752607231,30.7427702465666,0.00023,5.1,0.226101371304547,0.116043220827916
"mu...407",62.7783007333959,31.0000522394643,0.01869,3.3,0.190115446087459,0.0919172118189785
"mu...408",62.8084357331454,31.1511199879185,8e-05,4.9,0.223301006088822,0.114245600597282
"mu...409",62.7544159547231,30.7005359137354,0.00039,4.8,0.217883711182862,0.111339196481562
"mu...410",62.6860530868127,30.9902942439673,0.02182,3.2,0.189242373894931,0.0907360159863457
"mu...411",62.8023511880753,30.6639589213892,0.01869,3.3,0.190115456678112,0.0918820101630859
"mu...412",62.6684110990671,31.0314428123725,0.00136,4.7,0.217883694054084,0.11149199944013
"mu...413",62.7009193299293,31.4627014469642,0.00176,4.7,0.217883675871193,0.111434198142113
"mu...414",62.800408916515,30.9219955016812,0.00036,4.7,0.217883698515468,0.111257657570466
"mu...415",62.7977863140954,31.4428550972052,0.00076,4.7,0.217883696431492,0.111262304536679
"mu...416",62.6386245919729,30.8679587127012,0.00016,4.7,0.217883674717798,0.111545020667981
"mu...417",62.7373527903102,31.6360342649313,0.00867,3.7,0.195577088633998,0.0972901099682564
"mu...418",62.5847122731297,31.0903850287301,0.00062,4.8,0.217883701320864,0.11164110386257
"mu...419",62.7327618714117,30.8313510885691,0.01553,3.4,0.191207229343606,0.0933028327124029
"mu...420",62.5409029530134,30.8932414353144,0.00013,5.2,0.231874467092825,0.119396754220401
"mu...421",62.7264150362721,31.4548265041526,0.00172,4.5,0.212730804695046,0.108452727550501
"mu...422",62.7287764202986,31.0604287469361,0.01753,3.4,0.191207238900403,0.093308759374248
"mu...423",62.8234091018866,31.1960257225176,0.0175,3.3,0.190115426255524,0.0918512164136184
"mu...424",62.7449686721038,31.395854298247,0.01749,3.3,0.19011541203338,0.091966046000564
"mu...425",62.6533918579598,31.1057986156603,0.00018,5.1,0.226101371541929,0.116060600214387
"mu...426",62.8358071694378,30.863021409047,0.00059,4.8,0.217883688397679,0.111194983251218
"mu...427",62.7517822812148,30.9713490153164,0.00093,4.4,0.207873668149258,0.105539372061419
"mu...428",62.6589653576231,30.3929750570949,0.00233,4.4,0.207873654648836,0.105695710326887
"mu...429",62.7571399211246,30.6700857909421,0.00028,4.9,0.223300994875838,0.11433898385243
"mu...430",62.6967824286411,30.9797879978806,0.00023,5.1,0.226101370382361,0.115980278354253
"mu...431",62.731984812363,31.0741936958666,0.01473,3.4,0.191207228093286,0.0933039886146723
"mu...432",62.6931243692106,30.9194748746296,0.01409,3.5,0.192494507272617,0.094686789158872
"mu...433",62.6766001040845,30.9231517465525,0.001,4.6,0.212730797109573,0.108538926312033
"mu...434",62.6652415602405,30.815597382429,0.00043,5,0.22610138356994,0.11603865120404
"mu...435",62.7643350973847,30.40198831303,0.00076,4.7,0.217883711182716,0.111321600670656
"mu...436",62.7124839040109,30.8293629082969,0.00119,4.8,0.217883680555179,0.111413648166311
"mu...437",62.7305676322418,30.9669925179149,0.0012,4.6,0.212730796928832,0.108445549689333
"mu...438",62.6804802597315,31.2028343815573,0.00023,5,0.226101375987589,0.116010441776791
"mu...439",62.6097202540717,30.9826715422984,0.00082,4.8,0.217883672085835,0.111596516976065
"mu...440",62.6998519247295,31.1610160994356,0.00048,4.9,0.223300996473469,0.114443453517862
"mu...441",62.6665110448875,30.8652705896961,2e-05,4.8,0.21788368738184,0.111495381249822
"mu...442",62.7452427284818,30.6205923534544,0.00013,5.2,0.231874470855279,0.119007918914612
"mu...443",62.757086369145,31.1218892667329,0.00152,4.5,0.212730788602872,0.108399726232276
"mu...444",62.6117649393255,30.7629665652473,0.01693,3.4,0.191207229432015,0.0934831400017045
"mu...445",62.6701282260727,31.221871184203,0.02242,3.2,0.189242362109615,0.0907590742416837
"mu...446",62.7532642741987,30.8724994604246,0.00033,4.9,0.223301000733,0.114346044147359
"mu...447",62.8364638581185,31.0252396800676,0.01533,3.4,0.191207231020762,0.0931488503670535
"mu...448",62.6308973015742,31.2217405159957,0.00043,5.1,0.22610139343322,0.116102280389078
"mu...449",62.7690700268737,30.9717016801348,0.00108,4.9,0.223301006428186,0.114317249963379
"mu...450",62.7223768972638,31.2323177030074,0.00042,4.8,0.217883683377437,0.111396074530788
"mu...451",62.6579933211261,31.5057222129217,0.00096,4.7,0.217883698323003,0.111510535835745
"mu...452",62.6523484022389,31.1460838533493,0.00096,4.7,0.217883680854548,0.11152058599435
"mu...453",62.8257050581463,30.8743950186862,0.00033,4.9,0.223300995816925,0.114214199185514
"mu...454",62.6939110509848,30.4443544953785,0.02182,3.2,0.189242361797879,0.0907246448875499
"mu...455",62.7219841859285,31.3789614729376,0.01389,3.5,0.192494518674519,0.0946432197591708
"mu...456",62.7205318286053,31.036413041647,0.00022,4.8,0.217883691104212,0.111399350340066
"mu...457",62.74133593,31.4778508342235,0.00018,5,0.226101375514661,0.115897918137817
"mu...458",62.7920438250097,31.401691646769,0.01949,3.3,0.190115441085918,0.0918970949068013
"mu...459",62.8146790023329,31.212905719561,0.00068,4.9,0.223300997764425,0.11423424711532
"mu...460",62.741815974903,30.6501284479804,0.00119,4.8,0.217883686444038,0.111361560541964
"mu...461",62.8079789126065,30.9602873008036,0.00233,4.4,0.20787365913091,0.105444943688099
"mu...462",62.7130401531383,30.7580715355348,0.001,4.6,0.212730793507112,0.108475859523068
"mu...463",62.7066569633144,30.6795850449318,0.00028,4.9,0.223300999528821,0.114431033115673
"mu...464",62.5949700706007,31.364159507584,0.01769,3.3,0.190115443569198,0.0921864228863401
"mu...465",62.6625155391162,30.8567800810866,0.00023,5,0.226101378314419,0.116043700462226
"mu...466",62.6567379610378,31.4597215976244,0.00023,5,0.226101376861805,0.116054400993831
"mu...467",62.8355226255149,31.4002441527356,0.00213,4.4,0.207873682626175,0.105398718176023
"mu...468",62.6827932655036,30.97134730345,0.01253,3.4,0.191207247168585,0.0933772079102077
"mu...469",62.7404545844597,31.0280298372025,0.0254,3,0.188263057723425,0.0880284841406495
"mu...470",62.7730404452768,31.1838515699507,0.00048,4.9,0.223301004461691,0.114310019595225
"mu...471",62.8434082569647,30.8500056500937,0.02203,3.2,0.189242384568667,0.090508818282907
"mu...472",62.7479642848047,31.0059868109895,0.00119,4.8,0.217883702613701,0.111350645909115
"mu...473",62.6015293625055,31.0699049291303,3e-05,5.1,0.2261013960576,0.116156746347503
"mu...474",62.7725140804304,31.3547822354128,0.00172,4.5,0.212730804347958,0.108373081667432
"mu...475",62.7410860072385,31.1090617825447,0.00192,4.5,0.212730794696659,0.108427369391755
"mu...476",62.7648329871189,30.6591371388071,0.00192,4.5,0.212730790435161,0.108386346973488
"mu...477",62.7392358028613,30.7664758875684,0.00056,4.7,0.217883692989858,0.111366139256715
"mu...478",62.7536471669545,31.0160363602229,0.00025,5.3,0.231874470015071,0.118991980891468
"mu...479",62.7262296427785,31.0019968514384,0.0016,4.6,0.212730804931492,0.108453048149947
"mu...480",62.7583200994707,30.9290868619505,3e-05,5,0.226101381038666,0.11586655172375
"mu...481",62.6521547488879,30.3918249243191,0.02182,3.2,0.189242359183151,0.0907851113190671
"mu...482",62.7082060443474,31.442058004613,0.00019,4.8,0.217883696461441,0.111421245580208
"mu...483",62.6921035127678,31.0520089615418,0.00059,4.8,0.217883679520525,0.11144986739912
"mu...484",62.7458208139614,30.758441624922,0.0014,4.6,0.212730803632471,0.108419185970212
"mu...485",62.7241727104471,30.9803958947839,0.0022,4.6,0.212730788988205,0.108456607578305
"mu...486",62.7651494005153,30.6222640060168,0.00038,5.1,0.226101354778399,0.115853949583272
"mu...487",62.7159104819537,30.9958425195359,0.00023,5.1,0.226101369842914,0.115944904787143
"mu...488",62.760331248093,31.0431585270576,0.00967,3.7,0.195577102075705,0.0972544868390648
"mu...489",62.7793245242451,30.6748859208664,0.00088,4.9,0.223301011030653,0.114298576289259
"mu...490",62.7256640772888,31.1632541631515,3e-05,5,0.226101377270274,0.115926874444234
"mu...491",62.7550793942239,30.9153534615367,0.00048,4.9,0.223301005984661,0.114342736000881
"mu...492",62.7295066647197,30.9923848212095,0.01055,3.6,0.193957026984123,0.0959629216916909
"mu...493",62.6225672677578,31.1017779265825,0.00016,4.7,0.21788370152379,0.111573617484392
"mu...494",62.8654231779445,31.3004224501624,0.00016,5.3,0.231874460909481,0.118780412345273
"mu...495",62.6751342420904,30.8637819521201,0.00213,4.4,0.207873673912495,0.105668439545205
"mu...496",62.7599494432671,30.9813936274995,0.01533,3.4,0.191207229168707,0.0932624139472339
"mu...497",62.7071856525779,30.6715430285233,0.00152,4.5,0.212730791942642,0.10848598712891
"mu...498",62.7851183375417,31.0393252454302,0.00039,4.8,0.217883681870405,0.111284756292294
"mu...499",62.7145152252069,31.4200800502116,0.00076,4.7,0.217883688722345,0.111410037909022
"mu...500",62.7728106042252,31.1415502962104,0.01849,3.3,0.190115442490883,0.0919252514734707
"mu...501",62.6828841137882,31.5958034626891,0.001,4.6,0.21273079525116,0.108528045815374
"mu...502",62.8096511621309,31.2039718872884,0.02398,3.1,0.188614691774452,0.0892449603058354
"mu...503",62.7327851721539,31.491921226199,0.02243,3.2,0.18924234328425,0.0906684274503791
"mu...504",62.6600159676152,31.6799719700545,0.01007,3.7,0.195577103398548,0.0974101859319095
"mu...505",62.7487987135915,30.8766012618946,0.01533,3.4,0.191207227852347,0.0932789874189675
"mu...506",62.6973137469195,30.9345824718561,0.02699,3,0.188263039376676,0.0880890573671411
"mu...507",62.8010924207968,31.0549474905474,0.00083,5,0.226101380411668,0.115787638234243
"mu...508",62.7541457686282,31.1116620983822,0.01135,3.6,0.19395704733943,0.0959252406999325
"mu...509",62.6747140520249,31.5423350789743,3e-05,5.1,0.22610136514728,0.11602111711036
"mu...510",62.7854530811768,31.1613567738868,0.0012,4.6,0.212730804695012,0.108350747924895
"mu...511",62.7009339081438,31.260231515434,0.00028,4.9,0.223301004803323,0.114441477047406
"mu...512",62.7492494453815,31.1948923453014,0.00048,4.9,0.223301019589875,0.114353356692977
"mu...513",62.9108643718929,30.8518819909979,2e-05,4.8,0.21788368821467,0.111062319564781
"mu...514",62.6868457377828,31.0112391460564,0.00068,4.9,0.223300998658569,0.11446719751597
"mu...515",62.7378902715297,31.2614884320293,0.00172,4.5,0.212730790225677,0.108432893316521
"mu...516",62.8610089621143,31.1638749409158,0.02538,3.1,0.188614713871345,0.0891720437157248
"mu...517",62.6375122513894,31.3642063912405,0.02009,3.3,0.190115425415775,0.0921238144925144
"mu...518",62.76888543715,31.0929950254506,8e-04,4.6,0.21273080780435,0.108379346066589
"mu...519",62.9263701680177,31.2014500930134,0.01573,3.4,0.191207238284178,0.0930157625776805
"mu...520",62.7301849122893,30.8538239237185,0.01593,3.4,0.191207230803266,0.0933066654761166
"mu...521",62.713522227404,31.1071881510941,0.00013,4.9,0.223301017002736,0.114418503017073
"mu...522",62.703904123509,31.279800876881,0.01929,3.3,0.190115430001263,0.0920262715954263
"mu...523",62.7009931863642,30.6772919001294,0.01075,3.6,0.193957020788316,0.0960065621641411
"mu...524",62.7848760995417,31.1501967884001,2e-04,4.6,0.212730813022533,0.108351742210434
"mu...525",62.7258903612613,30.8460770941729,0.00059,4.8,0.217883677045713,0.111389836250082
"mu...526",62.7703107086043,31.3927775340283,0.00023,5,0.226101378827676,0.115844419070332
"mu...527",62.7815098907162,31.0337391980027,0.00023,5.1,0.226101385520035,0.115823752795873
"mu...528",62.7992794862263,30.9437676853219,0.00076,4.7,0.217883685438512,0.111259661136056
"mu...529",62.9120053035268,30.5262785886427,0.02478,3.1,0.188614691626402,0.089099764046862
"mu...530",62.7032798631151,30.8247370614007,0.00028,5.2,0.231874490417049,0.119087558798803
"mu...531",62.7637202148739,30.880901881307,0.01749,3.3,0.190115446416407,0.0919385650206853
"mu...532",62.7070374855921,31.4620228306291,0.00059,4.8,0.217883695557648,0.111423322201568
"mu...533",62.7627981144504,31.2069848003732,0.01829,3.3,0.19011541585447,0.0919399200670075
"mu...534",62.6414567431982,31.4477451630351,0.02242,3.2,0.189242366184311,0.0908006147987381
"mu...535",62.7551067985493,30.7795823902476,0.01573,3.4,0.191207257726673,0.0932696065612448
"mu...536",62.7980701529052,31.1174592370264,0.00099,4.8,0.217883675934036,0.11126180553413
"mu...537",62.708721987442,31.5402516906427,0.01155,3.6,0.19395702132116,0.095994729374473
"mu...538",62.7009141986449,31.1276233516171,0.00192,4.5,0.21273079937485,0.108496836871972
"mu...539",62.7193978692613,31.0487002445301,0.00132,4.5,0.212730786913944,0.108464864627055
"mu...540",62.7214448297941,31.5035378788495,6e-04,4.6,0.212730804215514,0.108461321633426
"mu...541",62.6927633527902,31.1904605959741,0.01269,3.5,0.192494542941296,0.0946873289158291
"mu...542",62.8330449282843,30.8330253311713,0.0171,3.3,0.190115431742069,0.0918371296970321
"mu...543",62.6330918880883,31.1404058464606,3e-05,5.1,0.226101378679906,0.116098215099671
"mu...544",62.621370108366,31.2875365537638,0.00068,4.9,0.223300999417895,0.114586881975384
"mu...545",62.6798972708592,30.4964640019875,0.00028,4.9,0.223301004622219,0.114479885869179
"mu...546",62.7133501136848,31.3384972387605,0.0012,4.6,0.212730803870529,0.108475321553464
"mu...547",62.7227128541325,31.2466246378899,0.00013,4.9,0.223300997304256,0.11440174128864
"mu...548",62.6439144663933,30.5521279530085,0.00152,4.5,0.212730794755273,0.108595559032527
"mu...549",62.7464821005489,30.6614134308811,0.00039,4.8,0.217883673401118,0.111353281698792
"mu...550",62.7861510803197,31.356668164942,0.00043,5,0.226101366528593,0.115815194569167
"mu...551",62.8835365123529,30.9900300499006,0.00212,4.5,0.212730803571268,0.108181746639465
"mu...552",62.6899179641363,31.3297417566366,0.00678,3.9,0.199230605056243,0.100074088103048
"mu...553",62.7266339190429,30.7544569139538,0.00116,4.7,0.217883689797498,0.111388513398716
"mu...554",62.7193615812192,31.1454970990827,0.0014,4.6,0.212730778729747,0.108464928856698
"mu...555",62.7094923594988,30.9730932911347,0.02063,3.2,0.189242367045219,0.0907021020284197
"mu...556",62.676196046006,31.6062158014286,0.00028,4.9,0.223300989169657,0.114486649043329
"mu...557",62.6753908645378,30.7545299318561,0.01962,3.2,0.189242366890726,0.0907514527449308
"mu...558",62.8642625375479,31.5063144249334,0.00059,4.8,0.217883706204914,0.111144647637309
"mu...559",62.6970004480237,31.471971149554,0.00152,4.5,0.212730805179461,0.108503608424422
"mu...560",62.7226107175558,31.4031971954551,0.01493,3.4,0.19120724989144,0.0933179299486204
"mu...561",62.8886580934709,31.1748521178022,0.00132,4.5,0.212730807991975,0.10817293559924
"mu...562",62.7157986271543,30.6556108912443,3e-05,5,0.226101387499656,0.11594510837346
"mu...563",62.7980139031947,30.9794089893995,0.00096,4.7,0.217883677045683,0.111261904982419
"mu...564",62.7085563678978,30.7453106113322,0.00039,4.8,0.217883693087617,0.111420623648642
"mu...565",62.7746584360107,31.1015757670112,0.00063,5,0.22610137129075,0.115836397174034
"mu...566",62.6875353525503,31.2074837383147,0.00068,4.9,0.223300996063768,0.114465938729269
"mu...567",62.6590573327449,31.2803279111454,0.00212,4.5,0.21273081779421,0.108569310456495
"mu...568",62.7482895708288,31.2709561221824,0.00043,5,0.226101364530323,0.115885076712572
"mu...569",62.6296643007058,30.8596239096515,3e-05,5,0.22610139924545,0.116104564883802
"mu...570",62.7249983398221,31.05416794606,4e-04,4.6,0.212730809325211,0.1084551762528
"mu...571",62.7061875589823,31.1184225052288,0.00083,5,0.226101371956016,0.115962882273972
"mu...572",62.7245315280163,31.210425163714,0.00116,4.7,0.217883699758072,0.111392245002364
"mu...573",62.6871900104644,31.4466072196637,0.02417,3.1,0.188614702529429,0.0894193012877676
"mu...574",62.6731917139805,30.7814311520382,0.001,4.6,0.212730810001999,0.108544826915573
"mu...575",62.8103179629071,31.0406842473746,0.00099,4.8,0.217883701612285,0.111240105036863
"mu...576",62.7831472855764,31.1244023918442,0.00063,5,0.226101388197893,0.115820731753903
"mu...577",62.7456838274547,31.0315445495522,8e-04,4.6,0.212730795521684,0.108419424162416
"mu...578",62.7788841259805,31.0927119432501,0.00039,4.8,0.217883666993592,0.111295810133599
"mu...579",62.8370473510105,30.6101303396381,0.0117,3.5,0.192494525973797,0.0944699140402589
"mu...580",62.7924335602006,31.0895073782796,0.01809,3.3,0.190115434006643,0.0918965255680318
"mu...581",62.6799614864075,31.2946247106453,0.01889,3.3,0.190115417346447,0.0920614258100626
"mu...582",62.7200202999901,30.5180832540999,0.00092,4.5,0.212730788603161,0.108463787942178
"mu...583",62.8774381493865,30.8775441029631,0.00079,4.8,0.217883685376592,0.111121361706806
"mu...584",62.7425014431891,30.758422814929,0.01553,3.4,0.191207243546286,0.0932883471619448
"mu...585",62.7753667390107,31.6484808530555,0.01809,3.3,0.190115417847296,0.091921512052092
"mu...586",62.6878990011509,31.361829077072,6e-04,4.6,0.212730815445627,0.10851935997541
"mu...587",62.732151387598,30.8629861834083,0.00136,4.7,0.21788367952043,0.111378718391163
"mu...588",62.7187628923223,31.3704615939206,0.00136,4.7,0.217883689559725,0.111402492475327
"mu...589",62.8240522489008,30.4102643662135,8e-04,4.6,0.212730802201766,0.108284177665527
"mu...590",62.7098519921712,31.3311719469726,0.00059,4.8,0.21788369057967,0.111418322140038
"mu...591",62.7551444418148,31.1728385982707,0.00043,5,0.226101380714586,0.115872414946408
"mu...592",62.7097787189369,31.1204228381747,0.00099,4.8,0.217883687886412,0.111418452954725
"mu...593",62.7867907397979,30.7605294876771,0.00023,5.1,0.226101378334753,0.115814012521529
"mu...594",62.6891066366354,31.022717907041,0.00108,4.9,0.223300993273928,0.114463070243491
"mu...595",62.7982162014858,30.8221015100599,0.02123,3.2,0.189242361537371,0.0905739550846603
"mu...596",62.695746577242,31.3951191868457,0.00116,4.7,0.217883690201676,0.111443389357665
