"","lambda","eps","T1","L","M"
"y1...351",0.039718117601514,0.00064,4.8,0.203114769293273,0.104916641701494
"y1...352",0.0392356529889523,0.00617,3.9,0.180343621084609,0.0918648366595221
"y1...353",0.0398571047142107,0.00063,4.8,0.207449734032433,0.107028158064787
"y1...354",0.0421717919932664,0.02598,3.1,0.21758278779977,0.102665129617512
"y1...355",0.0410155249044888,0.00135,4.8,0.232409099253573,0.118064290832087
"y1...356",0.039700272126195,0.00053,4.9,0.207803485582857,0.107630787057261
"y1...357",0.0397745796199583,0.00087,5,0.214849762639461,0.111405248451859
"y1...358",0.0402190483163973,4e-05,4.7,0.21672787266458,0.111354312640104
"y1...359",0.0405634554205315,0.0165,3.4,0.193953409810182,0.0946836518438794
"y1...360",0.0394564032753282,7e-05,4.9,0.203389716077307,0.105740819047396
"y1...361",0.0397916553636337,0.00157,4.5,0.202758279742489,0.104451566776121
"y1...362",0.0404391415707692,0.00033,4.9,0.227307375004577,0.116693596324816
"y1...363",0.0396298202560407,0.00053,4.9,0.20776614848581,0.107786808948209
"y1...364",0.0402397808372837,0.00137,4.7,0.216739829130768,0.111308012981503
"y1...365",0.0404283088686634,3e-05,4.8,0.221690279881972,0.113607748441239
"y1...366",0.0413468295748064,0.02252,3.2,0.20640659740853,0.0988220814619119
"y1...367",0.0421120541182973,0.0178,3.3,0.221008768567462,0.106223994740859
"y1...368",0.0406489226948266,0.00102,5.1,0.235791214769874,0.120827691244909
"y1...369",0.0398060399647026,5e-05,4.6,0.202765733170452,0.104420931713446
"y1...370",0.0399796959236945,0.00051,4.9,0.217085620211855,0.112156953295412
"y1...371",0.0403233615373548,0.00081,4.6,0.211686821597617,0.10820313981946
"y1...372",0.0393734991103912,0.00102,4.5,0.190840823040229,0.0986572550364228
"y1...373",0.0409249389401291,0.00155,4.8,0.232350298182165,0.11827275826358
"y1...374",0.039053635316872,0.00166,4.4,0.1834468906883,0.0949282142089609
"y1...375",0.0405118438264686,0.00043,5.1,0.230252732683542,0.118106840084036
"y1...376",0.0406566961764849,0.01343,3.5,0.199031504595002,0.0979813227222865
"y1...377",0.0405121247288183,0.00023,5.1,0.230252924502353,0.118106178403474
"y1...378",0.040553184226202,0.00078,4.8,0.221765112851593,0.113326414230875
"y1...379",0.0418287566918057,0.02548,3.1,0.213252684247356,0.100908823889361
"y1...380",0.0404819814003054,0.00043,5,0.230233937981628,0.118176945259298
"y1...381",0.0397941977953539,0.0012,4.7,0.207416134481382,0.107165561711641
"y1...382",0.0413263433655241,0.01347,3.5,0.211314084959251,0.103540493352397
"y1...383",0.0399015354585296,0.00026,5,0.214920661982332,0.111116839998253
"y1...384",0.0404422866365478,0.02007,3.3,0.192731267175895,0.0935513291718369
"y1...385",0.0392853217335153,0.00075,4.9,0.199188440110241,0.103777355659689
"y1...386",0.0409281125565413,6e-04,5,0.241685350194577,0.123339946733333
"y1...387",0.0406672286485172,0.01726,3.4,0.197558721981782,0.0965495385753326
"y1...388",0.0398998475389439,0.00039,4.8,0.207472563048752,0.106935043267711
"y1...389",0.0418031716153633,0.01988,3.3,0.216393090541314,0.104281994232585
"y1...390",0.0410964720982566,0.00019,5,0.247784890723928,0.126257070719972
"y1...391",0.0406082287507049,0.00137,4.8,0.226857624296233,0.116038721225262
"y1...392",0.0415188716266879,0.02357,3.1,0.209124532825139,0.0991793049786999
"y1...393",0.0407670235458953,0.00093,4.7,0.226956638774607,0.115676476558495
"y1...394",0.0408918589112324,0.01835,3.3,0.19997032902739,0.0968118977915225
"y1...395",0.0398105541468294,0.00023,4.8,0.207424877082489,0.107129792876882
"y1...396",0.0407262728836844,0.00037,4.8,0.226931250759501,0.115769164934024
"y1...397",0.0407799562991447,0.00093,4.7,0.226964720506931,0.115647094653085
"y1...398",0.0398522189194675,0.00063,4.8,0.207447125777724,0.107038813969529
"y1...399",0.0413964671041009,0.03013,2.9,0.20376261708,0.0941071730586382
"y1...400",0.0422547931805488,0.00084,4.6,0.263088442498403,0.131725614262666
"y1...401",0.0396228122381135,0.00053,4.9,0.207762420887441,0.10780236141286
"y1...402",0.0405860295867357,0.00115,4.7,0.221784775540346,0.113252706566073
"y1...403",0.039329733721719,0.00015,4.9,0.199210271912659,0.103681201286747
"y1...404",0.0422720133857372,0.01424,3.5,0.230437700051899,0.112204392085862
"y1...405",0.0422348905742363,0.00033,5.1,0.283467303084795,0.142571973335434
"y1...406",0.0400641464255801,3e-04,4.9,0.217133973152323,0.111965328273873
"y1...407",0.0401149246898617,0.00248,4.3,0.202573907876811,0.103407553934839
"y1...408",0.0400587213474911,0.00143,4.6,0.207129588059217,0.106280187539607
"y1...409",0.0412769446735576,0.00092,4.8,0.243934676036355,0.123775911195833
"y1...410",0.0419150760295227,0.02506,3.1,0.213292868983455,0.100745981405177
"y1...411",0.040090123254607,0.00081,4.8,0.212019693583421,0.109027217735279
"y1...412",0.0394755035610663,8e-05,5.1,0.205729899692488,0.107012218330643
"y1...413",0.0403806124820391,0.00132,4.5,0.211718675485455,0.108079503286669
"y1...414",0.0394097886045525,0.00063,4.7,0.198868061018905,0.103255617199484
"y1...415",0.0406505416665765,0.00106,4.9,0.23275776289443,0.119175980274921
"y1...416",0.0417301046940702,0.00205,4.7,0.256752893225674,0.129620010204899
"y1...417",0.0404054346883701,0.01788,3.3,0.192716314776139,0.0936194593105435
"y1...418",0.0417266249769789,0.00015,5,0.268057766723737,0.135643282948455
"y1...419",0.0411034959803194,0.00134,4.8,0.23800937741066,0.120949870701378
"y1...420",0.0399498682751585,0.00096,4.5,0.202840016011172,0.104115867341995
"y1...421",0.0415483306588543,0.00071,4.8,0.250220536103322,0.126513224867873
"y1...422",0.0406171233756899,0.01343,3.5,0.199013320148056,0.0980574424885749
"y1...423",0.0404881283103903,0.01691,3.4,0.1939214406251,0.0948243296488517
"y1...424",0.0392958873556772,0.02296,3.1,0.173609782146125,0.0826971995137705
"y1...425",0.0405439784497505,0.01025,3.7,0.198561526911791,0.0988299363448109
"y1...426",0.0406278580249474,0.0111,3.6,0.200672031749993,0.0994580009777555
"y1...427",0.0404358204988408,0.02161,3.2,0.191777423336763,0.0922083037827167
"y1...428",0.0413384604421093,0.01882,3.3,0.207827334484784,0.100388617052177
"y1...429",0.0396964232983507,0.00081,4.7,0.203103600505708,0.104963341296732
"y1...430",0.04004822772858,0.00138,4.7,0.211996442660045,0.109119536673842
"y1...431",0.0398110690735475,0.00165,4.6,0.202768303645899,0.104410232363053
"y1...432",0.0419545480271207,0.00103,4.7,0.263651942106607,0.132789958206353
"y1...433",0.0397679899630813,0.00033,4.9,0.207839369264124,0.107481338493733
"y1...434",0.0413261949762376,0.00062,4.9,0.25073514716894,0.127310512348946
"y1...435",0.0400613994778646,0.00061,4.8,0.212003736871453,0.109090494140907
"y1...436",0.0420091653768382,0.00306,4.2,0.245676598925346,0.122760981510151
"y1...437",0.0409809697994772,0.00045,4.9,0.238542341172828,0.121501332814295
"y1...438",0.0414196098006549,3e-05,5.2,0.261495286458344,0.132739873819062
"y1...439",0.0393111145276912,0.00047,4.8,0.194890263433639,0.101227966690516
"y1...440",0.0381765067834307,0.00016,5,0.178846943391844,0.094786407765389
"y1...441",0.0421755516715146,0.02518,3.1,0.21758457820036,0.102657990682013
"y1...442",0.0413517852745307,0.00063,5,0.254246850272484,0.12911029276412
"y1...443",0.0405323324656824,0.00058,4.8,0.221752597664162,0.113373275289913
"y1...444",0.0413964743297491,0.01114,3.6,0.213377842005527,0.104980954536187
"y1...445",0.041800318265533,0.02665,3,0.21206752302344,0.0993102363031917
"y1...446",0.0403990336454093,0.00075,4.7,0.221672706669038,0.113673959205128
"y1...447",0.0406447038980023,0.00067,4.9,0.232753998062553,0.119189702461904
"y1...448",0.0411306264603903,0.00185,4.5,0.231875657541201,0.117474363318577
"y1...449",0.0396212897556662,8e-05,4.9,0.207761606069255,0.107805741736646
"y1...450",0.0406257032598875,0.0117,3.6,0.200671002061764,0.0994622107866816
"y1...451",0.0407319786409902,0.00035,5.2,0.242101288414892,0.123984420250143
"y1...452",0.0407615959188771,0.00157,4.6,0.221356415105265,0.112540388836953
"y1...453",0.0410523321301075,0.0214,3.2,0.202492384234887,0.0971790482495347
"y1...454",0.0402031340628169,4e-04,4.8,0.216718693848879,0.111389884758265
"y1...455",0.0403266385213971,0.00017,5.1,0.224927344847777,0.11562316333772
"y1...456",0.0411073150262595,0.00019,5.1,0.247792621410051,0.126230581003705
"y1...457",0.0400272393928954,0.00138,4.7,0.211984797701042,0.109165857183658
"y1...458",0.0418344140215896,0.01908,3.3,0.216409179935523,0.104220903099675
"y1...459",0.0404238127464134,0.01888,3.3,0.192723757350368,0.0935854692456076
"y1...460",0.0418018048481251,0.00128,4.6,0.249682276447147,0.125578932944334
"y1...461",0.0406030967875311,0.00047,4.9,0.232727144466272,0.119287622348818
"y1...462",0.0413369970953349,0.02032,3.2,0.206402171516553,0.0988406226570728
"y1...463",0.0395978796219532,0.00122,4.7,0.203052863474003,0.105176108515391
"y1...464",0.0394317652588189,0.00032,5.2,0.210517113630576,0.109783047401438
"y1...465",0.0401676670387613,0.00138,4.7,0.212062690732493,0.108856858117422
"y1...466",0.040759520684453,8e-05,4.7,0.226951975298539,0.11569352596763
"y1...467",0.0399369866263144,0.00026,5,0.214940473601955,0.111036627683012
"y1...468",0.0416336774080522,4e-05,5.1,0.261054127820774,0.13205347879183
"y1...469",0.0410935722937721,6e-04,5.1,0.247782808955684,0.126264160566383
"y1...470",0.0403884904757765,0.01432,3.4,0.193879108810888,0.0950112203795233
"y1...471",0.039113005504892,0.00139,4.3,0.183472589135538,0.0948101263803309
"y1...472",0.0411163125640124,0.00134,4.6,0.231866356754315,0.117506865428379
"y1...473",0.039847775847427,0.00104,4.6,0.202787283437257,0.104332183714757
"y1...474",0.0412856126589961,0.00172,4.6,0.237485990916188,0.120196663816327
"y1...475",0.0400459819544896,5e-04,4.9,0.217123557690455,0.112006479773371
"y1...476",0.0415899414096677,0.00241,4.4,0.237038001052724,0.11910131485809
"y1...477",0.0414844010736677,2e-05,5.2,0.268487039625792,0.136405082609243
"y1...478",0.0415988288870292,0.01935,3.3,0.212030904785011,0.10223440424563
"y1...479",0.0411504278496622,0.00013,5.3,0.254686401472668,0.129768167854627
"y1...480",0.042431493084337,0.00092,5,0.283643223922276,0.1420583664597
"y1...481",0.0403495205305577,0.01412,3.5,0.191705992794468,0.0944139608898383
"y1...482",0.040975860493985,0.00075,4.8,0.232383355907141,0.118155457544281
"y1...483",0.0406918116821391,0.00086,4.9,0.232784399476964,0.119079078207042
"y1...484",0.0415691579775634,0.00027,4.7,0.250235840886382,0.126463237887698
"y1...485",0.0398069336746699,0.00014,5,0.214867825041991,0.11133157649425
"y1...486",0.0413829937800402,0.01781,3.3,0.207848474282933,0.100303338212182
"y1...487",0.0404155522129345,0.01428,3.5,0.195257024698152,0.0963259280699364
"y1...488",0.0409429559255085,0.01754,3.3,0.199992732681145,0.0967159597771948
"y1...489",0.0396323008851965,0.01573,3.4,0.180659090234073,0.0888627897321372
"y1...490",0.0398573739626584,0.00066,5,0.214895985417479,0.111216958062986
"y1...491",0.040689677267611,0.01993,3.2,0.195226089930236,0.0937039891690704
"y1...492",0.0389301692748646,0.00186,4.5,0.183561670732201,0.0955075675375631
"y1...493",0.0420688208536171,0.00014,5.1,0.275636361659454,0.138782467717079
"y1...494",0.0392870719004143,7e-05,4.8,0.194878738393735,0.101278728704436
"y1...495",0.0393310653673776,0.00064,4.7,0.194899800038179,0.101185894852866
"y1...496",0.0407971003843831,0.02426,3.1,0.194451713143854,0.0921145889361062
"y1...497",0.0423405803162299,0.00141,4.7,0.271047203274984,0.135733976236422
"y1...498",0.0400822870803419,0.00138,4.7,0.212015351201771,0.109044469457147
"y1...499",0.0411840538708808,0.00133,4.8,0.238063862177158,0.120761752707222
"y1...500",0.0405267648527832,0.0141,3.4,0.193937847669045,0.094752107078016
"y1...501",0.0394759252341414,0.00123,4.7,0.198900882480624,0.103114225725183
"y1...502",0.0403889875641334,0.00043,5.1,0.230175426389367,0.11839591500036
"y1...503",0.0402476692800911,4e-04,4.8,0.216744373195558,0.111290409884005
"y1...504",0.0393415686391159,0.00055,4.9,0.199216095924298,0.103655613119496
"y1...505",0.041590168364347,0.0015,4.8,0.250251332750139,0.126412850988466
"y1...506",0.0417628457802844,0.00055,5,0.268087314662818,0.135550901210437
"y1...507",0.0416960342232338,6e-04,4.9,0.257435192435523,0.129958574564358
"y1...508",0.0406278831858543,0.02214,3.2,0.195201299430888,0.0938173820936615
"y1...509",0.0417721306768443,0.00149,4.8,0.256785200376863,0.129517578284381
"y1...510",0.0404030470501036,0.01592,3.4,0.193885313907586,0.094983856050674
"y1...511",0.0399634604639275,1e-04,4.9,0.212415262305727,0.109567486045028
"y1...512",0.0407306121750471,0.01322,3.5,0.199065456216411,0.0978395399425671
"y1...513",0.0400680519344379,0.00083,4.6,0.207134581370544,0.106260172519943
"y1...514",0.0395111994623221,0.00014,4.9,0.203417714174633,0.10562083549053
"y1...515",0.0403566219311033,0.00114,4.4,0.206897971381147,0.105279245519762
"y1...516",0.0411295475840761,0.01948,3.3,0.203823286806847,0.0985316972549712
"y1...517",0.0409455185578916,0.00032,4.7,0.23236367202854,0.118225314171364
"y1...518",0.038811367672095,8e-05,5,0.189525058729816,0.0994240770296544
"y1...519",0.0382882056570938,0.00859,3.8,0.164429165522011,0.0841763348835827
"y1...520",0.0411291233963462,0.01292,3.5,0.207058810149646,0.101549595607741
"y1...521",0.040112248091575,0.01317,3.5,0.188219567632062,0.0928960065824144
"y1...522",0.0407368190879444,0.00117,4.8,0.226937819774316,0.115745160049691
"y1...523",0.039641054855251,7e-05,5.1,0.210203841101705,0.10912412967415
"y1...524",0.041459105808302,0.00022,4.9,0.250832447303807,0.126987249539776
"y1...525",0.0404308551787925,0.00058,4.8,0.221691827263265,0.113601990471865
"y1...526",0.0406997968513933,0.00117,4.6,0.22131929116967,0.112677158568989
"y1...527",0.0390252815441763,0.00031,5,0.197251483549431,0.103313937164653
"y1...528",0.0388377192359461,0.00028,4.7,0.187259336077657,0.0979836757763184
"y1...529",0.0421629737863546,0.00037,4.9,0.271667292358633,0.136422078265426
"y1...530",0.0410092075126467,0.00086,4.8,0.232405020569149,0.11807879490108
"y1...531",0.0408098044003579,0.01819,3.3,0.196338110940635,0.0948801524363914
"y1...532",0.0404068977074841,0.00095,4.7,0.221677441313328,0.11365616112692
"y1...533",0.0404097457108347,0.02576,3.1,0.191062650847396,0.0909020710949824
"y1...534",0.0411545413340352,0.00099,5,0.247826342228034,0.126115357273804
"y1...535",0.0393149052161791,0.02495,3.1,0.173615230906622,0.0826648762865576
"y1...536",0.0400771663873673,5e-04,4.9,0.217141410148649,0.111935859615675
"y1...537",0.0409738938041222,0.02399,3.1,0.197897455484337,0.0937722338821209
"y1...538",0.0412634878529534,0.01135,3.6,0.213306730852147,0.105248290022049
"y1...539",0.0402789152866807,0.00077,4.7,0.216762390639776,0.111220748861622
"y1...540",0.0399535173640814,3e-04,4.9,0.212409787579389,0.109589642849363
"y1...541",0.0407958718209489,0.00021,5.1,0.235887592558186,0.120478675852973
"y1...542",0.0396537597482743,0.00028,4.9,0.207778829817387,0.107733732118703
"y1...543",0.0416475666405571,0.0018,4.5,0.243510790298035,0.122575220457067
"y1...544",0.0410089896678617,0.01833,3.3,0.200021675610166,0.0965923325626324
"y1...545",0.0402402825358901,4e-05,5.1,0.224875141568978,0.115823529916204
"y1...546",0.0396248438510209,2e-05,4.7,0.203066754993519,0.10511778363945
"y1...547",0.0411157827532331,0.02472,3.1,0.201470182606056,0.0955677259014616
"y1...548",0.0417981229178046,0.00179,4.5,0.249679562191203,0.125587620179418
"y1...549",0.0383107290984016,0.00021,4.9,0.180421264956014,0.0953574600247893
"y1...550",0.0409497727477113,0.02106,3.2,0.198818506274476,0.0952576812964066
"y1...551",0.043029109179945,0.00157,4.6,0.28606990796616,0.142087144105969
"y1...552",0.0398190653926409,0.00179,4.4,0.198397548695353,0.101732274937076
"y1...553",0.0426081271085586,0.00311,4.5,0.270427234871977,0.13474959136007
"y1...554",0.0404703507524878,0.00231,4.5,0.216375084907451,0.11047820898769
"y1...555",0.0400794940091213,0.00118,4.7,0.212013787631044,0.109050622945631
"y1...556",0.0396725467067849,0.00064,4.8,0.203091307636754,0.105014797039126
"y1...557",0.0400303755506123,7e-04,4.9,0.217114639210108,0.112041860358238
"y1...558",0.0395202840973425,0.00029,5,0.205753073357172,0.106912960769095
"y1...559",0.0411436817516717,0.01139,3.6,0.208962341929491,0.103044349934509
"y1...560",0.0414820576079609,0.02422,3.1,0.205287851140623,0.0970275045758713
"y1...561",0.0422221478644026,0.00086,4.8,0.270947640126597,0.136030076788669
"y1...562",0.0425160124318285,0.01268,3.6,0.238605953806913,0.116563862084724
"y1...563",0.0399512404036769,0.00026,5,0.21494844030523,0.111004416612922
"y1...564",0.0412717910012223,0.02073,3.2,0.206372670607279,0.0989638296139347
"y1...565",0.0417825998297846,0.00085,4.7,0.256793253578205,0.129492092321291
"y1...566",0.0400582294027,0.00123,4.6,0.207129330040502,0.106281242051742
"y1...567",0.0394189746501836,8e-05,4.6,0.194612387013477,0.100703077755211
"y1...568",0.0391998605769228,0.02397,3.1,0.17358217213749,0.082860899046763
"y1...569",0.0406354731031703,0.02154,3.2,0.195204355775963,0.0938034342322833
"y1...570",0.0403096299658689,0.02186,3.2,0.188509303414796,0.090548155361233
"y1...571",0.0398573043950162,0.00023,4.8,0.207449841665379,0.107027722327976
"y1...572",0.0417802778850304,0.03255,2.9,0.21120032394391,0.0976975418568911
"y1...573",0.040134229329819,0.00235,4.5,0.20717004128865,0.106118475246511
"y1...574",0.039510245171588,0.00105,4.8,0.198917920180372,0.103041038833136
"y1...575",0.040398368473485,0.00013,4.9,0.227282100576639,0.116788370155711
"y1...576",0.0414899943179181,0.00147,4.7,0.250177586862431,0.126653520093
"y1...577",0.0406691263562343,0.00086,4.9,0.232769747921474,0.119132321199735
"y1...578",0.0422334986019665,0.0103,3.7,0.235844519063866,0.115995049197869
"y1...579",0.0414914229859065,0.00017,5.1,0.260943244470976,0.132410380010304
"y1...580",0.0404088843742933,0.00028,4.9,0.227288625976397,0.116763907417341
"y1...581",0.041777580125409,0.00145,4.7,0.256789407370222,0.129504307448076
"y1...582",0.0415740206834813,0.01441,3.5,0.215784305225805,0.105526189080399
"y1...583",0.0391078101181569,0.00088,4.8,0.191016152335373,0.0995003487229237
"y1...584",0.0402544628769931,0.00089,4.9,0.222111137402219,0.114267337651746
"y1...585",0.0392229227952193,0.0124,3.6,0.176531572128862,0.0884637872732305
"y1...586",0.040600747052631,0.00047,4.9,0.232725621956318,0.119293159735485
"y1...587",0.040433048944179,0.00028,4.9,0.227303612960278,0.116707743276746
"y1...588",0.0401928543276389,4e-05,5,0.224846481003852,0.115933937646268
"y1...589",0.0413616729238814,0.01588,3.4,0.209485520915579,0.101902326110444
"y1...590",0.0402193325301037,0.00146,4.3,0.206824533087752,0.105568562966512
"y1...591",0.0394116721953834,0.00094,4.9,0.203366884459518,0.105839005180426
"y1...592",0.0391283330487587,0.0122,3.5,0.172709390743969,0.0858516694038176
"y1...593",0.0405147644924757,0.01233,3.6,0.196845078879247,0.0975076048982847
"y1...594",0.0415104654317857,0.02246,3.2,0.210429552302727,0.100796795990443
"y1...595",0.0408584084823278,0.00072,4.7,0.232307132637106,0.118426448621864
"y1...596",0.038248055244069,0.00078,4.6,0.170608952121096,0.0895494393921843
"y1...597",0.0420500892875776,0.00256,4.5,0.256234264671979,0.128517083112911
"y1...598",0.0387130217051785,0.00013,5,0.189481081400896,0.0996331802866791
"y1...599",0.0413424590528329,0.02564,3.1,0.205228034588726,0.0972856392265585
"y1...600",0.0395978898836111,0.00014,5.1,0.21018063152235,0.109221207603907
"y1...601",0.0414283880768033,0.00023,5.1,0.25430393566286,0.128921225737793
"y1...602",0.0404102259030786,0.01888,3.3,0.192718273611336,0.0936105923631461
"y1...603",0.0419116740379233,0.00089,4.8,0.256892468691245,0.129178936752466
"y1...604",0.0396988254283786,0.00064,4.8,0.203104826571334,0.104958169605369
"y1...605",0.0410737769690925,0.00034,4.8,0.237989267317757,0.121019458159265
"y1...606",0.0408017079475801,8e-04,5,0.235891420750777,0.120464866325982
"y1...607",0.0404882463413711,0.00058,5,0.230237885866314,0.118162228150596
"y1...608",0.0417718487946082,0.00109,4.8,0.256784971375994,0.12951826747554
"y1...609",0.0391705128712848,0.0148,3.5,0.172723909351809,0.0857764727619565
"y1...610",0.0403684225697053,8e-05,5.2,0.230670897181376,0.118622326587312
"y1...611",0.0409382729385006,0.01734,3.3,0.199990686678125,0.0967247412857497
"y1...612",0.0400522177014674,0.00023,4.6,0.207126098713973,0.106294145270983
"y1...613",0.0370431360297078,0.00081,4.7,0.154187166064682,0.0827345002151333
"y1...614",0.0412296477933908,0.00043,4.9,0.244547973576328,0.124150354184922
"y1...615",0.0406655147144765,0.01626,3.4,0.197557970279158,0.0965527803046203
"y1...616",0.0410446663167911,0.00059,5,0.247747912886627,0.126383835549903
"y1...617",0.0412727417084436,0.01609,3.4,0.209441441901081,0.102075713801383
"y1...618",0.0398137957736882,0.00065,4.6,0.202769726066011,0.1044044276525
"y1...619",0.0403546381965409,0.00039,4.8,0.216806016752588,0.111052381289803
"y1...620",0.0393485473421135,0.00142,4.5,0.19082926413648,0.0987084295244616
"y1...621",0.0402564330059351,0.02047,3.2,0.188489570366432,0.0906438304272302
"y1...622",0.0393768210909319,0.00029,5,0.201468247352599,0.104844526912808
"y1...623",0.0407000163009073,0.01625,3.4,0.197573192059916,0.0964875596911315
"y1...624",0.0384482705542342,7e-05,5.1,0.182299787245344,0.0961430554574228
"y1...625",0.0411771099765314,0.00034,4.8,0.238059169378333,0.120777938260792
"y1...626",0.0397824862192461,6e-05,5.1,0.214854174377144,0.111387234069814
"y1...627",0.039822627425555,1e-04,5.2,0.220113885303405,0.114173182092932
"y1...628",0.0409217505894019,0.0236,3.1,0.197876849644413,0.093866939508366
"y1...629",0.0398039767188421,0.00023,4.8,0.207421350938214,0.107144175057058
"y1...630",0.0407502468824027,0.00173,4.7,0.226946189672127,0.115714612458836
"y1...631",0.0415367895233744,0.0013,4.6,0.243432506667152,0.122832916735621
"y1...632",0.0398282146887407,0.00092,4.9,0.212340794261783,0.10986980550648
"y1...633",0.0421678196655385,0.00073,5,0.27572085716141,0.138527982199919
"y1...634",0.0398150464341699,0.00059,4.4,0.19839556547755,0.101740595251812
"y1...635",0.0405287864428121,0.01906,3.3,0.192766367883888,0.093391897261154
"y1...636",0.0412905673681054,0.00172,4.6,0.237489353694021,0.120185239531646
"y1...637",0.0402042441200301,0.00024,5,0.224853356198909,0.115907401115422
"y1...638",0.0398297413827215,0.00043,4.8,0.207435127111448,0.107087871463201
"y1...639",0.0420928264427472,0.00013,5,0.275656852845002,0.138720648817516
"y1...640",0.0413225024825321,0.01287,3.5,0.211312122735261,0.103548094415781
"y1...641",0.0413894400041816,3e-05,5,0.254274879091383,0.129017274853545
"y1...642",0.0397123696721463,7e-05,5.1,0.210242153641773,0.108964207895828
"y1...643",0.0387984232512228,8e-05,5,0.18951926303621,0.0994515405586379
"y1...644",0.0396230220353071,0.00048,5,0.210194143921146,0.109164659825831
"y1...645",0.0406209996652425,0.00017,4.8,0.226865602141353,0.116009481074092
"y1...646",0.042281343905514,0.00086,4.8,0.270997420315981,0.135881866273746
"y1...647",0.0391167951237312,0.00045,4.9,0.19515239243816,0.101891090858806
"y1...648",0.0409953496865165,0.00085,4.9,0.23855201279566,0.1214673153734
"y1...649",0.0400634865170631,9e-05,5.2,0.225256540379837,0.116418190760122
"y1...650",0.0416201361859487,0.00221,4.4,0.237058391978834,0.11903319195636
"y1...651",0.040282785092391,0.00213,4.5,0.211664261683814,0.108290975918431
"y1...652",0.0392378887168401,0.00109,4.6,0.19077792292491,0.0989361757877762
"y1...653",0.0417524467977167,0.01909,3.3,0.216367018636462,0.104381367306271
"y1...654",0.0410439636963889,0.0122,3.6,0.208911028077779,0.103242830481603
"y1...655",0.0396026522306245,0.00139,4.5,0.198602266179184,0.102541976435745
"y1...656",0.0399656433470519,0.00071,4.9,0.212416445470114,0.109562626457398
"y1...657",0.039912552824599,0.00178,4.4,0.198444045413336,0.101539137931971
"y1...658",0.0414323072890576,0.01607,3.4,0.209520500837017,0.101765146810128
"y1...659",0.0401089633175855,0.00121,4.8,0.212030135119912,0.108985767680907
"y1...660",0.0405633641242591,0.00135,4.7,0.221771190705045,0.113303560078526
"y1...661",0.0403088096668851,0.00064,4.7,0.216779587156185,0.111154209279675
"y1...662",0.0410927233608478,0.0017,4.7,0.238002070428835,0.120975086960622
"y1...663",0.0396678171102277,0.00192,4.3,0.194457075659533,0.0998382039790876
"y1...664",0.0421062475082315,0.00087,4.8,0.263773868138671,0.132415842612674
"y1...665",0.0406753469287867,4e-05,4.8,0.226899496700769,0.115885262446579
"y1...666",0.0395167933286896,0.02549,3.1,0.176270618712722,0.0838710824380859
"y1...667",0.0418831234086157,0.00109,4.8,0.256870544343071,0.129248034684882
"y1...668",0.0407458643713836,0.00033,4.7,0.226943465859993,0.115724578847343
"y1...669",0.0402709528768765,2e-04,4.8,0.216757787830673,0.111238492492302
"y1...670",0.0402918163839192,0.00024,4.7,0.216769807936637,0.111192022031827
"y1...671",0.0398882634258068,0.00106,5,0.214913259036294,0.111146903475885
"y1...672",0.0418377383984183,0.01675,3.4,0.218337213748919,0.105890589704864
"y1...673",0.0416317437073632,0.01834,3.3,0.212047140573355,0.102170811511609
"y1...674",0.0405651859221985,0.00139,4.6,0.216429888392217,0.11027068996957
"y1...675",0.0396370455224786,0.00024,4.8,0.203073027840986,0.105091418964371
"y1...676",0.0386309484674561,4e-05,5.2,0.189768327873223,0.0999904833781181
"y1...677",0.0423968444622334,0.00073,5.1,0.283612254876652,0.142148528524314
"y1...678",0.0399273467680367,0.00015,5.1,0.214935080887153,0.111058426163267
"y1...679",0.0393110772308108,5e-04,5,0.201435459760154,0.10498844186369
"y1...680",0.040282215161116,0.00133,4.5,0.211663939050593,0.10829221195728
"y1...681",0.0394473816165871,0.01136,3.6,0.179608223257929,0.0897990544708561
"y1...682",0.0389828172900476,6e-05,5.2,0.197594660081669,0.103590931076429
"y1...683",0.0413193890434156,0.00022,4.9,0.250730171590604,0.127327120249862
"y1...684",0.0406164236243687,0.00138,4.6,0.221269184253148,0.112862336177445
"y1...685",0.0421208787876484,0.02855,3,0.216235911451864,0.10105185819977
"y1...686",0.0406919801497611,0.00026,4.9,0.232784507207478,0.119078683122741
"y1...687",0.0416202021852853,0.00036,5,0.261043627512201,0.13208718156775
"y1...688",0.0410141178232115,0.00025,4.9,0.238564628784484,0.121422954026655
"y1...689",0.0400702861925243,3e-04,4.9,0.217137477027634,0.111951430108905
"y1...690",0.039051329458653,0.00084,4.5,0.187086659732516,0.0972535586502312
"y1...691",0.0395002462720756,0.02071,3.2,0.176498847583095,0.0850592306833565
"y1...692",0.0424684864378721,0.00159,4.7,0.278615955270758,0.13951360534217
"y1...693",0.0410612807859871,0.00084,4.9,0.244429866474186,0.124554988227634
"y1...694",0.0419243508024009,0.00107,4.6,0.249772580973991,0.125290677655687
"y1...695",0.0398807978442693,0.00064,4.6,0.202804321080385,0.104262098444724
"y1...696",0.0410992923816419,0.0114,3.6,0.208939497092758,0.103132585046978
"y1...697",0.0407245162858958,0.00022,5.1,0.235840819324024,0.120647832240989
"y1...698",0.0400031056224824,0.00031,5.2,0.225220472317125,0.116560745828874
"y1...699",0.0411146755962594,0.00114,4.6,0.231865289825431,0.117510584586107
"y1...700",0.0398539914791623,9e-05,4.9,0.212355000016441,0.109812026371304
