"","alpha","beta","eps","T1","L","M"
"y1...575",0.0083679476791479,0.0979668129893567,0.01167,20,1.8215563652143,0.128699897450965
"y1...576",0.123940051952578,1.57750588205144,6e-04,3,0.13234764811152,0.0917349172515308
"y1...577",0.0595713644532984,0.766694266548259,0.01368,4.7,0.265923415305256,0.0942993652311335
"y1...578",0.0547934071328336,0.667440490835015,0.02023,4.8,0.30872182123023,0.0965935226807964
"y1...579",0.115185419676606,1.41984215376405,5e-04,3.4,0.155265368092703,0.0988818670178516
"y1...580",0.215988592172574,3.04654378145647,0.00904,1.3,0.0653865267071804,0.0707059653528563
"y1...581",0.167096065851982,2.02289936066663,0.00084,2.2,0.105372153618983,0.0906199471507642
"y1...582",0.0935052947620675,1.14070165236621,0.00094,4.5,0.21035326295358,0.11092748680585
"y1...583",0.0411095391660942,0.474612497392714,0.01606,6.6,0.470185486471621,0.113927407765522
"y1...584",0.213075318682929,2.93493133027809,0.00159,1.4,0.0672728194119579,0.0733029125677429
"y1...585",0.0632228326004916,0.749326172120349,0.02032,4.4,0.284016973052406,0.0988325253453785
"y1...586",0.0433130671620554,0.493681634152636,0.01622,6.4,0.463710696248265,0.116756809859988
"y1...587",0.0463980428040397,0.67489562583235,0.01409,5.2,0.265485082246158,0.0815354078416579
"y1...588",0.118328898002147,1.41710368926708,0.00011,3.7,0.166231722207157,0.10709620135955
"y1...589",0.0287032465825672,0.373398735902454,0.01576,7.9,0.521361796187487,0.100053538059674
"y1...590",0.0986407984124143,1.18599948426419,0.00067,4.4,0.20317802661768,0.111217610102248
"y1...591",0.178532845930237,2.06708277529258,0.00122,2.3,0.108230392634451,0.0973233876229816
"y1...592",0.0321736003938705,0.376174314244732,0.00427,10.8,0.816798822284068,0.166143891545551
"y1...593",0.0949321625519967,1.16543229708021,9e-04,4.6,0.205633735245131,0.110545870274315
"y1...594",0.011131356194597,0.145323764630231,0.00989,17.2,1.34918422807829,0.123209259840163
"y1...595",0.113273546619255,1.34565999568821,0.00021,3.7,0.174494946861854,0.107025036961895
"y1...596",0.0376130609248041,0.447578771164569,0.01275,7.3,0.501920034176377,0.115583359124908
"y1...597",0.033312593325513,0.383251220006371,0.01504,7.8,0.584817502786223,0.119228781930878
"y1...598",0.0972459530272072,1.30436845859415,0.00015,4,0.160838151084151,0.09413259375663
"y1...599",0.0961395742120357,1.19931095018569,0.01872,3,0.171915836397415,0.0885788141055593
"y1...600",0.144108298412047,1.78660798215984,0.00077,2.7,0.11894806226013,0.0928981233448712
"y1...601",0.0780516321730571,0.970199100646134,0.00118,5.4,0.255941133507468,0.116462241766154
"y1...602",0.0847683268176147,1.16332550375556,0.00118,4.3,0.176350615707568,0.0923755191592121
"y1...603",0.086049442494014,1.0105589078969,0.01116,3.9,0.22359046527946,0.103947976406989
"y1...604",0.148831805692571,1.81021640754597,0.00115,2.6,0.118930512167539,0.0939175131129319
"y1...605",0.125116922887982,1.53676478248518,0.00082,3.3,0.144683057292519,0.0995417567343004
"y1...606",0.115122489549221,1.42778825780557,0.00016,3.5,0.155188176681893,0.099591564734556
"y1...607",0.162075999655245,2.0011791365719,0.00024,2.3,0.104862729165492,0.0897485844664648
"y1...608",0.0214135890693836,0.278918779352073,0.00625,12.7,0.894394324740612,0.137642554608055
"y1...609",0.0214664607445097,0.263580184347653,0.00677,12.9,1.00608957328308,0.15059247006685
"y1...610",0.0304284934136814,0.346383358582296,0.00587,10.8,0.865825415979472,0.16564486984331
"y1...611",0.118627300758079,1.44888786854762,0.00011,3.4,0.154312963059143,0.100485081063124
"y1...612",0.100057234743978,1.27851546596822,5e-04,3.9,0.170852451177145,0.098708465549369
"y1...613",0.00908813150168906,0.105891612130205,0.00986,20.8,1.99837398835933,0.15030278986158
"y1...614",0.189147628638015,2.26049410541409,8e-04,2,0.0951037431064194,0.0907422169920077
"y1...615",0.193094704260417,2.19675858255988,0.00233,2,0.10239674778871,0.0955790939228053
"y1...616",0.204114440201523,2.39391135732186,0.00162,1.8,0.0914156727521323,0.0905395594824072
"y1...617",0.107515695002174,1.19961523692161,0.00105,4.2,0.217594979964403,0.122028346696409
"y1...618",0.155722048472284,1.81151561092475,0.00097,2.5,0.123327308446237,0.0976091145183983
"y1...619",0.112639164778356,1.42904029006218,0.00078,3.6,0.152857562717958,0.0980330428829681
"y1...620",0.0596298411875599,0.781669557701156,0.01902,4.3,0.249565639855255,0.0880436511379067
"y1...621",0.0316713212444565,0.382149095003701,0.00353,11.1,0.792323348795194,0.161924213090783
"y1...622",0.160290448014491,1.99604916460372,0.00034,2.2,0.104026118896988,0.0875142781219508
"y1...623",0.0331038549198814,0.413530211380363,0.00493,9.9,0.650614991137181,0.140514558291764
"y1...624",0.0386993496220157,0.49671429431016,0.00397,9,0.53034166567563,0.133005659032123
"y1...625",0.105018575045868,1.29835706139217,0.00016,4.2,0.18181502183231,0.107840787457434
"y1...626",0.133052343527112,1.75369704722529,0.00051,2.7,0.113703753251227,0.0859900214817202
"y1...627",0.176841024590465,2.15474812688725,0.00309,2.1,0.0981662750854443,0.0894751093227281
"y1...628",0.0887344704786096,0.96114634198617,0.0119,4,0.255235027148908,0.115642345345234
"y1...629",0.0480298550945743,0.575811615686696,0.01683,5.6,0.3691228191107,0.103476872133695
"y1...630",0.0918932719902914,1.12782210547976,1e-04,4.8,0.21574420533818,0.112676680035722
"y1...631",0.0695999666795313,0.745316415956462,0.01813,4.5,0.322354908978251,0.116145739349422
"y1...632",0.090326912790354,1.09337139134202,0.03101,2.9,0.191644139121219,0.0882624289366307
"y1...633",0.204031791523976,2.66577776693757,0.00077,1.5,0.0770708412923736,0.077798815129676
"y1...634",0.212735327919745,2.38212097948533,0.00201,1.7,0.0962362413431213,0.0936464979182055
"y1...635",0.085680150826844,0.960469241945123,0.01382,3.9,0.243542887517229,0.10881940459225
"y1...636",0.0838250209864684,1.08858307460659,7e-04,4.8,0.206332010931533,0.103071957701875
"y1...637",0.0869433637368438,1.07932771286168,8e-04,5,0.227479759868273,0.11404444084325
"y1...638",0.0407350458542872,0.527605965161688,0.01353,6.4,0.387713096477709,0.0999986972670217
"y1...639",0.0140262812565159,0.167198905267436,0.00864,16.5,1.4817788742656,0.156335902341848
"y1...640",0.0968159173733245,1.20869465644178,5e-05,4.5,0.196321664039079,0.108927648695111
"y1...641",0.172649188047939,2.27624431829034,0.00443,1.9,0.0867595931371285,0.080063279677674
"y1...642",0.157981856133601,2.01118639455262,0.00287,2.6,0.103248731291205,0.0904169002385064
"y1...643",0.114985858376358,1.47744987630519,0.02391,2.4,0.137258101737805,0.082173250499104
"y1...644",0.0986974818815957,1.25929207099468,3e-05,4.2,0.179067193075974,0.102541834991164
"y1...645",0.0921547753774574,1.32107781449206,0.00104,3.5,0.141444196891261,0.0814755809119152
"y1...646",0.00861182961402587,0.0995464180779204,0.00989,21.5,2.09359124277005,0.150887608337837
"y1...647",0.0768877186663169,0.943966153350096,0.00214,5.3,0.258203693239096,0.114604764361393
"y1...648",0.0529111536450427,0.601699089765882,0.00199,7.9,0.513503622752241,0.156483331507653
"y1...649",0.0648535187590626,0.825073627393039,0.00277,6.1,0.295189192324197,0.115521305110565
"y1...650",0.158425235309255,1.78716608404288,0.00165,2.6,0.1297487546019,0.10265526762679
"y1...651",0.0332953190594662,0.36367134152024,0.00583,10.4,0.871515142726679,0.175651546992837
"y1...652",0.144686756777132,1.77765156574799,0.00085,2.6,0.1196939770896,0.0924865670024366
"y1...653",0.0980723100856685,1.11511573395533,0.00029,4.5,0.232751304867906,0.121809490257591
"y1...654",0.0642324137588272,0.745537995130453,0.0115,5,0.312311994607125,0.111848440722418
"y1...655",0.168095802472769,2.01578387730678,0.00047,2.3,0.107097140987233,0.0929887670816282
"y1...656",0.101582672875619,1.17421089549504,0.00938,3.5,0.195129241255504,0.104231592261426
"y1...657",0.112863194973204,1.37818346834904,0.00096,3.7,0.166064734119199,0.103730156254759
"y1...658",0.148082184436353,1.84066208479031,4e-05,2.5,0.113886776120239,0.0904332434436472
"y1...659",0.122752286187599,1.42976895652928,0.00043,3.6,0.16835677276082,0.109757378553618
"y1...660",0.0951605138038145,1.16795175858946,4e-05,4.2,0.198066432668019,0.106219742745768
"y1...661",0.0545196291519116,0.685046954496165,0.00972,5.5,0.31686590584468,0.103694391035623
"y1...662",0.0961245870227097,1.06977255810869,0.00279,4.6,0.245571646776185,0.124124062420664
"y1...663",0.0869889701633867,1.02387691254734,0.00081,5.1,0.251966620917656,0.121489334303356
"y1...664",0.0355272342496385,0.400560596763313,0.0062,9.5,0.72933273642419,0.157569712190616
"y1...665",0.0342795149316106,0.416411735418869,0.01437,7.5,0.520408197248898,0.112029421308516
"y1...666",0.202700201020488,2.39069400458873,0.00278,1.8,0.0911050373773033,0.0899542402293452
"y1...667",0.14913491510854,2.07691378268765,0.00213,2.1,0.0903567914441875,0.0763898467829832
"y1...668",0.0890086552280912,1.0262352615451,5e-04,5.2,0.26533051505239,0.128935039803416
"y1...669",0.124652336674038,1.72927860231298,0.00025,2.8,0.11003492647541,0.0817193990419767
"y1...670",0.0173774537451483,0.196642799552592,0.00766,15.2,1.44573996926041,0.176364899295482
"y1...671",0.159897819501856,1.94732458280876,0.0012,2.5,0.11033577852272,0.0935476618140259
"y1...672",0.0606686270322641,0.763294050625719,0.00283,6.3,0.320987691050666,0.117366771501334
"y1...673",0.0660340582247815,0.778008976835157,0.01795,4.4,0.27846505515722,0.100915524549445
"y1...674",0.0558081657261323,0.664449924060613,0.00287,7.1,0.410043986981737,0.134503786529352
"y1...675",0.0972754734532929,1.1855901266458,2e-04,4.2,0.197546916594162,0.107640108449287
"y1...676",0.0744350600733533,0.896484131363885,0.0029,5.4,0.280070585635317,0.119167377746716
"y1...677",0.111707831152961,1.33673716171181,0.00146,3.6,0.171932011470442,0.104336333663444
"y1...678",0.0965607361772325,1.16339632667208,3e-04,4.6,0.21065640899151,0.113462643831843
"y1...679",0.0848358934316948,1.00801080364717,0.01464,3.7,0.217244369503281,0.0994090280616865
"y1...680",0.179441282440137,2.03460877084012,0.0022,2.1,0.111050154194416,0.0963074215248975
"y1...681",0.11610517465038,1.64587781425318,6e-05,2.7,0.112389853546539,0.0779887790813287
"y1...682",0.12521241350987,1.4678247038729,0.00059,3.1,0.154640598068406,0.10164865902573
"y1...683",0.150609402817732,1.88137783269867,0.0011,2.4,0.110487390219615,0.0889326077588861
"y1...684",0.122492275954356,1.55292166140775,5e-04,3.5,0.141611441200846,0.0984088187199467
"y1...685",0.0694969706110883,0.8388329317273,0.02102,4,0.251430198824793,0.0961561385649063
"y1...686",0.0735761112511184,0.913501513781735,0.02149,3.7,0.224639147851505,0.091365616262186
"y1...687",0.110034053658612,1.3314543801773,4e-04,3.9,0.176432786338728,0.107163125636481
"y1...688",0.130372745082995,1.60247681291501,0.00072,3,0.135423822878359,0.0960864762200851
"y1...689",0.0660710609375926,0.763018328762407,0.00411,5.9,0.345843365769181,0.128567103762693
"y1...690",0.0948585439907477,1.07545371101065,0.01359,3.6,0.214987248658303,0.105939851032706
"y1...691",0.0406450053677687,0.50696854217967,0.00386,8.8,0.536356865060841,0.137849010804861
"y1...692",0.0762681038317158,0.905046876826997,0.00039,6.3,0.314876694528837,0.136190006036771
"y1...693",0.123679655974755,1.64715994078892,0.00023,3,0.121577433281575,0.0874177821089896
"y1...694",0.120699562691243,1.52288985841426,0.00077,3.1,0.138838890576012,0.0933942749210694
"y1...695",0.0794297012218682,0.959901169361686,0.02254,3.5,0.218896457545072,0.0931993832214926
"y1...696",0.0814948433513811,1.02968537589049,0.00084,5.1,0.229651976688231,0.109765479539385
"y1...697",0.0121070422644355,0.148911795265529,0.00897,17.6,1.53009208555273,0.145881846129238
"y1...698",0.0835092725991251,1.04723372210941,0.00053,5.3,0.234882239711858,0.114422520225733
"y1...699",0.150231984200472,1.71535265180942,0.00084,2.7,0.134051845996653,0.101963293378071
"y1...700",0.133948464138076,1.60950172470015,0.00055,2.9,0.136877220364891,0.0974939424076859
"y1...701",0.0821118732485606,1.00569304576928,0.02134,3.4,0.206993947116228,0.0915863241613664
"y1...702",0.101654888453534,1.18737572872693,0.01471,3.2,0.186443106455653,0.0986232931237136
"y1...703",0.0776460699087552,0.991954989451061,0.00016,5.7,0.252537305280645,0.116893588484394
"y1...704",0.0338733542926502,0.379700524360082,0.00587,10,0.791357793703266,0.1639349365653
"y1...705",0.126102094485947,1.46853393413947,2e-05,3.6,0.164998531484577,0.110420029851098
"y1...706",0.143070703664344,1.67545543995873,0.00015,2.7,0.133381333890112,0.0984115575317487
"y1...707",0.105611323131132,1.24799694880886,0.00063,4,0.192600157674302,0.11056000526472
"y1...708",0.00931980806061522,0.108849783152546,0.0096,20.7,1.99240995516748,0.152857577003771
"y1...709",0.163483498958904,1.9823004609883,0.00018,2.2,0.107351736621679,0.0901499926578987
"y1...710",0.115228152086734,1.26777041646437,6e-04,4.1,0.207148214004161,0.122438481502278
"y1...711",0.0703933840809182,0.819144580250799,0.00158,6.4,0.351500948425256,0.13955363749079
"y1...712",0.109917010709427,1.31211253214878,0.0283,2.6,0.163457648565904,0.0897923124241395
"y1...713",0.121454135610829,1.50562321344972,0.00078,3.3,0.145627359696608,0.0979711506651677
"y1...714",0.139582384031937,1.74004143114691,0.00047,2.9,0.123188102085903,0.0944979319572105
"y1...715",0.114667155632219,1.45838960203616,0.00046,3.2,0.1440707409654,0.0929447011030592
"y1...716",0.0553191086021527,0.634068172789171,0.0025,7.7,0.483575565204159,0.153929124217429
"y1...717",0.0901766383916095,1.25775478847265,2e-05,4.2,0.161386635783238,0.0908418628839384
"y1...718",0.083728812312154,0.964817800734163,0.01253,3.9,0.235890768918523,0.105117691688017
"y1...719",0.112216358359057,1.27860924288428,4e-04,4.2,0.202940590717402,0.120425947651466
"y1...720",0.0993298825709702,1.25611428006735,0.00103,4,0.17718421380083,0.101022285270762
"y1...721",0.0438809759257337,0.591110560610268,0.00197,8.3,0.423991988865478,0.122357556736603
"y1...722",0.146477598130332,1.70158135411796,0.00101,2.9,0.135278069480678,0.102772571831148
"y1...723",0.151191338695106,1.9050926790739,0.00051,2.4,0.108263811772553,0.088213402769638
"y1...724",0.0668749465158213,0.853924431577287,0.01157,4.5,0.244424631599721,0.0961110071717073
"y1...725",0.0685872404668792,0.832568941804343,0.00075,6.5,0.332678417447464,0.132898439352757
"y1...726",0.141378970402834,1.55739922325293,4e-04,3.1,0.157493575402454,0.111400714861594
"y1...727",0.138271442573466,1.71003879794913,0.00061,2.8,0.124978389321014,0.093793604167673
"y1...728",0.116807765593646,1.41777901533712,0.00031,3.3,0.156441913532621,0.0994110323049961
"y1...729",0.0529954357437648,0.63923987769261,0.01356,5.5,0.345643470318632,0.10700632532619
"y1...730",0.0780795912393926,0.931212080635036,0.00148,5.4,0.27701797417871,0.122357737696512
"y1...731",0.0999177910854988,1.16814446663265,0.00136,4.4,0.212364185204448,0.11520173700139
"y1...732",0.160601846662672,1.90199906581452,0.0014,2.4,0.115128327086926,0.09489828923817
"y1...733",0.0518732298150361,0.630854573691448,0.01708,5.2,0.334992808460847,0.101221515042526
"y1...734",0.070409856454922,0.878746972694018,0.00093,6.1,0.291512045598094,0.121386231271292
"y1...735",0.0660907263851682,0.782368036942504,0.0022,6.5,0.356549696900219,0.13535470922791
"y1...736",0.0246996539439712,0.284233669165113,0.00758,11.8,0.981810997322548,0.159275092100673
"y1...737",0.135929421952746,1.71823578805333,4e-05,2.7,0.12080335959727,0.0901181830414452
"y1...738",0.0466393604207605,0.560217348788017,0.00475,7.7,0.477487783084792,0.134696994408532
"y1...739",0.0988955473946653,1.30052245510588,0.01952,2.8,0.15155603992386,0.0824159585987267
"y1...740",0.148103309763177,1.7355578213756,0.00034,2.7,0.129236099822882,0.0989892313612185
"y1...741",0.0725038384140384,0.91135481510771,0.00934,4.4,0.232993592641567,0.097489837478057
"y1...742",0.127053316440194,1.57026013333117,0.00014,3.1,0.138285075103682,0.0964172107880208
"y1...743",0.0888229453903943,1.00348157251437,0.01799,3.6,0.227294199360735,0.104312016281586
"y1...744",0.0891104226275068,0.981021408345923,0.00021,5.7,0.311183240733464,0.146806335732149
"y1...745",0.0916929013672421,1.00893953203137,0.00014,5.4,0.293301136315358,0.141799709409657
"y1...746",0.0820300401712139,1.10503966564596,0.00026,4.8,0.195271065929835,0.0982808133115608
"y1...747",0.086891787638329,1.11832910675874,0.00115,4.3,0.195632601159408,0.0998178585406896
"y1...748",0.0348462835602486,0.411332551301079,0.00605,9.4,0.669323913983056,0.145938728943407
"y1...749",0.0880481371388798,1.07196904815249,0.00069,5,0.234246439596701,0.117120229457748
"y1...750",0.097638528523322,1.04707439938396,0.00065,5.2,0.288314471260866,0.144823022536844
"y1...751",0.0234065327281557,0.318970293710479,0.00381,12.8,0.82002808130284,0.1393776475861
"y1...752",0.0589541705188453,0.693665469167789,0.01564,5,0.321361371475574,0.106900557940889
"y1...753",0.0915155715991664,1.18306946028693,0.02132,3,0.168558417000745,0.0845884288661174
"y1...754",0.127705164321563,1.58329446110823,0.00111,3,0.135588452833403,0.0948403503520157
"y1...755",0.0502242156593374,0.622179135535765,0.01415,5.6,0.340820645882798,0.102020275986006
"y1...756",0.188554159944524,2.20966447359856,0.00108,1.9,0.099244401170496,0.0909807559363687
"y1...757",0.0356065527223511,0.428846836320609,0.00364,10,0.687455519090021,0.154743130489272
"y1...758",0.0832693878112674,1.0668988010911,0.00141,4.6,0.207970721926944,0.101844292445291
"y1...759",0.173464481753872,2.01018191388365,0.00022,2.4,0.111780824363974,0.098305465864206
"y1...760",0.0160499062167937,0.199796365777299,0.00692,15.6,1.27865701523699,0.152789950930593
"y1...761",0.1057312209549,1.29362141525421,0.00032,4.3,0.186947455278338,0.110831629663293
"y1...762",0.0208377186790616,0.25138205301604,0.00662,13.3,1.08096718649623,0.15665546839337
"y1...763",0.0543123172408828,0.632936993147168,0.01517,5.4,0.357417662532712,0.110389006394204
"y1...764",0.100412560651682,1.32259087183131,4e-05,3.8,0.159095278168322,0.0942873541619327
"y1...765",0.00841943812988746,0.10722336508033,0.0094,21.2,1.79858132735693,0.131624228924765
"y1...766",0.082319018439923,1.02635401628581,0.00222,4.6,0.220671207193311,0.104662115349898
"y1...767",0.0559689509887208,0.58463818849456,0.0135,5.9,0.447966327215985,0.133985454383862
"y1...768",0.179924113403273,2.4382959390022,0.00167,1.7,0.0801611873231786,0.0761573598050416
"y1...769",0.0859060433203561,1.10224929311476,0.00139,4.3,0.198418858184437,0.0998745444326717
"y1...770",0.00941237726334677,0.118659412738173,0.00922,20.1,1.72536629947329,0.136939289385268
"y1...771",0.121563439281048,1.37019337357699,0.02248,2.6,0.164861391488582,0.097080119743576
"y1...772",0.275126125364582,3.45849846121972,0.01023,1.1,0.065492411832727,0.0783246218646066
"y1...773",0.0415405673455705,0.452590825465226,0.01679,6.7,0.524347373147508,0.124364626232254
"y1...774",0.127671980855033,1.64145139810067,0.00113,3.2,0.128981968157352,0.0937649210920864
"y1...775",0.154929654995057,1.89436927125573,7e-05,2.6,0.113559280429797,0.0940459588702442
"y1...776",0.147266950993065,1.6140755346783,0.00129,3,0.152032097033269,0.111177395624514
"y1...777",0.104914753016127,1.34041792516223,0.00139,3.6,0.159567560919956,0.0958498256279057
"y1...778",0.0476428774340724,0.613586040319342,0.01492,5.6,0.329363312828831,0.0961770873988522
"y1...779",0.0246959182866932,0.300285129878381,0.00737,11.4,0.85984724981331,0.143304819215609
"y1...780",0.176078733908829,2.14891627527198,0.00035,2.1,0.0982875322118714,0.0892718776676082
"y1...781",0.112914235632856,1.41636644068438,0.00067,3.5,0.154232840434793,0.0979728188914821
"y1...782",0.164695996490915,1.76373549528338,0.00042,2.5,0.136998796792325,0.10729249872499
"y1...783",0.24137470436008,3.00194943710087,0.00328,1.4,0.0705995019384854,0.0820001102800893
"y1...784",0.110637674596091,1.24868895612109,0.00026,4.3,0.211629006615787,0.123152275050945
"y1...785",0.0986361725927887,1.15669672272351,0.02053,3.1,0.188641261061774,0.096005588871313
"y1...786",0.0875603114295402,0.945029227005096,0.00185,5.3,0.303927605667128,0.138777473359485
"y1...787",0.116450404952915,1.49282868264443,0.00022,3.4,0.142826861609674,0.0949783712935392
"y1...788",0.139152271614243,1.63735330641977,0.00121,2.9,0.137857165296888,0.100396830449737
"y1...789",0.0507602928367985,0.65091955385997,0.01457,5.4,0.316323086377265,0.097710674597482
"y1...790",0.157350573205896,1.90578407200652,2e-05,2.5,0.113150435516574,0.0938312227570176
"y1...791",0.0800612811338418,1.11006952175968,0.00097,4.7,0.187971497120445,0.0945176682489972
"y1...792",0.019477150037487,0.218046747713571,0.00702,14.5,1.37909424055185,0.18312129916345
"y1...793",0.131632582588141,1.57899571474002,0.00062,3.2,0.14365830342511,0.101693771921106
"y1...794",0.127040542692658,1.50536184380029,0.00018,3.3,0.153022819931984,0.103820538102567
"y1...795",0.161908321717495,1.99161488654879,0.00108,2.3,0.105727806453772,0.090074553347355
"y1...796",0.139074698449804,1.73214049751388,2e-04,2.8,0.122683147441071,0.093199866181574
"y1...797",0.11209620225707,1.30590552153658,0.00061,3.8,0.184733151817859,0.110693402843492
"y1...798",0.0182735821968177,0.201727947420093,0.0082,14.6,1.4034869979492,0.176074295296168
"y1...799",0.0453348646316918,0.484932607059359,0.00696,8,0.615753839705721,0.158098736164041
"y1...800",0.0838444360744253,1.0729518614499,0.00166,4.6,0.207432362505112,0.102164984608966
"y1...801",0.104731665760095,1.31903089569551,0.00012,4,0.171596039042738,0.10269844168019
"y1...802",0.116836309510553,1.33796180102999,0.00084,3.8,0.185090744591133,0.113936061017362
"y1...803",0.13361798161581,1.59883726061035,5e-04,3,0.139572434894224,0.0993241493942657
"y1...804",0.0223301160604071,0.28904441540364,0.00618,12.4,0.871841936897322,0.138404089932135
"y1...805",0.0460391833007088,0.637786433759586,0.00331,7.4,0.356392456515977,0.109049571430398
"y1...806",0.0165961169722256,0.190099022601424,0.00761,15.6,1.45615956447833,0.172263840578145
"y1...807",0.157136236809208,1.86366521560245,0.00042,2.5,0.117914730754106,0.0958549778550402
"y1...808",0.113076722659511,1.3503234346057,0.02428,2.6,0.158962361320411,0.0903818498332407
"y1...809",0.0740129388335871,0.873904134230322,0.01502,4.2,0.254054978307588,0.103112120032397
"y1...810",0.0676939135496506,0.894358287521214,0.00055,6.1,0.267269921400663,0.111841427748846
"y1...811",0.00808879822764507,0.103956137370884,0.00975,21.1,1.74701643841917,0.124335243522752
"y1...812",0.0228622912077232,0.298455627094487,0.00458,12.9,0.898363694662135,0.146253916706763
"y1...813",0.111651601451052,1.37882721890291,0.00042,3.9,0.167813641190443,0.105056321818543
"y1...814",0.119483679834939,1.38142037428711,0.00053,3.7,0.17648049633704,0.111640381843137
"y1...815",0.10904970100346,1.38157338492237,2e-05,3.9,0.162614128390906,0.10153374448234
"y1...816",0.131110585076215,1.65952439024447,0.00047,3.1,0.128681946473093,0.0945317230513603
"y1...817",0.134302533742795,1.56395276060829,0.00015,3.3,0.15134319779562,0.107020710741936
"y1...818",0.123023370200785,1.41532518824751,4e-05,3.4,0.167881082233889,0.108047975752687
"y1...819",0.0301359263623385,0.401347380022254,0.00404,10.6,0.636067807673068,0.131788960430435
"y1...820",0.0463178898508354,0.503453864024874,0.01455,6.5,0.491749559363544,0.128119527357994
"y1...821",0.0577932099336543,0.675284897627836,0.01574,5.1,0.329072182772475,0.106835107195099
"y1...822",0.034632469092806,0.444391538252185,0.00524,9.2,0.559910839087376,0.127429333658027
"y1...823",0.117371056937052,1.3840710600374,0.00048,3.5,0.168174680868651,0.105654217276029
"y1...824",0.0350864407319086,0.417858432998065,0.01636,7.2,0.515643590625497,0.111515606797078
"y1...825",0.125866016544046,1.44093517854538,6e-04,3.5,0.168540857817312,0.110831571079682
"y1...826",0.0928232269358782,1.17378576579986,2e-05,4.6,0.197354954945542,0.106228439664138
"y1...827",0.0721853974856818,0.873730793927032,0.01246,4.3,0.249934084283149,0.10118343065155
"y1...828",0.0862943053151791,1.07098343635132,0.01919,3.3,0.193001382076711,0.0903882755345294
"y1...829",0.213214961837946,2.6547402930287,0.00376,1.6,0.078815988217905,0.0832542204356071
"y1...830",0.079925949130124,0.958270734056728,0.01182,4,0.229654854479627,0.101058046438242
"y1...831",0.0964740954394117,1.12426933329443,0.00078,4.7,0.230628555684227,0.121296065173899
"y1...832",0.0400446511583957,0.520952918298474,0.00329,8.8,0.498801764432966,0.129934435375651
"y1...833",0.139028818085862,1.55721537487319,0.00048,3.1,0.15470487996228,0.109049542270341
"y1...834",0.0164738886333939,0.192512336884677,0.00847,15.1,1.34535647441035,0.159469710600565
"y1...835",0.122903595644831,1.59080495529277,0.00067,3,0.129115912415172,0.0899894589536336
"y1...836",0.0594330178282909,0.704326834140377,0.01613,4.9,0.312703453615241,0.105022169751038
"y1...837",0.128231623631054,1.7538208848634,0.00048,2.6,0.109103917275143,0.0811909295617319
"y1...838",0.158673875896957,1.78485459622468,7e-04,2.6,0.130270970117107,0.102988926427573
"y1...839",0.161289519705965,1.91439311602367,0.00202,2.4,0.114187300396954,0.0947541623954006
"y1...840",0.180417675753927,2.20234631773276,0.00141,2.1,0.0958790467527295,0.0895858243978943
"y1...841",0.0231927021235342,0.260510878626163,0.00787,12.4,1.09564296945253,0.167060839667867
"y1...842",0.155159305177499,2.02129404796054,0.00142,2.2,0.0985280432603782,0.083245450895134
"y1...843",0.0652831816991054,0.712024296529575,0.00177,6.9,0.442666865606729,0.157570900029864
"y1...844",0.0709987878740542,0.778259674859684,0.01499,4.6,0.306199786383036,0.114353071091744
"y1...845",0.0490164450781743,0.628128504056245,0.01349,5.6,0.326523278801641,0.0977061038380631
"y1...846",0.0255948815638592,0.328212455077572,0.00596,11.3,0.772433952922614,0.136476324870543
"y1...847",0.104167427620512,1.2293548355625,8e-05,4.4,0.202580674212673,0.115171541891713
"y1...848",0.0717593068497621,0.990450987446009,0.00041,5.5,0.22322340424486,0.10158248172839
"y1...849",0.102776303848412,1.28958877083894,0.00119,3.9,0.173299481459341,0.101327569641772
"y1...850",0.151500899860743,1.81092216659392,0.00078,2.6,0.120981271344769,0.0959178875592424
"y1...851",0.0519196991265035,0.703716964316712,0.02039,4.6,0.264349918973779,0.0835513647037891
"y1...852",0.132591022243107,1.54035694968548,0.02528,2.3,0.143505093545659,0.0916338316407706
"y1...853",0.0995001164376871,1.25705837296449,6e-05,4.1,0.17728050122563,0.101170220794222
"y1...854",0.162558645780974,1.88618165049885,0.00114,2.5,0.119212109066233,0.0986211735827586
"y1...855",0.200790246818204,2.24495467109088,0.02309,1.6,0.104698601799883,0.0911688030204871
"y1...856",0.0387959448417965,0.468652931832679,0.00413,9.3,0.613323724011103,0.148641823172888
"y1...857",0.16971500266566,2.08519669420356,0.00015,2.1,0.10071095002829,0.0881666547545921
"y1...858",0.082821309686768,0.950061051032202,0.00144,5.6,0.29172141737009,0.132408320739025
"y1...859",0.0519598783146982,0.648087424575795,0.02121,4.8,0.307476412161778,0.0926197661533755
"y1...860",0.0148045039847029,0.163499964172176,0.00851,16.6,1.68359239883762,0.179670995641782
"y1...861",0.105602407653867,1.24730166411428,3e-05,4.1,0.192784461661461,0.110616293905006
"y1...862",0.150184995120546,1.70281635059175,0.00063,2.8,0.137218831222545,0.1043256850643
"y1...863",0.160283571772311,1.96012902287523,0.00139,2.3,0.107968259813991,0.0904567742312402
"y1...864",0.192519021691847,2.19833759631321,0.00158,2.1,0.102275737359322,0.0967571329251009
"y1...865",0.220734416860964,2.54009845334556,0.00513,1.6,0.0884855549194849,0.0901816994782597
"y1...866",0.0191894282009951,0.251053136271021,0.00761,12.9,0.919905604065005,0.129559188354459
