"","lambda","eps","T2","L","M"
"time...137",0.0398333913437123,0.20513,48.7,54.5101231673251,28.3873356712764
"time...138",0.0411037259453695,0.19088,37.4,24.3053461520559,12.4380015501043
"time...139",0.0407710326770285,0.11295,35.1,14.2475416552192,7.31628101093199
"time...140",0.0412240249283525,0.23338,46.8,92.0761321660833,46.992791311475
"time...141",0.0416487723329819,0.34331,49.7,188.106649472533,95.5102963666893
"time...142",0.0408087023976563,0.12398,39.3,25.2665770380405,12.9636820212177
"time...143",0.0410387914743189,0.18353,32.7,12.4873525511023,6.39954903563978
"time...144",0.041828376638316,0.39211,49.3,207.651365281964,105.252551143717
"time...145",0.0402771199461317,0.08054,37.2,15.4223550651544,7.97855404973416
"time...146",0.0410036073183322,0.18045,42.1,41.7722688373331,21.3809488211376
"time...147",0.0410229300858156,0.18265,38.2,24.294405532095,12.4296041071364
"time...148",0.0403719012386928,0.07023,35.1,11.7033156786119,6.04147658156093
"time...149",0.041972434635006,0.44051,53.2,444.239200470527,224.978360216133
"time...150",0.0408925935711308,0.12634,39.3,28.2994867126879,14.5210711880772
"time...151",0.0401572262522909,0.11776,30.2,5.65829508588666,2.92996096570287
"time...152",0.0416553889898413,0.38761,37.5,31.1925253009524,15.83555750967
"time...153",0.0418058359262542,0.43588,38.8,42.8743216536796,21.7424977834447
"time...154",0.0422627498543924,0.47387,72,10086.669946313,5088.12259676072
"time...155",0.0399859827828012,0.14723,42.3,26.9767881328326,14.0241226173833
"time...156",0.0415638046387331,0.35039,43.4,74.3512094304821,37.8221853526763
"time...157",0.0402214445787757,0.09448,32.1,7.8882769040089,4.0860964713797
"time...158",0.0388738758421688,0.3901,52.2,46.5200226676178,24.5758815210178
"time...159",0.0394803695157879,0.26356,33.1,6.38018659407955,3.33864004517185
"time...160",0.0392555013093742,0.34457,47.5,33.2991215143872,17.4883496100437
"time...161",0.0394061106377605,0.26916,38.4,12.20756166844,6.39911179581441
"time...162",0.0419524411418192,0.4882,37.1,33.2312444264684,16.7983642603386
"time...163",0.0403878910050351,0.05232,35.8,14.1581009113823,7.31967538791183
"time...164",0.0398987664972056,0.16042,33.3,7.73468671614157,4.02192426543709
"time...165",0.0395287592154125,0.25504,46.4,32.4986706730291,16.9867763033439
"time...166",0.0411803493714015,0.18426,57.5,419.162348134988,214.135582852202
"time...167",0.0400831342494219,0.13249,32.7,7.81282644693358,4.0524991159675
"time...168",0.0403812102109735,0.07604,34.5,10.815898255294,5.58219067506265
"time...169",0.0395361068645992,0.25921,31.1,4.99462499908437,2.61020015668737
"time...170",0.0403776294502792,0.05582,35.2,11.8582254212534,6.12064471072327
"time...171",0.0402789148004642,0.08936,37.7,16.470035177172,8.52020946544867
"time...172",0.039337370957904,0.30467,39.5,12.7158944122713,6.66542069250055
"time...173",0.0407792219918397,0.08537,36.2,16.5539905978339,8.49910213393162
"time...174",0.0397157543682764,0.1948,42.8,23.1953763179324,12.0916351158435
"time...175",0.0416329667736762,0.37244,43.3,73.2835492094157,37.2223309704111
"time...176",0.0402518091044657,0.08417,39.6,21.1422153432685,10.9439794779456
"time...177",0.040379087081355,0.04608,36.1,13.3473695664977,6.88904039965657
"time...178",0.0393169142573082,0.34454,37.4,9.87718164314185,5.17991075052667
"time...179",0.0398092214858094,0.1846,49.3,58.8204971186759,30.6491948632992
"time...180",0.0405067703034683,0.05028,34.3,11.5840362522596,5.9727282023804
"time...181",0.0416365171846559,0.3431,54.5,381.426768684695,193.719898601001
"time...182",0.0424580187877769,0.47112,83.3,78608.6880706791,39582.8421354325
"time...183",0.0406944224665645,0.06824,37.4,19.4947893669578,10.0281219461264
"time...184",0.0391317587194044,0.31717,42.1,15.7858369710524,8.30152621066706
"time...185",0.0395135459029871,0.24465,32.9,6.22580499077673,3.25533072227941
"time...186",0.0387219984224445,0.41922,42.6,13.8831724355206,7.34973800668191
"time...187",0.0398273961220899,0.20907,32.6,7.07759013164213,3.68632054668463
"time...188",0.0399415798744059,0.16425,39.7,17.4123263673094,9.04521175908349
"time...189",0.0414227954110505,0.28891,42,53.0238091334359,26.9989763905568
"time...190",0.0425638753229527,0.49751,76.1,24912.794722714,12516.1640277373
"time...191",0.0406946608190194,0.07161,35.6,15.2509517540502,7.84504984926588
"time...192",0.0408288802932162,0.14983,37.3,21.4287748007022,11.0113208312084
"time...193",0.0404071244708372,0.05132,35.4,13.4201748179694,6.93513312823965
"time...194",0.0406406624632633,0.0771,34.7,13.4878645881764,6.94659457312427
"time...195",0.0409206649380575,0.12772,49.4,115.196405697198,59.0724997575252
"time...196",0.0411523649701193,0.19625,50.2,149.018691553853,76.1760148527778
"time...197",0.040189484355051,0.12494,36.1,13.3450788087736,6.91775819126132
"time...198",0.0388427899818619,0.3837,41.1,12.7943629678826,6.76408497435777
"time...199",0.0408943101567258,0.12379,45.7,68.8786325130322,35.341733956725
"time...200",0.0395306430908791,0.25931,42.3,19.6745444336218,10.2832630400503
"time...201",0.0393000575896769,0.28641,50,44.9795772130098,23.5980728123082
"time...202",0.0404707612832025,0.07101,31.4,7.85633869003256,4.05404186116111
"time...203",0.0408010146674999,0.1059,46.9,71.2376100848965,36.5566545012053
"time...204",0.0412549141065276,0.22579,49.5,134.986580565478,68.8456320653199
"time...205",0.0404356682579702,0.04652,36.9,16.4056024538049,8.47240567927579
"time...206",0.0415372870040062,0.32298,42.7,67.0609452621824,34.1336142485084
"time...207",0.0398453689575624,0.17072,35.9,10.7550006114518,5.59934978534834
"time...208",0.040173663086456,0.10214,32.9,8.01767667450087,4.15012496998914
"time...209",0.0399246465395384,0.18437,32.1,6.64307254179972,3.45223698177196
"time...210",0.0401960887465642,0.09721,34.1,10.2599825502155,5.31771657732361
