"","G","r","eps","T2","L","M"
"mu...1",62.7481911293953,31.142314936846,0.05696,39.9,22.4929220620937,11.5884631555698
"mu...2",62.640958507367,30.9659377479645,0.05117,39.8,22.1981091421529,11.4561509496153
"mu...3",62.7260415346686,30.9856098124209,0.04949,44.2,39.6671977809075,20.4439506382129
"mu...4",62.7411113871879,30.7233651541886,0.04196,36.7,14.7465056088076,7.59832875274371
"mu...5",62.7343272668499,31.5618836826418,0.04319,39.8,22.1981087253638,11.4391018988936
"mu...6",62.7307550495687,31.2905102985125,0.03499,40.4,24.0267685874676,12.3821497044834
"mu...7",62.692630646448,31.2020408033157,0.04129,39,19.9745405043751,10.3000996656197
"mu...8",62.7117518515183,30.5843195670189,0.03991,39.5,21.3366523741986,10.9991348250065
"mu...9",62.687743752019,30.9357654536305,0.0516,38.6,18.9477301830705,9.77137624590018
"mu...10",62.8634523666583,30.9971303475787,0.04583,37.8,17.049749583437,8.76800808684664
"mu...11",62.5755801461213,31.1854428467474,0.04079,37,15.3418884337661,7.92601854643118
"mu...12",62.7315161790052,31.422761316226,0.06102,35.4,12.4222544684082,6.40170796873346
"mu...13",62.6081461677179,31.3778945587789,0.05211,42.2,30.467269967022,15.7319994179532
"mu...14",62.8266707562829,31.0805279428034,0.05738,36.6,14.5532243936913,7.48852575387118
"mu...15",62.7526776567117,30.789871056073,0.05072,36.5,14.3624763318129,7.39908834757693
"mu...16",62.8145982209299,31.1736762251109,0.0545,36.2,13.8051022128422,7.10493642574935
"mu...17",62.7330424361493,30.8338892056419,0.03797,42.4,31.2819160857981,16.1204870130105
"mu...18",62.7649468418951,30.6532251360349,0.03681,43.4,35.6937625181497,18.3846913364173
"mu...19",62.7575233988983,30.7912089389793,0.03788,38.3,18.2124130561089,9.38172962169102
"mu...20",62.7305686441307,31.7249601100703,0.03355,49.6,80.8809145808716,41.6819442262139
"mu...21",62.6829398495502,31.0639785942596,0.06289,34.6,11.1779264890633,5.76491692223021
"mu...22",62.6773027248293,31.4793459789162,0.04712,51.5,103.923586399785,53.6024934267157
"mu...23",62.5680688740478,30.6986002362939,0.03213,47.3,59.7115551466789,30.8522456133385
"mu...24",62.7695936341317,30.6168177356744,0.05013,38.4,18.4542921944958,9.5044998132407
"mu...25",62.8213667271331,30.6859693023824,0.0646,34.1,10.4643379680109,5.38499788988831
"mu...26",62.6894320100186,31.228957987105,0.05762,36.6,14.5532237541652,7.50492052126962
"mu...27",62.7797016155106,31.0297712634894,0.06071,34.7,11.3263804208257,5.83247745384335
"mu...28",62.7138471365052,30.6881339642493,0.05171,41.2,26.7014319696032,13.7642431198691
"mu...29",62.6842540113568,31.0775979368515,0.03404,40.8,25.3288202981582,13.0628424447912
"mu...30",62.7399256670926,30.7352579341921,0.04752,39.9,22.4929224128983,11.5899885926153
"mu...31",62.6559748506323,31.0848194179919,0.04561,38.8,19.4543619401659,10.037733646695
"mu...32",62.7680890775516,31.141581677691,0.04897,39.6,21.6200241177431,11.1352116533254
"mu...33",62.6361784356008,31.0332659478343,0.03758,45.5,47.0890802242275,24.3039068075619
"mu...34",62.6399072863221,30.7865271351323,0.05776,36,13.4455891845523,6.93920730053545
"mu...35",62.6013969730707,31.0702057000413,0.05072,34.9,11.6292296235855,6.00548485938923
"mu...36",62.7533735008797,31.1779537152245,0.05974,33.6,9.7963038964637,5.04668701684695
"mu...37",62.7436207241114,31.1336376375889,0.05704,35.1,11.940176595519,6.15208456646469
"mu...38",62.706827593016,31.1248328476914,0.05017,38.1,17.7381246242194,9.14479636492924
"mu...39",62.7555544400821,30.654464820434,0.04305,40.2,23.4010623918909,12.0549270524803
"mu...40",62.7759463025252,31.1568621609906,0.05374,35.2,12.0987535903674,6.23058107741854
"mu...41",62.6709196723203,30.8005662790638,0.04438,39.9,22.4929217799677,11.6027514514116
"mu...42",62.7205823063281,30.8147542582922,0.04678,39.1,20.2398217633274,10.4322452867365
"mu...43",62.7263401841084,30.6511539554937,0.03216,42,29.673840121091,15.293432209359
"mu...44",62.7428483215867,31.2512141840237,0.05067,37.6,16.6057389612929,8.55608613236669
"mu...45",62.6697872483909,30.875212200302,0.05999,35.7,12.9237967866007,6.66673396989494
"mu...46",62.7502495943779,30.7991190762671,0.0476,35.4,12.4222547400596,6.39979639000316
"mu...47",62.7696816243419,30.7195767603848,0.0662,39.8,22.1981086603491,11.432658808692
"mu...48",62.6575566346743,31.1426918803823,0.05766,38.5,18.6993833835841,9.64795025957893
"mu...49",62.7654781098853,31.4378492903237,0.05897,34.4,10.8868300122768,5.60740334083429
"mu...50",62.7738168371975,30.9653867381366,0.04947,35.2,12.0987539330551,6.23079198831004
"mu...51",62.7754986420862,30.5459395597832,0.05053,39.8,22.1981090952277,11.4315983281609
"mu...52",62.7213781516471,30.6933215488737,0.04946,38.6,18.9477302424189,9.76613622167206
"mu...53",62.7754610696475,31.1347051789256,0.06273,34.7,11.3263804873033,5.83287133436001
"mu...54",62.8057289575765,31.5281636881266,0.04939,36.5,14.3624763129817,7.39283857994354
"mu...55",62.8020716632563,31.021776475082,0.06069,38.5,18.6993839602279,9.62574767035811
"mu...56",62.7133569970645,30.8700386482283,0.03606,37.9,17.2761876555257,8.90571911052972
"mu...57",62.6827454027075,31.2381428250773,0.04982,35.9,13.2693584730614,6.84357599577526
"mu...58",62.7399269950077,31.095877503414,0.03437,43.1,34.3085714838715,17.6782710196574
"mu...59",62.7032137187633,31.0256037434998,0.03955,44.9,43.5051642556303,22.4301510751571
"mu...60",62.7852385996146,30.8002762891203,0.06212,36.8,14.9423540236708,7.69383078213214
"mu...61",62.6686196981703,31.2652343870008,0.08209,37.4,16.1732911611887,8.34313870216741
"mu...62",62.8433175940854,31.2888336013338,0.06835,35.6,12.7544061326068,6.56118499765573
"mu...63",62.8655971670177,31.0786654359059,0.049,38.2,17.9737045923761,9.24284618383227
"mu...64",62.6738659533101,31.4150683802631,0.04123,41.7,28.5222680296383,14.7122378392026
"mu...65",62.6857690866491,31.0330326749753,0.05057,43.7,37.1348802323801,19.1511236157656
"mu...66",62.7134401981631,31.279617831911,0.05203,35.9,13.2693586799195,6.84022610198846
"mu...67",62.7143162826206,31.1585444062811,0.04645,36.1,13.6241598114956,7.0230248004042
"mu...68",62.6809221014059,31.1377788875191,0.046,39.3,20.7810017846009,10.7179639820918
"mu...69",62.8079735839645,31.2249368875345,0.03899,42.4,31.2819155992759,16.1012563479617
"mu...70",62.8384421469811,30.7625914612388,0.05247,44.2,39.6671977805386,20.4073819509483
"mu...71",62.7444344685101,31.0775675009527,0.04153,37.5,16.3880888174039,8.4437285830486
"mu...72",62.7807483666658,31.2194481233397,0.04796,38.8,19.4543617633991,10.017784616775
"mu...73",62.6801439643783,31.0640398148811,0.04262,37.2,15.7521052052288,8.12437238723572
"mu...74",62.6781538127501,31.1593020644832,0.04392,36.3,13.9884477502021,7.21496951642668
"mu...75",62.7044917129285,30.5057940516903,0.03657,39.6,21.6200241903546,11.1465052167842
"mu...76",62.7219488159203,31.9398644878951,0.03742,43.8,37.6280681544909,19.3942754791367
"mu...77",62.8607564728997,31.0892990390245,0.03989,41.9,29.2849067482915,15.060709973059
"mu...78",62.5995391376159,31.1644121757658,0.04669,39.6,21.6200242495592,11.1651930430337
"mu...79",62.8056225374386,31.3350518200008,0.05217,35.3,12.2594374751777,6.31034591877126
"mu...80",62.7026391039414,31.6664982782747,0.04875,38.7,19.199375090363,9.89879748199191
"mu...81",62.762378647238,30.8207692628706,0.03985,38.6,18.9477302203518,9.75975607085174
"mu...82",62.7569129782669,31.6576386231973,0.03989,39.4,21.056994887685,10.8471577991005
"mu...83",62.7147791008265,31.4448067786998,0.0416,37.1,15.5456436317172,8.0134588388473
"mu...84",62.7111999208405,31.0309246055187,0.04693,38.3,18.2124129904082,9.38865936082786
"mu...85",62.6417284364153,31.1210535006253,0.04812,36.7,14.7465055971186,7.61038372061322
"mu...86",62.6836253093875,30.791520224712,0.03112,46.4,53.0260518666691,27.3474215820102
"mu...87",62.6594398481325,30.8818409844574,0.03938,48.9,73.7457096595567,38.047964747562
"mu...88",62.7722303123927,30.7482913952794,0.04139,38.1,17.7381245603306,9.13526852343658
"mu...89",62.745884693869,30.5657655085278,0.06449,32,7.93202149813531,4.08676626968393
"mu...90",62.5980088785725,30.9281473342018,0.03813,41.9,29.2849069602495,15.1239247042916
"mu...91",62.677776086428,31.1184565094087,0.05218,37.3,15.9613092164944,8.23258273884196
"mu...92",62.7289733247923,30.8231439969339,0.04291,37.4,16.1732913188657,8.33511126007161
"mu...93",62.7808331240474,31.091441374587,0.0513,37.3,15.961309531866,8.2190679036967
"mu...94",62.6387264081503,31.039694808934,0.04872,44.6,41.8168311186501,21.5818848528823
"mu...95",62.7192909593371,31.0276325556053,0.04602,38.5,18.69938352273,9.63845333240782
"mu...96",62.7163631636278,31.0657406474706,0.03488,44.8,42.9349449486789,22.131520078131
"mu...97",62.8698875725169,30.9830693434698,0.04721,41.7,28.5222678631797,14.6663667875374
"mu...98",62.7647118870745,30.5719245952181,0.04552,37.2,15.7521054072796,8.11342553326177
"mu...99",62.7747320409723,30.7141159854711,0.05119,38.3,18.2124133115433,9.37915691282186
"mu...100",62.7090915060425,31.3674912070336,0.06892,34.1,10.4643375362345,5.39463973391667
"mu...101",62.7850465617658,31.059092448812,0.06167,41,26.006072219896,13.3905897440431
"mu...102",62.6141660327539,30.6114960836107,0.04679,37.9,17.2761873654502,8.9198276449881
"mu...103",62.7573009581937,31.1352432746086,0.04207,42.2,30.4672702040074,15.6946084909235
"mu...104",62.8204525053038,30.6925854740588,0.06273,36.9,15.1408031816882,7.79164279301959
"mu...105",62.6623558415696,30.6463017493363,0.03376,40.1,23.0943461472524,11.9146183650513
"mu...106",62.817222100432,31.3222166196303,0.06418,31.9,7.82805724023685,4.02862083137388
"mu...107",62.7188881891895,30.9332363528105,0.05943,38.4,18.4542926389058,9.51218280047263
"mu...108",62.6526116558482,31.1005399243745,0.04455,39.7,21.9071600426952,11.3038939177442
"mu...109",62.8360387198957,31.5863909641199,0.03689,41.3,27.0560541013471,13.9199230372759
"mu...110",62.7355410593332,30.7372460475963,0.04949,41.9,29.2849070079977,15.0907694728202
"mu...111",62.7277447763878,31.3141851202469,0.046,34.9,11.6292295376124,5.99338854461481
"mu...112",62.7109399938038,30.884868712639,0.04187,41.7,28.5222674336616,14.703541105757
"mu...113",62.8354596965885,30.9133145957738,0.04504,39.2,20.5086267177644,10.5514701438961
"mu...114",62.8300840322763,30.7657447025996,0.04061,38.1,17.7381245744813,9.12685669623766
"mu...115",62.7431438392756,31.6788201212645,0.05007,41.4,27.41538537778,14.1256772395199
"mu...116",62.6466171481781,31.3988820722189,0.08508,35.8,13.095438101413,6.75777270721871
"mu...117",62.721404682625,31.0050310503535,0.04567,36.1,13.6241595022177,7.02223150900267
"mu...118",62.7203548265563,31.1095866077451,0.03897,44.1,39.1472827115832,20.1778219695689
"mu...119",62.7460703091248,31.5786275860021,0.0755,40,22.7916502126716,11.7427664503619
"mu...120",62.7469039998689,31.3415072856954,0.04215,39.6,21.6200245017713,11.1389704313289
"mu...121",62.7231245917859,31.4864602069355,0.04748,37.5,16.388088696459,8.44659741851571
"mu...122",62.8157914372132,31.3015213892867,0.04341,41.5,27.7794895513357,14.2967255091184
"mu...123",62.8031877807763,31.0122559451818,0.05732,34.2,10.6033148840247,5.458095208229
"mu...124",62.6790800047954,30.741296245216,0.04118,40,22.7916507152158,11.755316136339
"mu...125",62.6914249053524,30.7078927126985,0.05089,34.6,11.1779263322596,5.76413692076302
"mu...126",62.7745333885695,31.0959372722047,0.05046,36.1,13.6241598305206,7.01628765113985
"mu...127",62.6946334270775,30.6881045045624,0.06305,38.9,19.7127354450572,10.164772982311
"mu...128",62.651413131329,31.1803005017227,0.04752,39.6,21.6200244560325,11.1559481704623
"mu...129",62.5802885918065,30.9152075171523,0.04527,35.4,12.4222546677673,6.41717771511072
"mu...130",62.7193578742338,31.2776110759288,0.03579,39.4,21.0569946240041,10.85365327227
"mu...131",62.7078886233351,30.510467729616,0.04007,37.7,16.8262793347839,8.67455373405671
"mu...132",62.7422452066761,31.179333112957,0.06706,35.3,12.2594373286386,6.31672035011609
"mu...133",62.8238687692411,30.5164928241046,0.04297,38.5,18.6993837483228,9.62240867943803
"mu...134",62.6686259942351,31.7318027598326,0.03583,40.4,24.026768982637,12.3944243667915
"mu...135",62.7606211652548,31.2684213033117,0.04369,37.6,16.6057390349478,8.55366308580193
"mu...136",62.7191456984609,30.9580655612124,0.05242,42.6,32.118343820354,16.5551904076842
"mu...137",62.7953999602645,30.5544461652402,0.05579,37.5,16.3880886961323,8.43687587246745
"mu...138",62.7724681159102,31.1961976917302,0.03282,41.6,28.1484287159747,14.4965989218954
"mu...139",62.7171095529576,31.2449157371485,0.05295,38.4,18.4542927987627,9.5124523667199
"mu...140",62.7674317117211,31.5288868361718,0.05295,38.1,17.7381246062116,9.13596661097275
"mu...141",62.7778285136577,31.0942794204703,0.04392,35.7,12.9237970792599,6.65525998145644
"mu...142",62.701792448289,31.5648845298588,0.05268,42.6,32.1183436370542,16.5597725598004
"mu...143",62.7527505145965,30.9862244622859,0.04125,45.2,45.2616631777689,23.3173347354587
"mu...144",62.7602046183127,31.1125246272936,0.05421,37.4,16.1732914422691,8.33096332197721
"mu...145",62.738892006843,30.9577265115596,0.04142,40.7,24.9968380443814,12.8804001282156
"mu...146",62.6698219778911,31.6643226081063,0.0416,39,19.9745401108476,10.3038491778268
"mu...147",62.7120453205782,30.8381186862913,0.03634,42.4,31.2819162248678,16.1258842674018
"mu...148",62.7564176778098,31.3752581830534,0.04087,41.9,29.2849074621523,15.0857482818947
"mu...149",62.6595512218952,31.1589328091428,0.05089,38.6,18.9477303596561,9.77577237289699
"mu...150",62.7839741823027,30.824609486615,0.04776,40.3,23.7118517955243,12.2094986556448
"mu...151",62.7039194965133,30.8385721306589,0.04688,34.9,11.629229719431,5.99566565406941
"mu...152",62.755444329053,30.9928660746829,0.03683,43.8,37.6280684681218,19.3839232668414
"mu...153",62.7342404371139,30.997902479542,0.04839,41.6,28.1484282204288,14.5054341001933
"mu...154",62.6827231580959,30.9626897088296,0.045,40,22.7916505862683,11.7546333572841
"mu...155",62.7365697849486,31.1309817233407,0.05182,35.6,12.7544060809047,6.57234899286574
"mu...156",62.7907734691037,30.94728207141,0.04035,38.6,18.947730349099,9.75534254530068
"mu...157",62.836950827948,30.5247793792688,0.04351,37.6,16.6057385031044,8.54327365261814
"mu...158",62.7311763666453,31.2883868606352,0.04174,37.8,17.0497496354329,8.78649639650204
"mu...159",62.7928248034899,31.6922858314073,0.04451,40.8,25.3288205713757,13.0402556148468
"mu...160",62.8832955291818,31.4128961393834,0.04926,38.5,18.6993837829016,9.61331476783636
"mu...161",62.7278915284079,30.8915226770566,0.0767,33.4,9.54118829507456,4.91725730624838
"mu...162",62.6713233908413,30.7207572673989,0.04852,38.7,19.1993750741681,9.90374404002434
"mu...163",62.7785340813026,30.995908064384,0.05796,36.4,14.174228421659,7.29910169052917
"mu...164",62.7658501088206,31.0069487467021,0.05914,39.3,20.7810017678989,10.7034618094232
"mu...165",62.6198339220179,30.7249189982335,0.04595,36.7,14.7465055954802,7.61304470074648
"mu...166",62.6371604336671,30.797098599598,0.04862,36.3,13.9884476587133,7.21969162823135
"mu...167",62.8246171900042,31.3682310665329,0.05567,34.8,11.4768061348154,5.90571328778325
"mu...168",62.6462062191871,31.0503064101758,0.04946,41.5,27.7794892616953,14.3354276267594
"mu...169",62.7287173642906,31.457674684186,0.042,40.8,25.3288202921784,13.0535833149974
"mu...170",62.681205360972,31.2537553453946,0.05117,38,17.5056326839507,9.02862458621079
"mu...171",62.6697390348458,30.8231178780042,0.04219,41.3,27.0560542751944,13.9568603870709
"mu...172",62.7093614306792,31.6506206439139,0.03693,46.3,52.3310432334936,26.9779045471642
"mu...173",62.6614036834708,30.7831732497808,0.06602,35.9,13.2693585019413,6.84590684745354
"mu...174",62.7590607101151,31.4405482229063,0.04872,35.9,13.2693584935779,6.83525428406301
"mu...175",62.6776668038909,31.0911177926747,0.05058,37,15.3418881412335,7.91310954978204
"mu...176",62.7321225230927,31.0107881810686,0.03109,47.2,58.9289200855838,30.3682455834907
"mu...177",62.6993059855801,31.0787194218502,0.07299,36,13.4455888378659,6.93263407210751
"mu...178",62.7390679797303,31.1598476900758,0.0668,37.4,16.173291608342,8.33376962040444
"mu...179",62.726510831268,30.9092456412947,0.03301,43.7,37.1348803566121,19.1386842993078
"mu...180",62.7688639160307,30.8977243678387,0.04111,37.4,16.1732912385521,8.32981425481075
"mu...181",62.7808213913146,31.3167445730762,0.05313,35.6,12.7544057072217,6.56771697587336
"mu...182",62.8457892887456,31.0473771137964,0.05065,36.6,14.5532240385225,7.48624828889614
"mu...183",62.8070222717239,30.9410717345557,0.05478,36.1,13.6241596210115,7.01265877202478
"mu...184",62.8081737261205,31.1587906708436,0.03943,43.7,37.1348800502419,19.113800972072
"mu...185",62.7189776871935,30.8787987364992,0.04673,41.5,27.7794884529049,14.3187965222027
"mu...186",62.7503226810397,31.1143420316557,0.03543,45.3,45.862783323414,23.6279276118581
"mu...187",62.7223690154254,30.9544592225586,0.04291,39.5,21.3366521989187,10.9972729293011
"mu...188",62.7806876367697,31.2642871734649,0.08407,36,13.445588964842,6.92364715454485
"mu...189",62.6738232895699,30.8134120384831,0.04457,39.7,21.9071605900342,11.3000668791628
"mu...190",62.6671619103011,31.5346677743872,0.0667,32.8,8.81501510365155,4.54741127154287
"mu...191",62.8777208949673,30.9656103348362,0.04446,41.1,26.3514587599618,13.5484323812832
"mu...192",62.8069767795734,31.3336128908691,0.06882,36.4,14.1742283883012,7.29579626375789
"mu...193",62.7817455253651,31.0364284465465,0.03363,43.2,34.7642238979736,17.9011236117257
"mu...194",62.8371499720214,31.5813401547639,0.0495,40.9,25.6652126214962,13.2041226025628
"mu...195",62.6575544873245,31.119955912666,0.05835,37.5,16.3880886556174,8.45543702810218
"mu...196",62.7375079251542,31.3071912520235,0.05095,40.4,24.0267689381874,12.3808159987122
"mu...197",62.755679628584,31.2658951548998,0.03923,45.8,48.9902777848984,25.23701861282
"mu...198",62.7108928042425,31.0966843013927,0.03749,38.8,19.4543619923933,10.0289433973245
"mu...199",62.8252464208801,31.436560533669,0.05846,37.5,16.3880886663961,8.43286777300613
"mu...200",62.7481916419581,30.6309651667557,0.03852,41.1,26.3514586608069,13.5764002615705
"mu...201",62.6385036179337,31.1565060523601,0.05526,36.2,13.805101947442,7.12491099981722
"mu...202",62.8056075956212,30.9816595091423,0.05192,40.2,23.4010623574423,12.0453196731162
"mu...203",62.7414271029297,30.6151974109628,0.04093,40.8,25.3288205800793,13.0509383115347
"mu...204",62.7911678150096,30.7012787415317,0.04329,42.6,32.1183441978297,16.5362006383909
"mu...205",62.7449380530807,30.616530231923,0.0456,40.7,24.9968377479895,12.8791595991122
"mu...206",62.7202697586441,30.8588581848061,0.04025,41.1,26.3514586427615,13.5824442116137
"mu...207",62.7388830212295,31.11180760475,0.05094,38.5,18.6993835638488,9.63544320092791
"mu...208",62.7375779804968,31.3334090660822,0.04254,40.6,24.6692059210707,12.7118451214035
"mu...209",62.8592742011934,30.8719763047227,0.04725,39.8,22.1981089955462,11.4163636821916
"mu...210",62.7662016062835,30.9791121190513,0.05902,33.8,10.0582415804751,5.18056792309541
"mu...211",62.7453657124117,31.5785004661281,0.05607,42.9,33.4151050781011,17.2164020257296
"mu...212",62.7569379863074,31.2386515171913,0.05594,34.1,10.4643381434648,5.39052596865144
"mu...213",62.6503249694908,30.7833945243165,0.05347,41.4,27.4153856714654,14.1466034812733
"mu...214",62.7191621232189,30.8882145144199,0.04877,35.5,12.5872347208778,6.48800621894091
"mu...215",62.8040556621823,31.2769292843084,0.04472,36.9,15.1408033105266,7.79367684005666
"mu...216",62.7338810904648,30.4160253956804,0.03796,40.7,24.9968375115467,12.8814301308192
"mu...217",62.7295395520414,30.9536638735848,0.05789,39.1,20.2398218513724,10.4307555929893
"mu...218",62.8010027816257,31.3741494327453,0.05651,36.8,14.9423539676523,7.69189970388569
"mu...219",62.7826195259291,31.4525398028327,0.05662,33.9,10.1918246581742,5.2479988272597
"mu...220",62.7746193082358,31.2840221306356,0.04256,39.2,20.5086268852475,10.5616964147292
"mu...221",62.6820813025777,30.5282571025162,0.06678,39.3,20.7810020543855,10.7177654444318
"mu...222",62.8393431472114,31.0722188333381,0.05421,36.7,14.7465057901014,7.58645044563607
"mu...223",62.7016538710211,31.0633406315573,0.05119,39.7,21.9071597493452,11.2950531423854
"mu...224",62.7218294468648,31.0226154521891,0.05108,37.5,16.3880889388957,8.44677158920937
"mu...225",62.6745168569268,31.0674737560283,0.03822,41.2,26.7014323894731,13.7728791402124
"mu...226",62.8002432504636,31.010864576206,0.0354,45.7,48.3481659250142,24.8885632521939
"mu...227",62.7095183336921,30.9753340585461,0.05479,42.8,32.977136078602,17.000459226126
"mu...228",62.6262676699024,30.6443026797903,0.04352,38.2,17.9737043608401,9.27816867807953
"mu...229",62.6326627675735,30.5235478787213,0.03901,42.7,32.5449075518379,16.7982225759172
"mu...230",62.7135326226375,31.1985656587209,0.04635,40.7,24.9968379370454,12.8856085731992
"mu...231",62.5957133661831,30.6154006296276,0.05045,36.1,13.6241597926675,7.0363315703221
"mu...232",62.7284915262574,31.4736118937544,0.03943,39.6,21.6200245050765,11.1422402086549
"mu...233",62.7789820183408,31.2500867536622,0.05326,36.7,14.7465057576012,7.59374490916576
"mu...234",62.7669478594756,30.6064139014884,0.04856,36.8,14.9423536786734,7.69607338965503
"mu...235",62.7116095034387,30.5373406313823,0.03443,42.4,31.2819161134756,16.1259966265551
"mu...236",62.7908360339886,31.3061676288971,0.05137,37.2,15.7521054004132,8.11005004588343
"mu...237",62.6936753056508,31.1228874342826,0.03683,42.3,30.8719063115223,15.9191871541537
"mu...238",62.7409634038543,30.925326722956,0.05219,36.5,14.3624759840402,7.40047050449565
"mu...239",62.7062521500756,30.5312853910743,0.05518,34.3,10.7441369862323,5.53913450093104
"mu...240",62.686566482802,30.6365638466365,0.06257,34.7,11.3263804350378,5.84114296185393
"mu...241",62.6436559794993,31.0945921837843,0.06749,37.5,16.3880886502242,8.45731277529314
"mu...242",62.7480165778445,30.6463073486127,0.04596,38.2,17.9737042888914,9.26016657138198
"mu...243",62.7482507886858,31.2636287101436,0.04733,39.6,21.6200241382275,11.1387320576102
"mu...244",62.8148417607549,30.9356097442401,0.05705,35.6,12.7544056923571,6.56415983382932
"mu...245",62.7538569748319,31.4613353471429,0.03496,45.8,48.9902779552917,25.2377486233243
"mu...246",62.7735452416664,30.8543964499186,0.06198,34.1,10.464337658155,5.38910067474597
"mu...247",62.6497761618872,31.1166469918803,0.04688,37.6,16.6057384971797,8.56879783376374
"mu...248",62.7756419026355,31.250570540968,0.04264,39.9,22.4929221966945,11.583394788132
"mu...249",62.7334315870232,31.1916443974236,0.03824,40.9,25.6652122353243,13.2259542142816
"mu...250",62.7289147020031,30.9387914146549,0.06156,36.7,14.7465053728149,7.59980659816819
"mu...251",62.8030653511638,31.2831155774409,0.05235,40.7,24.9968374796462,12.8672399231563
"mu...252",62.8022544232829,30.7810944992362,0.05747,39.7,21.9071599610385,11.2769594045232
"mu...253",62.7695083549982,30.9471639997024,0.05039,39.2,20.5086267465409,10.5625564291585
"mu...254",62.6611747309438,31.2311711943197,0.05088,37.6,16.6057394101355,8.56723754321689
"mu...255",62.7493871123974,31.1063977095391,0.03978,43.7,37.1348804253746,19.1317061693784
"mu...256",62.6727126700701,30.4520202102355,0.04805,40.9,25.6652121612164,13.2387679159905
"mu...257",62.7294049141046,30.5688515560022,0.05351,36.6,14.5532245838354,7.50013683302909
"mu...258",62.767310451687,31.134825568062,0.04346,43.5,36.1678116425695,18.6281569820227
"mu...259",62.6401790060943,30.4881672823791,0.04665,38.3,18.2124129093451,9.39930458602212
"mu...260",62.7756046245414,31.254210191003,0.03337,44.6,41.8168309340661,21.5348263214051
"mu...261",62.8405398761186,31.3487555744876,0.05765,35.5,12.5872349271895,6.47547437876915
"mu...262",62.786773684415,31.2905479862823,0.04017,43.6,36.6481561495545,18.8697063713869
"mu...263",62.7518694523918,30.6857582038927,0.04912,34.9,11.6292295025399,5.99108456480204
"mu...264",62.6604799881549,30.9804488418436,0.02867,45.2,45.2616632224033,23.3516719663256
"mu...265",62.798512569357,31.6395225398366,0.0591,37.8,17.0497494221605,8.77707554477644
"mu...266",62.7610257988974,31.012394189438,0.05218,36.3,13.9884476693942,7.20544256914484
"mu...267",62.7467342370028,31.3268257959595,0.05851,34.1,10.4643376335411,5.39140320614514
"mu...268",62.7057149104273,31.6718416575349,0.04848,36.3,13.9884474931506,7.211798757231
"mu...269",62.7287418821813,31.2596414272247,0.06751,32.3,8.25227305666899,4.2529290309611
"mu...270",62.7921791705402,31.1803426414301,0.06006,34.4,10.8868299893283,5.60501898153464
"mu...271",62.7568428276259,30.9009549085867,0.05887,33.5,9.66790446289405,4.9802651406786
"mu...272",62.7900363318309,31.1308856323985,0.0379,43.7,37.134879849691,19.1193224695972
"mu...273",62.8658427722366,31.0834941131081,0.05549,38,17.5056325453858,9.0021078503854
"mu...274",62.8567441914538,31.5842657964227,0.04323,42.1,30.0679381764135,15.4643951435043
"mu...275",62.777344367543,31.1301245913236,0.05329,35.1,11.9401763202524,6.14878031306818
"mu...276",62.6433853283103,30.7433557229003,0.04059,42,29.6738400367178,15.3136845914206
"mu...277",62.7945586604801,31.2688422971579,0.05974,39.4,21.0569945774696,10.8406552590661
"mu...278",62.7488400801371,31.071723787225,0.04748,45.1,44.6684218241867,23.0131520027289
"mu...279",62.7269580215504,31.2465495174285,0.05739,34.8,11.4768059020086,5.91490815860365
"mu...280",62.730496562311,30.7939397636309,0.05127,34.8,11.4768059953922,5.91457444512372
"mu...281",62.7410116398646,31.6961679526438,0.03569,44.1,39.1472826730812,20.1711794185793
"mu...282",62.7949592068223,31.2063415180982,0.03869,39.2,20.5086268420003,10.5582753553449
"mu...283",62.6690035253512,31.076118442603,0.04135,45,44.0829560525734,22.7404519521259
"mu...284",62.9364622001318,31.0736700714786,0.0535,37,15.3418882399131,7.88057051992152
"mu...285",62.6566692962127,31.6707113077612,0.05144,36.6,14.5532238111635,7.50884476475324
"mu...286",62.7923987401898,31.4725174032211,0.03556,38.6,18.9477306274266,9.75508934406671
"mu...287",62.7383981850749,30.906991304608,0.05354,35.4,12.4222547566555,6.40100537535257
"mu...288",62.747262433865,31.311063079351,0.04815,38.7,19.1993748027698,9.89175847418012
"mu...289",62.7293630019935,31.3681895599641,0.05308,33.5,9.66790462049072,4.98244676507751
"mu...290",62.7864141704874,31.3879338326307,0.03503,48.3,68.1329772601972,35.0810746845126
"mu...291",62.7966681742032,31.0951022530019,0.06835,33.6,9.79630408670877,5.04320738646511
"mu...292",62.7176297035453,31.3682487896871,0.06109,40.6,24.6692060231262,12.7158876192277
"mu...293",62.8742006775915,31.5331431655325,0.04236,35.9,13.2693583003926,6.82273727834019
"mu...294",62.8265594188681,31.4521464037261,0.04698,38.4,18.4542923012644,9.49588157882586
"mu...295",62.7993788175266,30.9822895558469,0.05173,36.2,13.8051022302004,7.10665834474594
"mu...296",62.7568399764047,31.3078135843035,0.0456,43.4,35.6937625891208,18.387066679769
"mu...297",62.8076723546736,30.8987014883641,0.05002,35,11.7836771841459,6.06525858595639
"mu...298",62.7895236494695,30.8226930418598,0.06457,36.5,14.362475952396,7.39474710543912
"mu...299",62.6212889162688,30.8331267235964,0.04806,43.7,37.1348806956421,19.1708414730316
"mu...300",62.7840640819318,30.8509984190557,0.04762,40.5,24.3458684934267,12.5359426364995
