"","G","r","eps","T4","L","M"
"mu...599",62.781744749161,31.3448979952981,0.01068,50.8,93.5136348916903,48.1529333329115
"mu...600",62.6383099464907,31.1212719903451,0.01079,50.7,93.5136350409815,48.2632013359615
"mu...601",62.6481040072692,31.1964458326004,0.01079,50.7,93.5136340858699,48.2556458516152
"mu...602",62.747423766264,30.9268099722033,0.01096,50.6,92.2879584573723,47.5477892860396
"mu...603",62.8484797637466,30.9564935348823,0.01098,50.6,92.2879582839408,47.4713325795684
"mu...604",62.7085365283487,31.0413904899678,0.01095,50.6,92.2879580948036,47.5772772732376
"mu...605",62.7106318010419,31.4943146166844,0.01095,50.6,92.2879583424845,47.5756838006844
"mu...606",62.7203996739355,31.3607035920792,0.01081,50.7,93.5136344292273,48.2000272966843
"mu...607",62.7099758422228,30.9276197035602,0.01095,50.6,92.2879582459992,47.5761792979651
"mu...608",62.7953851092536,31.2579882078269,0.01097,50.6,92.2879589364247,47.5114723919198
"mu...609",62.790694464444,31.1042607863337,0.01097,50.6,92.2879579135626,47.5150215658536
"mu...610",62.7883589282952,31.4937158688075,0.01097,50.6,92.2879582682478,47.5167856699551
"mu...611",62.7894086863976,30.6901592512589,0.01068,50.8,93.5136348502093,48.147059711543
"mu...612",62.7159809622479,31.1140492375156,0.01095,50.6,92.2879585521934,47.5716271215871
"mu...613",62.7980721404082,31.220073919481,0.01097,50.6,92.2879582710406,47.5094360725907
"mu...614",62.7742694215056,31.0866962973039,0.01082,50.7,93.5136347544135,48.1586681172348
"mu...615",62.6008317730174,31.2357824769292,0.01078,50.7,93.5136351411484,48.2920919809946
"mu...616",62.7019996314707,31.1781463635521,0.01095,50.6,92.2879582080363,47.5822359683953
"mu...617",62.6986947811965,31.201563911248,0.01095,50.6,92.2879587050096,47.5847447195245
"mu...618",62.7788488885717,30.8725963344181,0.01082,50.7,93.5136347915282,48.1551583243782
"mu...619",62.7645656329723,31.1976488437976,0.01082,50.7,93.5136352810539,48.1661186171564
"mu...620",62.7829203443657,30.8550161106407,0.01068,50.8,93.5136341948794,48.1520285018627
"mu...621",62.6480989068708,31.1285085587054,0.01079,50.7,93.5136349002303,48.2556556743932
"mu...622",62.8533274454864,30.6273787669432,0.01084,50.7,93.5136342822422,48.0980935400492
"mu...623",62.6560579272901,30.9883939024185,0.01065,50.8,93.5136347556554,48.2495242342168
"mu...624",62.6678875622976,31.0530146595601,0.01094,50.6,92.2879587178365,47.6081328598596
"mu...625",62.741527768375,31.1778160507569,0.01096,50.6,92.2879588647494,47.5522503183636
"mu...626",62.7344749115368,31.3667802661261,0.01067,50.8,93.513634906798,48.1892153212481
"mu...627",62.6765752439329,31.0548374753875,0.01094,50.6,92.2879589134567,47.6015362664469
"mu...628",62.8115154330644,31.3853257412283,0.01083,50.7,93.5136344281257,48.1301125835072
"mu...629",62.7064792868786,30.7305905266507,0.01095,50.6,92.287958582632,47.578838954914
"mu...630",62.8164292910737,31.3481345677617,0.01083,50.7,93.5136343921141,48.1263390832959
"mu...631",62.8319928096595,30.5991178366383,0.01069,50.8,93.5136342741423,48.1144208289417
"mu...632",62.6934696699853,30.8401539122223,0.0108,50.7,93.5136351651394,48.2207380091699
"mu...633",62.8112939526652,31.3651976085341,0.01083,50.7,93.5136347177483,48.1302753325662
"mu...634",62.7481877902862,30.8466558746017,0.01096,50.6,92.2879585839209,47.5472058647332
"mu...635",62.7659666112467,31.1721265965634,0.01082,50.7,93.5136347893564,48.1650393091339
"mu...636",62.7681631215191,31.123486864037,0.01082,50.7,93.513634655292,48.1633537616645
"mu...637",62.7683700383782,30.9272739513117,0.01082,50.7,93.5136348501408,48.1631924849012
"mu...638",62.7663396563287,31.247969239813,0.01082,50.7,93.5136344537394,48.1647483857124
"mu...639",62.6931853294163,31.3949307293375,0.01066,50.8,93.5136346994673,48.2209478634866
"mu...640",62.8614386098199,31.0630026983812,0.01084,50.7,93.5136345571783,48.0918901637578
"mu...641",62.8083130856049,30.4700234993666,0.01097,50.6,92.2879583971676,47.5016896770156
"mu...642",62.856913855338,30.9197731525967,0.01084,50.7,93.5136340413707,48.0953454752568
"mu...643",62.6830576696517,31.3560984947484,0.0108,50.7,93.5136349614053,48.2287454676668
"mu...644",62.7105608521597,31.5831180683473,0.01095,50.6,92.2879586415295,47.5757409552268
"mu...645",62.7153111192722,31.0773118834082,0.01095,50.6,92.2879584031073,47.5721341079294
"mu...646",62.6984744986746,31.0470684461961,0.01066,50.8,93.5136342809066,48.2168820855972
"mu...647",62.6604833529014,30.9534804993873,0.01094,50.6,92.2879585203762,47.6137604498235
"mu...648",62.8223111157898,30.9942598932668,0.01069,50.8,93.5136342493654,48.1218396805659
"mu...649",62.7532735103207,31.6182011952227,0.01096,50.6,92.2879579456904,47.5433511647925
"mu...650",62.6670913299159,30.6752992831172,0.01094,50.6,92.2879585234928,47.6087368795243
"mu...651",62.7724964422681,30.9439777344826,0.01082,50.7,93.5136343759373,48.1600271566907
"mu...652",62.7225257934069,31.7318296380046,0.01081,50.7,93.5136344636648,48.1983930106692
"mu...653",62.676561439247,31.2212897975525,0.01094,50.6,92.2879583229264,47.6015494088961
"mu...654",62.7672138710207,31.2517584273501,0.01082,50.7,93.5136341330384,48.1640779938363
"mu...655",62.7234663216315,31.3259358278399,0.01081,50.7,93.5136348548918,48.1976731123317
"mu...656",62.663197970116,31.3850267459582,0.01094,50.6,92.2879583110966,47.6116980757804
"mu...657",62.8300600844238,30.7404395443459,0.01069,50.8,93.5136345069716,48.1159052981167
"mu...658",62.7779374285925,30.3590361695426,0.01082,50.7,93.513635256012,48.1558537761383
"mu...659",62.7121367377784,30.8966044934105,0.01095,50.6,92.287958233174,47.5745442260399
"mu...660",62.7436948626625,31.2823822129459,0.01096,50.6,92.2879582080387,47.5506160210414
"mu...661",62.8146073036671,31.6341156426667,0.01069,50.8,93.5136348214907,48.1277405858988
"mu...662",62.789516159682,30.7236534355802,0.01068,50.8,93.5136349264496,48.1469755445438
"mu...663",62.7093724758885,30.9914486513897,0.01095,50.6,92.2879580451054,47.5766395510476
"mu...664",62.73090630872,30.4513594518613,0.01081,50.7,93.5136347010482,48.1919527289608
"mu...665",62.7535615707053,31.635478898296,0.01096,50.6,92.2879589720763,47.5431341021557
"mu...666",62.7138551327819,30.5464716598861,0.01095,50.6,92.2879585237517,47.5732380172281
"mu...667",62.8399970057961,30.9341781054021,0.01098,50.6,92.2879585222306,47.4777407025798
"mu...668",62.5944005254796,30.711967410206,0.01092,50.6,92.287958242334,47.6640255181146
"mu...669",62.7477333795313,31.2731705713611,0.01096,50.6,92.2879583765754,47.5475556607013
"mu...670",62.7246196891931,31.1121632782721,0.01081,50.7,93.5136343842832,48.1967860498382
"mu...671",62.6706298399187,30.9435747852426,0.01094,50.6,92.2879581845109,47.606049435836
"mu...672",62.7177918992535,31.2351254258833,0.01095,50.6,92.2879588235572,47.5702579021139
"mu...673",62.7201568495837,31.1152213607097,0.01095,50.6,92.2879577830882,47.568463397426
"mu...674",62.6051304863723,31.6636131191221,0.01064,50.8,93.5136345813519,48.2887757868283
"mu...675",62.6121610793444,30.6495103392024,0.01078,50.7,93.513634890575,48.2833498255171
"mu...676",62.7537243704303,30.7364243180199,0.01096,50.6,92.2879574997597,47.5430117526682
"mu...677",62.5943153209956,31.0922344008747,0.01092,50.6,92.2879585771807,47.6640884323251
"mu...678",62.7301432337058,30.7741507242919,0.01081,50.7,93.5136352886192,48.1925451959435
"mu...679",62.6299340353126,31.2256970168475,0.01093,50.6,92.287958677592,47.6369839346941
"mu...680",62.7765202265656,30.9594773146439,0.01082,50.7,93.5136345244436,48.1569419721727
"mu...681",62.745089440113,30.9939220088607,0.01096,50.6,92.2879587780533,47.5495559793619
"mu...682",62.7435309006349,31.2235317676184,0.01096,50.6,92.2879580320036,47.5507430159132
"mu...683",62.6687024394692,30.9649075432003,0.01094,50.6,92.2879584494709,47.6075144212935
"mu...684",62.7371743695758,31.1107984025794,0.01067,50.8,93.513635177548,48.1871480624156
"mu...685",62.6300828083746,31.4133011110005,0.01093,50.6,92.2879586533117,47.6368702950198
"mu...686",62.7116128682745,31.4084194547665,0.01095,50.6,92.2879583281981,47.5749402183876
"mu...687",62.7461774176619,30.8635592836,0.01096,50.6,92.287958322066,47.5487369667677
"mu...688",62.810199901062,30.5045286571751,0.01097,50.6,92.2879576224239,47.5002654706761
"mu...689",62.780149724313,31.3972504472722,0.01068,50.8,93.5136348160383,48.1541602118188
"mu...690",62.6454313229615,30.6959674399459,0.01079,50.7,93.5136346356427,48.2577101335863
"mu...691",62.6968905875826,30.9851486442715,0.01066,50.8,93.5136340233038,48.2180995978733
"mu...692",62.9091817226927,30.8027762253552,0.01071,50.8,93.5136345648911,48.0553890439997
"mu...693",62.6871194487401,30.8573801023525,0.0108,50.7,93.5136346964957,48.2256203942827
"mu...694",62.6534491698393,30.7619865336564,0.01079,50.7,93.5136339977915,48.2515324528125
"mu...695",62.6786801001726,31.5848969130687,0.0108,50.7,93.5136350687981,48.2321107483392
"mu...696",62.6529070018396,30.4941185370888,0.01079,50.7,93.513635047104,48.2519501146762
"mu...697",62.7248122154897,30.8251303936393,0.01095,50.6,92.2879588617446,47.5649288136067
"mu...698",62.7721986591385,31.2374826889924,0.01082,50.7,93.5136347369158,48.1602581766425
"mu...699",62.7621793449466,31.2791960740052,0.01082,50.7,93.5136342128319,48.1679404958868
"mu...700",62.8200736905161,31.0197477020981,0.01083,50.7,93.5136345641462,48.1235485742525
"mu...701",62.7555680141297,31.062740167924,0.01096,50.6,92.2879586007101,47.5416176612738
"mu...702",62.703659375927,31.0977035050223,0.01095,50.6,92.2879581525885,47.5809708754882
"mu...703",62.6914450856414,30.7655850816937,0.0108,50.7,93.5136344636635,48.2222884586924
"mu...704",62.6770341892772,31.3063036115755,0.0108,50.7,93.5136346211109,48.23338026694
"mu...705",62.7174380741128,31.4145429758719,0.01081,50.7,93.5136353481506,48.2023061690651
"mu...706",62.7802937132756,31.6344703120247,0.01097,50.6,92.2879588837189,47.5228961911585
"mu...707",62.7684944128944,30.6988215594031,0.01096,50.6,92.2879582390807,47.5318247418268
"mu...708",62.7780201026589,31.3656587551159,0.01068,50.8,93.5136342141617,48.1557906104925
"mu...709",62.7957966153236,31.0323582312289,0.01097,50.6,92.2879580722716,47.5111590254318
"mu...710",62.6252805102703,30.8560020199793,0.01093,50.6,92.2879584494645,47.6405236166218
"mu...711",62.7539849642863,31.278079007271,0.01096,50.6,92.2879583650368,47.5428179007292
"mu...712",62.6088379755022,30.9289496255878,0.01078,50.7,93.5136342809002,48.2859137719385
"mu...713",62.7087660009318,31.0983209843587,0.01095,50.6,92.2879588880445,47.5770978124046
"mu...714",62.674975769178,30.9636242949251,0.01094,50.6,92.2879586281241,47.6027538578007
"mu...715",62.6807973859342,30.9338055296777,0.01094,50.6,92.2879581082091,47.5983316726975
"mu...716",62.6804639239867,30.73398818187,0.01094,50.6,92.2879581553901,47.5985786296694
"mu...717",62.7099550396223,31.3268333714377,0.01095,50.6,92.2879585237585,47.5761967191398
"mu...718",62.8089561186844,30.9435844618462,0.01083,50.7,93.5136347175928,48.1320731666211
"mu...719",62.7782663466135,30.6338488922412,0.01082,50.7,93.51363470038,48.1555991567347
"mu...720",62.7730503563279,30.9176193232109,0.01082,50.7,93.5136342692749,48.1596024000805
"mu...721",62.6318760439764,30.9703282731045,0.01093,50.6,92.2879582907488,47.635508723164
"mu...722",62.6242609435854,30.6652945302153,0.01093,50.6,92.2879578612506,47.6413023915971
"mu...723",62.6527303321106,31.37548052323,0.01065,50.8,93.5136348159732,48.2520854708206
"mu...724",62.7970041584795,30.9255213870131,0.01097,50.6,92.2879589307115,47.5102440312159
"mu...725",62.7430549156742,31.23935201763,0.01096,50.6,92.2879582614427,47.5511032740561
"mu...726",62.7301670735968,31.2638593061382,0.01081,50.7,93.5136346786877,48.1925216210127
"mu...727",62.6983170088457,31.3412869404948,0.01095,50.6,92.2879591821297,47.5850294007669
"mu...728",62.7005078360883,31.1019830727576,0.01095,50.6,92.2879580275737,47.5833681117054
"mu...729",62.5972768023314,30.7235767463077,0.01092,50.6,92.2879583624162,47.6618441282102
"mu...730",62.7614786051469,30.9446500979973,0.01096,50.6,92.2879586045975,47.5371401545794
"mu...731",62.8069982205203,30.9069750642967,0.01097,50.6,92.2879586147771,47.5026873052842
"mu...732",62.6801396834581,30.7245553331026,0.01094,50.6,92.2879578337335,47.5988247120283
"mu...733",62.8253373327782,31.0800823106837,0.01069,50.8,93.5136349583933,48.1195208406753
"mu...734",62.6306790307712,30.9551022665517,0.01093,50.6,92.2879584949535,47.6364166329167
"mu...735",62.7803462181534,30.9261379095154,0.01082,50.7,93.5136344808721,48.1540063475421
"mu...736",62.715917422851,31.4757508660864,0.01095,50.6,92.2879588240606,47.5716758202861
"mu...737",62.7861807584991,30.4246247127044,0.01082,50.7,93.5136341770754,48.1495251880061
"mu...738",62.8083529340078,31.1592572947497,0.01083,50.7,93.5136344649878,48.1325345835612
"mu...739",62.7787209521715,31.3020424525247,0.01068,50.8,93.5136342877575,48.1552544468367
"mu...740",62.71455736839,30.9118897785006,0.01095,50.6,92.2879584118844,47.5727078928837
"mu...741",62.6209966207751,30.8687470837899,0.01093,50.6,92.2879588797265,47.643784207579
"mu...742",62.6518263014698,30.8090557284883,0.01079,50.7,93.5136346990581,48.2527794876356
"mu...743",62.6966416538752,31.5369528457908,0.01095,50.6,92.2879581845154,47.58629846249
"mu...744",62.7346507236864,30.9388989111592,0.01081,50.7,93.5136345568294,48.1890804202602
"mu...745",62.7203302055943,31.109742841577,0.01095,50.6,92.2879584378905,47.5683246271512
"mu...746",62.644249722286,31.2117039244448,0.01079,50.7,93.5136345456034,48.2586217834408
"mu...747",62.7710047932172,30.665204327502,0.01082,50.7,93.5136349621896,48.1611735204192
"mu...748",62.722807812193,31.3003766849236,0.01081,50.7,93.5136346240766,48.1981742291418
"mu...749",62.7702184265456,30.7519930191729,0.01082,50.7,93.5136343910516,48.1617741547637
"mu...750",62.7075675728481,30.5768815678448,0.01095,50.6,92.2879586775854,47.5780081566821
"mu...751",62.7557542063175,30.7982205423019,0.01096,50.6,92.2879585839222,47.5414731324103
"mu...752",62.7620789406295,31.2932239345357,0.01082,50.7,93.513634250282,48.168025082706
"mu...753",62.739924312147,31.0330584702248,0.01067,50.8,93.5136349508299,48.1850248477546
"mu...754",62.6824341572905,31.214279559386,0.0108,50.7,93.5136349767163,48.2292220818096
"mu...755",62.8840027235092,31.22672074334,0.01099,50.6,92.2879581557464,47.4445177648843
"mu...756",62.6855066493158,31.2956812034399,0.0108,50.7,93.5136347540692,48.2268565202054
"mu...757",62.6520382730146,31.0635374154642,0.01065,50.8,93.5136351411466,48.2526220917771
"mu...758",62.6844846762648,31.1006423131584,0.0108,50.7,93.5136347777841,48.2276438550082
"mu...759",62.7824261494233,31.0910747243415,0.01068,50.8,93.513634680741,48.1524056323932
"mu...760",62.7103373041103,31.3790082941784,0.01095,50.6,92.2879576645502,47.5759095446939
"mu...761",62.6267767119923,31.3674732891849,0.01093,50.6,92.2879585504231,47.639387113761
"mu...762",62.6912226746941,31.1112665449134,0.0108,50.7,93.5136343759418,48.2224624815962
"mu...763",62.6639815195159,30.9361117285468,0.01094,50.6,92.2879581002992,47.6111018552368
"mu...764",62.7326370839289,31.1123470785784,0.01081,50.7,93.5136344030651,48.1906310260426
"mu...765",62.6932366675324,30.7166753987807,0.0108,50.7,93.5136347969797,48.220913542116
"mu...766",62.7345652062336,30.8674431228235,0.01081,50.7,93.5136346171146,48.1891496755479
"mu...767",62.7795333872403,30.8771023303202,0.01082,50.7,93.5136344168189,48.1546242653759
"mu...768",62.6834127027426,31.0523208293101,0.0108,50.7,93.5136344495383,48.2284685989357
"mu...769",62.6989090513324,30.9304842107506,0.01066,50.8,93.5136347535642,48.2165437931955
"mu...770",62.7647373088948,31.1339843546353,0.01082,50.7,93.5136351953751,48.1659848918118
"mu...771",62.64221781405,31.1650638241928,0.01079,50.7,93.5136345998976,48.2601864455533
"mu...772",62.6705451117426,31.1386086502625,0.01094,50.6,92.287957949605,47.6061116031309
"mu...773",62.794491452304,30.6109302371793,0.01097,50.6,92.28795832029,47.5121461692161
"mu...774",62.8963356678266,31.5558589466922,0.01085,50.7,93.5136342509598,48.065204468468
"mu...775",62.7302247334416,31.4210997060255,0.01081,50.7,93.5136348909832,48.1924774176241
"mu...776",62.8402411751533,30.9567435317074,0.01098,50.6,92.287958429643,47.477561459163
"mu...777",62.7421236289512,31.1372043517624,0.01096,50.6,92.2879581003038,47.5518046603924
"mu...778",62.6692849160609,30.8958679808173,0.01094,50.6,92.2879588797261,47.6070734468906
"mu...779",62.6667780329918,31.4702446680423,0.01094,50.6,92.2879581082095,47.6089800231051
"mu...780",62.6301638598332,31.0168791851945,0.01093,50.6,92.2879583947889,47.636812095943
"mu...781",62.7111630175163,31.0557760177601,0.01095,50.6,92.2879591778532,47.5752780747709
"mu...782",62.6524291710584,31.2684428677953,0.01065,50.8,93.5136350252338,48.2523188434498
"mu...783",62.73701463218,31.1167925907183,0.01067,50.8,93.5136341150479,48.1872681054896
"mu...784",62.653695399601,30.7639751453552,0.01079,50.7,93.5136344404759,48.2513476684134
"mu...785",62.9043315327117,31.5346992473212,0.01071,50.8,93.5136344109144,48.0590921832219
"mu...786",62.6810431609548,30.6617871417209,0.01094,50.6,92.2879579977634,47.5981404697313
"mu...787",62.6186493822965,30.9738193292965,0.01107,50.5,91.0783465472986,47.0210811246257
"mu...788",62.7083769364252,31.2766161224793,0.01095,50.6,92.287958208042,47.5773969589975
"mu...789",62.7054834420066,31.1049316656697,0.01095,50.6,92.2879581065918,47.5795895206233
"mu...790",62.7440984459339,30.9633448830524,0.01067,50.8,93.5136346811195,48.1818301877547
"mu...791",62.6406597408812,31.086514086729,0.01079,50.7,93.513635110131,48.2613864721113
"mu...792",62.7469601123526,30.9380486511159,0.01096,50.6,92.2879582371637,47.5481433446494
"mu...793",62.6306170395401,31.2801975083516,0.01093,50.6,92.2879586415267,47.6364682208916
"mu...794",62.759792562855,31.3578489731447,0.01082,50.7,93.5136347003806,48.1697740940605
"mu...795",62.7269325240688,30.9628194423462,0.01081,50.7,93.5136347467032,48.1950142428737
"mu...796",62.7948686119887,31.3194690728063,0.01097,50.6,92.28795860776,47.5118620994586
"mu...797",62.6941129724531,30.4842016638856,0.0108,50.7,93.5136344649897,48.2202407275929
"mu...798",62.6255130467328,30.9870912307422,0.01093,50.6,92.2879580807007,47.6403444442148
"mu...799",62.7181000205374,30.9057431475301,0.01095,50.6,92.2879585990492,47.5700162798119
"mu...800",62.7126268632829,30.9555732448894,0.01095,50.6,92.2879584259828,47.5741729443407
"mu...801",62.6950174253072,31.4724939228301,0.01095,50.6,92.2879581416717,47.5875329563962
"mu...802",62.7183606655302,31.4928094888579,0.01081,50.7,93.5136347791061,48.2015990380601
"mu...803",62.7334177853952,31.4802311937253,0.01067,50.8,93.513634931887,48.1900260351922
"mu...804",62.5985685335728,30.9310449409753,0.01078,50.7,93.5136340242103,48.2938379330865
"mu...805",62.7214927832788,31.6601578000077,0.01081,50.7,93.5136347237058,48.1991852580023
"mu...806",62.7721390005611,30.8140105867973,0.01082,50.7,93.5136340401045,48.1603007687311
"mu...807",62.6919489230045,30.7765773837765,0.0108,50.7,93.513635141147,48.2219037372781
"mu...808",62.7053945933345,31.1156014328277,0.01095,50.6,92.2879584690723,47.5796599118595
"mu...809",62.7038924109354,31.8000040309764,0.01095,50.6,92.2879580359447,47.5807908349081
"mu...810",62.8727054445776,30.8765201281852,0.0107,50.8,93.5136346081213,48.0832653839906
"mu...811",62.6676554475259,31.2136926902917,0.01094,50.6,92.2879581829035,47.6083130965581
"mu...812",62.6794418704688,30.6798895322845,0.01094,50.6,92.2879582080402,47.5993603823696
"mu...813",62.7837469627174,30.8681786994264,0.01068,50.8,93.5136351768943,48.1513962964106
"mu...814",62.6538950150017,31.3444255967276,0.01108,50.5,91.0783464417329,46.9946309096829
"mu...815",62.6745114589012,30.6341973711159,0.01094,50.6,92.2879578505368,47.6031022250429
"mu...816",62.7841729654149,30.6942983645201,0.01068,50.8,93.5136343272386,48.1510735195298
"mu...817",62.6771663164322,30.9528628068791,0.01094,50.6,92.2879579970185,47.6010879586647
"mu...818",62.6709020417574,31.1764873214039,0.01094,50.6,92.2879586524525,47.6058439193363
"mu...819",62.666881404222,30.9577055420179,0.01094,50.6,92.2879581549807,47.6088956039749
"mu...820",62.7821457660296,31.2260056969386,0.01068,50.8,93.5136346452586,48.1526242446443
"mu...821",62.8467200098751,31.0469984781813,0.01098,50.6,92.2879585302635,47.4726619418691
"mu...822",62.6810972879504,30.9491576207199,0.01094,50.6,92.2879580510569,47.5981001163646
"mu...823",62.8685133880219,30.7724929150103,0.0107,50.8,93.5136347139756,48.0864757904981
"mu...824",62.7476810454696,31.1649295745252,0.01096,50.6,92.2879587704871,47.5475972805846
"mu...825",62.7591376965113,30.8236826772702,0.01096,50.6,92.2879578559399,47.5389069283015
"mu...826",62.7433849413263,30.978803759578,0.01067,50.8,93.5136350307454,48.1823736136187
"mu...827",62.7170556758395,31.0516230344307,0.01095,50.6,92.2879582886035,47.5708133973374
"mu...828",62.7866370596094,30.3729761562719,0.01082,50.7,93.5136349855921,48.1491776446303
"mu...829",62.677813720286,31.3152296084993,0.0108,50.7,93.5136349948738,48.2327735018164
"mu...830",62.7075315268257,30.9151677963114,0.01095,50.6,92.2879584829283,47.5780326055227
"mu...831",62.7097446024866,30.9291079363029,0.01095,50.6,92.2879585392204,47.576358147357
"mu...832",62.7286171623727,30.9575219470321,0.01081,50.7,93.5136349519356,48.1937178702366
"mu...833",62.6807587390999,31.0410230578497,0.0108,50.7,93.5136343136385,48.2305123941771
"mu...834",62.8139224640672,30.7003242375529,0.01083,50.7,93.5136351583673,48.1282691632864
"mu...835",62.7608092905639,31.3746937335876,0.01082,50.7,93.5136340242164,48.1689952340969
"mu...836",62.7882227643906,31.2597394471721,0.01097,50.6,92.2879579373705,47.5168900157844
"mu...837",62.6423998750318,31.1504548614306,0.01079,50.7,93.5136348699913,48.2600455681392
"mu...838",62.743685076822,31.1524331086068,0.01096,50.6,92.2879590748012,47.5506195602665
"mu...839",62.7138732831118,30.7996742732294,0.01095,50.6,92.2879581269386,47.5732240930581
"mu...840",62.6887919886432,31.5594855622237,0.01066,50.8,93.5136344832001,48.2243293170473
"mu...841",62.8256353208824,31.7403057392192,0.01098,50.6,92.2879587515102,47.4885913402647
"mu...842",62.6298054436423,31.4782261420268,0.01093,50.6,92.2879587908202,47.6370803434712
"mu...843",62.7303405877268,30.9940828068061,0.01081,50.7,93.5136346380129,48.192391628903
"mu...844",62.8684561746776,31.159260227545,0.0107,50.8,93.5136344891677,48.0865144729495
"mu...845",62.7716222648275,31.2719595729648,0.01082,50.7,93.5136344041321,48.1606966728873
"mu...846",62.7633763937403,31.4631498226015,0.01082,50.7,93.5136339025369,48.1670245525207
"mu...847",62.7148025550536,31.1210394484647,0.01095,50.6,92.2879586478243,47.5725224793945
"mu...848",62.7796771539734,31.3342303767641,0.01068,50.8,93.5136343949375,48.154514714779
"mu...849",62.7383870201579,30.8770655542506,0.01081,50.7,93.5136347718851,48.1862121713153
"mu...850",62.747498219741,31.3724738904267,0.01096,50.6,92.2879577777875,47.547732293618
"mu...851",62.7445602166118,30.6473161166744,0.01067,50.8,93.5136341735234,48.1814699912255
"mu...852",62.8198032696899,31.1897036299875,0.01069,50.8,93.5136348800713,48.1237570116678
"mu...853",62.7736581565377,30.9568875499278,0.01082,50.7,93.5136349135782,48.1591358007528
"mu...854",62.5925346210289,30.7453289544315,0.01092,50.6,92.2879580319966,47.6654529462307
"mu...855",62.7174303018168,30.8411750189688,0.01095,50.6,92.2879583228834,47.5705235515958
"mu...856",62.8261896317698,31.101189816839,0.01069,50.8,93.5136340233102,48.1188646414733
"mu...857",62.7066713089884,30.1438724215782,0.0108,50.7,93.5136344404736,48.2105839191897
"mu...858",62.6455111237189,30.7845569723996,0.01079,50.7,93.5136343287458,48.2576485248945
"mu...859",62.6872587773907,31.4162542042358,0.0108,50.7,93.5136340242166,48.2255115723282
"mu...860",62.6483146924352,30.8254137805239,0.01079,50.7,93.5136346872339,48.2554892393553
"mu...861",62.7229649735613,30.9310411919818,0.01095,50.6,92.2879583765782,47.5663315135863
"mu...862",62.7095348736675,30.575569809533,0.01095,50.6,92.2879585430931,47.5765101893544
"mu...863",62.8437801180853,31.1167303367453,0.01098,50.6,92.2879586749879,47.4748848190683
"mu...864",62.7655858194146,31.0983681241596,0.01082,50.7,93.5136343545823,48.1653324703612
"mu...865",62.7400005232179,31.0594151259862,0.01067,50.8,93.5136345654641,48.1849715236165
"mu...866",62.7269726457069,30.5981621858024,0.01095,50.6,92.2879585392224,47.5632912397916
"mu...867",62.7936300785368,31.2140211348257,0.01097,50.6,92.2879588337138,47.5127986148205
"mu...868",62.7994400037838,31.5138478345705,0.01083,50.7,93.5136340059067,48.1393658118298
"mu...869",62.7015967322545,31.12404488413,0.01095,50.6,92.287958982789,47.5825389688916
"mu...870",62.7170369779509,30.597073036428,0.01095,50.6,92.2879585464967,47.5708237747262
"mu...871",62.7019815552599,30.8803492065599,0.01066,50.8,93.5136343129848,48.2141809057594
"mu...872",62.8339890044938,30.9423676928435,0.01098,50.6,92.2879586200155,47.4822823418017
"mu...873",62.7102842595261,30.8035975836096,0.01095,50.6,92.2879582198251,47.5759456433573
"mu...874",62.8107183698487,31.0720782542957,0.01083,50.7,93.5136346356479,48.1307194765346
"mu...875",62.8433522650887,30.1330501964107,0.01098,50.6,92.2879579527628,47.475207019887
"mu...876",62.872261963896,30.7677524537833,0.0107,50.8,93.5136347598653,48.0836039663436
"mu...877",62.8715571018897,30.6456712874449,0.0107,50.8,93.5136354480563,48.084146057983
"mu...878",62.7941998223298,30.6258997070098,0.01097,50.6,92.2879581858459,47.5123692569627
"mu...879",62.6824350616895,31.3754971901939,0.0108,50.7,93.5136345108517,48.2292211800148
"mu...880",62.7333321353298,31.7011093302645,0.01067,50.8,93.5136344636617,48.1900904337241
"mu...881",62.6636970333296,31.0147836930903,0.01094,50.6,92.2879585002685,47.6113204215068
"mu...882",62.9127615253815,31.2382938611854,0.01057,50.9,96.0140381456776,49.3375013862767
"mu...883",62.7556495019694,30.546926299606,0.01096,50.6,92.2879587664945,47.5415577911065
"mu...884",62.7494454210749,31.0009782818008,0.01096,50.6,92.2879584577898,47.5462528630748
"mu...885",62.6534762145783,31.3044389540707,0.01065,50.8,93.5136350520975,48.2515132813205
"mu...886",62.761033923655,31.3829741895381,0.01082,50.7,93.5136346617426,48.1688223980471
"mu...887",62.7122871053227,30.9716324123512,0.01095,50.6,92.2879581408086,47.5744291145481
"mu...888",62.7229457694892,31.2965879836956,0.01081,50.7,93.5136349157565,48.1980662972336
"mu...889",62.7612844329121,31.5478308348605,0.01082,50.7,93.513634717586,48.1686329197567
"mu...890",62.7651887144919,30.9427425862168,0.01096,50.6,92.2879584494711,47.5343293990797
"mu...891",62.7223139389012,30.9772296747781,0.01095,50.6,92.287958341733,47.5668200423768
"mu...892",62.6428338040678,30.8870513018553,0.01079,50.7,93.5136342563962,48.2597096582362
"mu...893",62.7222567731811,31.3766265495591,0.01081,50.7,93.513634951485,48.198604400496
"mu...894",62.7562766523811,31.6620931706631,0.01082,50.7,93.5136350064996,48.1724725458994
"mu...895",62.7145265984927,31.2138661639236,0.01095,50.6,92.287959010301,47.5727347822739
"mu...896",62.8002803253165,31.6923816438098,0.01083,50.7,93.5136346852551,48.1387176521544
"mu...897",62.7232145328384,31.1723970047942,0.01081,50.7,93.5136349318992,48.1978651585124
