"","lambda","eps","T4","L","M"
"time...108",0.0409708677069295,0.01099,47.7,90.9641770523654,46.5937666045476
"time...109",0.0398194349666985,0.01077,53,94.0322140558982,48.9851411274139
"time...110",0.0391084375916929,0.01065,57.4,95.2943968288069,50.1414508471443
"time...111",0.0404736146887134,0.01103,49.7,91.0448669837668,46.9780897995957
"time...112",0.042430592835621,0.01061,42,92.4071642273771,46.4453471313172
"time...113",0.0391507614964755,0.01079,57.3,95.2775296595202,50.0825107721669
"time...114",0.0396593399481492,0.011,53.9,91.3146396833364,47.6643063457971
"time...115",0.0401589430027631,0.01131,51.6,89.6057969196163,46.3975777887903
"time...116",0.0398394724151563,0.01064,53.1,95.2295387926575,49.585880708397
"time...117",0.0388731285712709,0.011,58.2,93.4756091704433,49.3827506247975
"time...118",0.0398752545770738,0.01079,53,94.0251361831859,48.9182601343027
"time...119",0.0411972051319512,0.01067,46.9,93.383220793989,47.6883645107984
"time...120",0.0389993087243859,0.01092,58.3,94.5106324343976,49.7802070406617
"time...121",0.0402864763911052,0.01094,50.8,90.9531133546393,47.0433543835276
"time...122",0.0410576817754767,0.01094,46.7,90.7415514526256,46.4838209190923
"time...123",0.0395089471427708,0.0107,55.2,95.4345059197565,49.9058762206828
"time...124",0.0406938410737661,0.0107,48.9,93.5648902406757,48.1304219162781
"time...125",0.0393262765514213,0.01107,56,92.573640040307,48.5379101100463
"time...126",0.0401832033921326,0.01105,50.7,90.9529009578927,47.1545100398785
"time...127",0.0402383871736464,0.01078,50.9,93.3758544521659,48.3495808845964
"time...128",0.039395729340505,0.01106,54.9,90.9021102974956,47.6617871822749
"time...129",0.0412309094781201,0.01083,46.8,90.782617977942,46.3255245787766
"time...130",0.0398431242837639,0.01064,53.1,95.2290664852339,49.581449949115
"time...131",0.0404561810605876,0.01088,49.8,91.0437828302987,46.9961388600036
"time...132",0.0403947963368757,0.01086,49.8,91.0399636842732,47.0598549635499
"time...133",0.0400202091697515,0.01112,51.7,90.7780576400194,47.1546046337732
"time...134",0.0383804764988012,0.01104,61.5,94.0639497551329,50.0608157038314
"time...135",0.0405958366647223,0.01092,49.8,91.052469089029,46.8519245898599
"time...136",0.0399393976659279,0.01081,53,94.0170038428847,48.8416369989502
"time...137",0.0413870720958372,0.01081,45.8,90.4681137555389,46.1015445107901
"time...138",0.0406999858878017,0.01085,48.8,91.0478326594959,46.8291355500814
"time...139",0.0395781368673035,0.01097,53.9,91.3296004180222,47.7623133400566
"time...140",0.0403658582873978,0.01082,50.9,93.3759795349516,48.2091176258353
"time...141",0.0408447373110417,0.01126,47.5,88.4483889818328,45.4335947310886
"time...142",0.0412633642979014,0.01109,45.6,89.13523617255,45.5471875653587
"time...143",0.0403317457108777,0.01081,50.9,93.3759459756224,48.2466201132337
"time...144",0.040770060841236,0.01087,48.8,91.0563515988109,46.7595365087139
"time...145",0.0395647576087991,0.01072,55.2,95.4198417656759,49.8332654043596
"time...146",0.0384383099791587,0.01119,61.4,92.9904199115636,49.42052842551
"time...147",0.0405782391190917,0.01077,49.9,93.522228771183,48.1419500297527
"time...148",0.0397574003954169,0.01076,54.1,94.7727959269368,49.3568729443431
"time...149",0.0409238319381924,0.01113,47.6,89.7003232998651,45.994878340188
"time...150",0.0403140233104023,0.01095,50.8,90.9531700127794,47.0138010932641
"time...151",0.0394615937957849,0.01095,55,93.1385007524432,48.7591432602343
"time...152",0.0429974779444595,0.01097,38.9,87.8418689331951,43.9490790510006
"time...153",0.0405820677793758,0.01092,49.8,91.0516126689305,46.866096980141
"time...154",0.0394457900288223,0.01081,55.1,94.2897460462159,49.3800917275953
"time...155",0.0421665987162298,0.01089,42.8,88.9253035875513,44.8451726541648
"time...156",0.0403266147513085,0.01081,50.9,93.3759400255639,48.252267173745
"time...157",0.0411989637565901,0.01067,46.9,93.3836498786624,47.686711047944
"time...158",0.0400928490255316,0.011,51.8,90.773796669705,47.0737067316541
"time...159",0.0408890202013061,0.01112,47.6,89.6941398424761,46.0276742197178
"time...160",0.0417325147920381,0.01081,43.8,89.4880528547481,45.4543282980284
"time...161",0.0400650368562438,0.01085,51.9,93.1495100464888,48.3365913989467
"time...162",0.0406443745868226,0.01069,48.9,93.5587432358405,48.1810950323113
"time...163",0.0398715657547017,0.01065,53.1,95.2253906835595,49.5469424487647
"time...164",0.0401620797460361,0.01117,51.7,90.7697345136027,46.9968773003509
"time...165",0.0405653527952144,0.01106,49.7,91.0505730762315,46.8833165991842
"time...166",0.0407403919402776,0.01086,48.8,91.0527441832129,46.7889717951731
"time...167",0.0392303519318721,0.0109,56.1,93.7251099033317,49.2525814647899
"time...168",0.0402338793125814,0.01078,50.9,93.3758497092235,48.3545617021901
"time...169",0.0398872261597931,0.01079,53,94.0236176242159,48.9039422039013
"time...170",0.0411802003150173,0.01082,46.8,90.7705942376654,46.371718743313
"time...171",0.0404923593246293,0.01089,49.8,91.0460328586138,46.9586858076116
"time...172",0.0408317681860404,0.01095,47.7,90.939149450044,46.7266523599147
"time...173",0.0403503424683158,0.01096,50.8,90.9532445299819,46.97489450112
"time...174",0.0399337412558483,0.01067,53.1,95.2173573759187,49.4716798267812
"time...175",0.0407786258023536,0.01058,49,94.8604366063945,48.7036226506601
"time...176",0.0414279104723602,0.01082,45.8,90.4800700276532,46.0659604931383
"time...177",0.0405487111869325,0.01091,49.8,91.0495377320885,46.9004773642734
"time...178",0.041648955724202,0.01051,45,94.1395939064377,47.7987565884087
"time...179",0.0396582275404234,0.01086,54,93.6184988771546,48.8681354581579
"time...180",0.0413431562580277,0.0108,45.8,90.455258499724,46.1398887564293
"time...181",0.0402153031655018,0.01106,50.7,90.9529670329136,47.1198991268848
"time...182",0.0419679455431553,0.01101,42.7,88.8362076176711,44.994185060529
"time...183",0.038249012304852,0.01073,62.9,97.187598037658,51.8147834130009
"time...184",0.0402075779145154,0.01063,51,94.6113575687353,49.0238643395329
"time...185",0.0412687407306013,0.01078,45.8,90.433476796905,46.2050520723767
"time...186",0.0418062418091371,0.01099,43.7,89.5174415023133,45.3958270186669
"time...187",0.0385951015362094,0.01104,60.4,93.9262383767415,49.8019872023123
"time...188",0.0400848226793015,0.01114,51.7,90.7742670892582,47.0826275604842
"time...189",0.0401419105552756,0.01116,51.7,90.7709173298906,47.0192319566406
"time...190",0.0399722898097557,0.01082,53,94.0128334850169,48.8024424839895
"time...191",0.0400240387090931,0.01112,51.7,90.7778331873083,47.1503302460557
"time...192",0.0418680808625039,0.01068,43.9,92.2734647652756,46.7301807566589
"time...193",0.0386513117949943,0.01098,59.3,93.792078836835,49.737424502704
"time...194",0.0406470713139457,0.01069,48.9,93.5590783010329,48.1783275891174
"time...195",0.0430766033672017,0.01099,38.9,87.8927635761154,43.9008976168185
"time...196",0.0394813929033903,0.01109,54.9,90.8810065412381,47.5553016110689
"time...197",0.0391325089825967,0.01091,57.2,94.1644742550815,49.5187596717226
"time...198",0.0383663737507178,0.01128,61.3,92.0139999574485,48.9865018884441
"time...199",0.0415769293092884,0.01065,44.9,92.737489749421,47.1615796247259
"time...200",0.0387119037193012,0.01088,59.4,94.8386248418858,50.2195895342094
"time...201",0.0414733820272024,0.01083,45.8,90.4933840629843,46.026424184349
"time...202",0.04147048224039,0.01083,45.8,90.4925348370157,46.0289469554363
"time...203",0.0405183010031509,0.0109,49.8,91.0476469326867,46.9318730430385
"time...204",0.0404458131829006,0.01073,49.9,93.5138883125996,48.2825796824775
"time...205",0.0420899503366018,0.01104,42.7,88.8909173274827,44.9024881970867
"time...206",0.0393980652603706,0.01106,54.9,90.9015339146432,47.6588763604391
"time...207",0.0403431820064875,0.01096,50.8,90.9532306393474,46.9825600757575
"time...208",0.0401699314039035,0.01117,51.7,90.7692745118032,46.9881795351754
"time...209",0.041638168722931,0.01051,45,94.1356786487611,47.8081156125538
"time...210",0.0400824875514112,0.01114,51.7,90.7744042213237,47.0852236710682
"time...211",0.0405324851619769,0.01105,49.7,91.0485289912136,46.9172245630924
"time...212",0.0401556260081449,0.01088,51.9,93.1439345170227,48.2332785519773
"time...213",0.0400839702915359,0.01114,51.7,90.7743168553257,47.0835798920384
"time...214",0.0388766436258975,0.011,58.2,93.4740050726782,49.3777674538138
"time...215",0.0377488759790275,0.01111,66,94.6592088897857,50.8807187475653
"time...216",0.0410049561649772,0.011,47.7,90.9703115925749,46.5613413245117
"time...217",0.0394868174078337,0.01096,55,93.1320825097856,48.7270482248379
"time...218",0.0414030270736356,0.01097,45.7,90.4727851349201,46.0876322981204
"time...219",0.0421571488479718,0.01089,42.8,88.9210646793555,44.8522321136174
"time...220",0.0420167919649333,0.01069,42.9,91.6245529571389,46.3570825506215
"time...221",0.0434520414551585,0.01094,38,88.1667479435921,43.8081990468481
"time...222",0.0415779913256773,0.01065,44.9,92.7378690147662,47.1606637424742
"time...223",0.0406795321615937,0.0107,48.9,93.5631126209361,48.1450696877644
"time...224",0.0413097629987332,0.01079,45.8,90.4454827512396,46.1690982783872
"time...225",0.0412055186887886,0.01098,46.7,90.7765980269536,46.3486467870338
"time...226",0.0395938877985031,0.01084,54,93.6307670788712,48.9477778567752
"time...227",0.0399366184692145,0.01081,53,94.0173552309012,48.8449563399017
"time...228",0.0411304565447376,0.01096,46.7,90.7588020667406,46.4171534698933
"time...229",0.0414749580974739,0.01083,45.8,90.4938452363499,46.0250524271327
"time...230",0.0412709746564943,0.01078,45.8,90.434130374406,46.2030917777865
"time...231",0.0404854387403539,0.01089,49.8,91.0456026008447,46.9658515841881
"time...232",0.0395913857325914,0.01111,53.8,91.3271587879049,47.7462909659442
"time...233",0.0402136477339208,0.01106,50.7,90.9529640776082,47.1216861520496
"time...234",0.04137329409113,0.01096,45.7,90.464080290821,46.1135669197394
"time...235",0.0404275726270931,0.01087,49.8,91.0420026030418,47.0258123994123
"time...236",0.0413182793054762,0.01079,45.8,90.4479767540077,46.1616486837447
"time...237",0.0405107309157466,0.01075,49.9,93.5179769724235,48.21352603122
"time...238",0.0387574841437013,0.01065,59.6,97.0079443760193,51.3124197316411
"time...239",0.0397841878227886,0.01076,53,94.0366842137345,49.0274707704771
"time...240",0.0420775765011012,0.01087,42.8,88.8853683268909,44.9117707035619
"time...241",0.0406674875209757,0.01084,48.8,91.0438817674017,46.8614908338538
"time...242",0.0397278952066642,0.01075,54.1,94.7785175451342,49.3936491755825
"time...243",0.0409839479852828,0.01084,47.8,90.9665318752057,46.5813242894908
"time...244",0.0397147078918664,0.01088,54,93.6077318482565,48.7984314379797
"time...245",0.0401318001564259,0.01116,51.7,90.7715106071586,47.030452724865
"time...246",0.0405711763217743,0.01106,49.7,91.0509354779329,46.8773162150165
"time...247",0.0393695113129647,0.01095,56.1,93.6801730515349,49.0682853108244
"time...248",0.0394366723077065,0.01094,55,93.1448418310317,48.7909039098418
"time...249",0.0394889216827983,0.01096,55,93.1315470145232,48.7243721013426
"time...250",0.0421260295564222,0.01088,42.8,88.9071014897101,44.8754800013081
"time...251",0.0417441051147197,0.01081,43.8,89.4926722299578,45.4451160729896
"time...252",0.0405391840689798,0.01105,49.7,91.0489454388684,46.9103043437327
"time...253",0.0411917288575674,0.01082,46.8,90.773328333477,46.3612091474075
"time...254",0.0399998007120617,0.01097,51.8,90.7792551483564,47.1773869495919
"time...255",0.0408342741530789,0.01095,47.7,90.9395999514171,46.7242538209415
"time...256",0.0398851087919246,0.01079,53,94.0238870516707,48.9064732603262
"time...257",0.0391460604896498,0.01079,57.3,95.2794044655172,50.0890452245617
"time...258",0.0405322580109652,0.0109,49.8,91.0485152601785,46.9174561728149
"time...259",0.0400248231007631,0.01098,51.8,90.7777871830486,47.1494549411125
"time...260",0.0389427037785325,0.0109,58.3,94.5368569674284,49.8609103584888
"time...261",0.0408433719841345,0.0108,47.8,90.9412372083539,46.7155420988227
"time...262",0.0413203548614026,0.01079,45.8,90.4485842842614,46.159828182482
"time...263",0.0402622566161557,0.01093,50.8,90.9530639015574,47.0693658768362
"time...264",0.0394612911193607,0.01095,55,93.1385774785388,48.7595341191739
"time...265",0.0409425288772677,0.01098,47.7,90.9590782922257,46.6207689863887
"time...266",0.0403830363388529,0.01097,50.8,90.9533115797428,46.9399329637456
"time...267",0.0411106770007297,0.0108,46.8,90.7541128098684,46.43524036043
"time...268",0.0421743321964355,0.01106,42.7,88.9287757709025,44.8394104279258
"time...269",0.040272454067046,0.01065,51,94.611384834298,48.951190721974
"time...270",0.0399261448597697,0.01108,52.8,91.6645263342241,47.6340956645141
"time...271",0.0418973543647245,0.01085,43.8,89.5537728619008,45.3238368281924
"time...272",0.0409122739625711,0.01082,47.8,90.9536345759882,46.6496348912606
"time...273",0.0415512672627818,0.0108,44.8,90.0367257932501,45.8140151807727
"time...274",0.0397814347231374,0.01062,53.1,95.2370385479984,49.6564658674343
"time...275",0.0400945693892323,0.01086,51.9,93.1476919139539,48.30285867805
"time...276",0.0396387240119417,0.01099,53.9,91.3184381942381,47.6891484752687
"time...277",0.0401352656725495,0.01116,51.7,90.7713075220728,47.0266006454643
"time...278",0.0395558823636141,0.01085,55.1,94.261281385834,49.2383927469112
"time...279",0.0417937987728233,0.01099,43.7,89.512481542631,45.4056865842825
"time...280",0.0389754687377417,0.01091,58.3,94.521676865517,49.8141654736562
"time...281",0.0407792244501629,0.01058,49,94.8605126705756,48.7030068547266
"time...282",0.0410241132144032,0.01116,47.6,89.7181397975249,45.9007558714369
"time...283",0.0400891400669802,0.011,51.8,90.7740132064905,47.0778248100864
"time...284",0.0406305966305069,0.01083,48.8,91.0393968476823,46.8982862492447
"time...285",0.0390652592965001,0.01076,57.3,95.3116067592049,50.2017161901177
"time...286",0.0415440664223205,0.01064,44.9,92.7257447442717,47.1897804717224
"time...287",0.0429940350483483,0.01097,38.9,87.8396550692264,43.9511785700565
"time...288",0.0407968215148671,0.01073,48.9,93.5776880129247,48.0253367087629
"time...289",0.0399692132186591,0.01082,53,94.0132226598298,48.806109029356
"time...290",0.0402060630993893,0.01077,50.9,93.3758226347477,48.3853453843996
"time...291",0.0420223073254669,0.01086,42.8,88.8605816792173,44.9532643654782
"time...292",0.0399566467760579,0.01068,53.1,95.2143991887625,49.4440050506731
"time...293",0.0396531886499796,0.01086,54,93.6194598650894,48.8743637512141
"time...294",0.0393697355115834,0.01082,56.2,94.8139360293872,49.6618719330209
"time...295",0.039885264303257,0.01079,53,94.0238677354531,48.9062863399324
"time...296",0.0403866549796382,0.01086,49.8,91.039457126927,47.068324858708
"time...297",0.0400474506515531,0.01113,51.7,90.7764601430054,47.1242282344007
"time...298",0.0407810160648043,0.01058,49,94.8607372127286,48.7011550263932
"time...299",0.040179202029388,0.01105,50.7,90.9528930968562,47.1588279982053
"time...300",0.0415418596036645,0.01064,44.9,92.7249562894134,47.1916797231479
"time...301",0.0398122518990527,0.01063,53.1,95.2330561401003,49.6189609108013
"time...302",0.0408222180961865,0.0111,47.6,89.6822736810321,46.0907515212525
"time...303",0.0415325383845554,0.01064,44.9,92.7216254598923,47.199688854929
"time...304",0.0404814397379351,0.01074,49.9,93.5161313869655,48.24465282605
"time...305",0.0400594045021976,0.01099,51.8,90.775758305806,47.1109145793701
"time...306",0.0417035820710575,0.01068,44.9,92.7827661804481,47.0532979053818
"time...307",0.0399671076233856,0.01082,53,94.0134908255747,48.8086117828107
"time...308",0.0398508101250157,0.01078,53,94.0282351109646,48.9475301744309
"time...309",0.0398303338330166,0.01091,52.9,91.6762223219423,47.7457668286265
"time...310",0.0409327713514674,0.01098,47.7,90.9573223209584,46.6300705846022
"time...311",0.039490757124139,0.01096,55,93.1310809895732,48.7220374399448
"time...312",0.0415121664885407,0.01079,44.8,90.0231717792101,45.8466549615108
"time...313",0.0405253078826899,0.0109,49.8,91.0480817011864,46.9246303368869
"time...314",0.039959423742781,0.01068,53.1,95.2140398600002,49.4406518013762
"time...315",0.0401178267887405,0.01101,51.8,90.7723302194237,47.0459587156407
"time...316",0.0392291576035316,0.0109,56.1,93.7254944874819,49.254170739295
"time...317",0.0395897011743002,0.01111,53.8,91.3274697637509,47.7483262424469
"time...318",0.0415486850648576,0.01064,44.9,92.7273951577778,47.1858145206284
"time...319",0.0399511042863307,0.01095,52.9,91.6614794916806,47.6050907015985
"time...320",0.041047649017082,0.01078,46.8,90.739173276057,46.4930273962898
"time...321",0.041711152796934,0.01084,44.8,90.0921649044534,45.6812090294906
"time...322",0.041474112233066,0.01083,45.8,90.4935981872698,46.0257893669804
"time...323",0.0394798073718556,0.01069,55.2,95.4421623324743,49.9438756633649
"time...324",0.0403154595814256,0.01095,50.8,90.9531727682691,47.0122640380326
"time...325",0.0397773517474326,0.01103,52.8,91.6826905022997,47.8077557506388
"time...326",0.040182799830818,0.01105,50.7,90.9529003592305,47.1549481723449
"time...327",0.0412019590458671,0.01067,46.9,93.3843789122103,47.6838974475678
"time...328",0.041264868123737,0.01109,45.6,89.1356695518843,45.5458877308005
"time...329",0.0403215601964176,0.01095,50.8,90.9531855864626,47.005722723944
"time...330",0.04126950671606,0.01078,45.8,90.4337015602915,46.2043851907925
"time...331",0.0416736038576885,0.01083,44.8,90.0791425397921,45.7123041728787
"time...332",0.0406971466333573,0.01085,48.8,91.0474876639586,46.8319624047971
"time...333",0.0400639197324348,0.01085,51.9,93.1495790811601,48.3378634275372
"time...334",0.0415760872025013,0.01065,44.9,92.7371890183688,47.1623005526043
"time...335",0.0397446851409674,0.01089,54,93.6020174313102,48.7615166231349
"time...336",0.0427285715113457,0.01087,39.9,88.9853470307297,44.6607782131599
"time...337",0.0409346244108859,0.01098,47.7,90.9576554152024,46.6283088928444
"time...338",0.0400027822821577,0.01083,51.9,93.1533427923659,48.4078587911122
"time...339",0.0411142059463316,0.0108,46.8,90.7549498051756,46.4320230946256
"time...340",0.0414337829403238,0.01082,45.8,90.4817895599926,46.0608485607743
"time...341",0.0400940269810651,0.01086,51.9,93.1477256632378,48.3034772973543
"time...342",0.0399329585186275,0.01067,53.1,95.2174589608524,49.4726231301234
"time...343",0.0419199697302217,0.01102,43.7,89.5627915214471,45.3060119126963
"time...344",0.0410933156213608,0.01095,46.7,90.7499977482269,46.4511458320149
"time...345",0.0405085708620185,0.01104,49.7,91.0470410549262,46.9419268596249
"time...346",0.0408536508531067,0.01111,47.6,89.6878573618539,46.0610489270023
"time...347",0.0400389434892311,0.01127,51.6,89.6126688335672,46.5291804965562
"time...348",0.0412552696984227,0.01093,45.7,90.4295349375061,46.216875375868
"time...349",0.0390686776698062,0.01076,57.3,95.3102436954067,50.1969432719153
"time...350",0.0414977017084321,0.01063,44.9,92.7091763728681,47.2296551036992
"time...351",0.0418781098630937,0.01101,43.7,89.5460975053931,45.3390098464652
"time...352",0.0410506910956377,0.01063,46.9,93.3475129847784,47.8262389034788
"time...353",0.0406589743766561,0.01069,48.9,93.5605577702055,48.1661243644148
"time...354",0.0405360101045092,0.01105,49.7,91.0487484574112,46.9135856210888
"time...355",0.0419210185928885,0.01102,43.7,89.5632106275506,45.3051881455486
"time...356",0.0419669037797307,0.01101,42.7,88.8357409604934,44.9949732412653
"time...357",0.0406661057498072,0.01084,48.8,91.0437140985725,46.8628685722904
"time...358",0.0415826274374688,0.01065,44.9,92.7395266612593,47.1566907797241
"time...359",0.0396241491575062,0.01085,54,93.6249965546167,48.9102892976885
"time...360",0.040629595614124,0.01083,48.8,91.039275168699,46.8992850610948
"time...361",0.0391070325190123,0.01103,57.1,93.0671712263259,48.9711692326199
"time...362",0.0390776302256922,0.01089,57.2,94.186022038359,49.5943471738238
"time...363",0.0405444823509,0.01076,49.9,93.5201021725915,48.1777030257555
"time...364",0.040339518037941,0.0111,50.7,90.9532226794927,46.9864809893116
"time...365",0.0417366489390763,0.01081,43.8,89.4897009646708,45.451041389806
"time...366",0.0409461069042819,0.01083,47.8,90.9597223225829,46.6173589367031
"time...367",0.0416133262007284,0.01066,44.9,92.7504989758803,47.1303893791165
"time...368",0.0402903566056377,0.01094,50.8,90.9531216498977,47.0391886223475
"time...369",0.0414657458027344,0.01083,45.8,90.4911480908972,46.0330561712067
"time...370",0.0413525048615035,0.0108,45.8,90.4579947336357,46.1317156233102
"time...371",0.0404266153134141,0.01087,49.8,91.0419436085908,47.0268075632504
"time...372",0.0385299631963843,0.01101,60.4,93.9652434539003,49.9006161016116
"time...373",0.0401389371523762,0.01116,51.7,90.7710917617127,47.0225307375353
"time...374",0.0409664727719692,0.01114,47.6,89.7078990325835,45.9548028634081
"time...375",0.0410542860328875,0.01094,46.7,90.740746909966,46.4869350567442
"time...376",0.0404889859894845,0.01089,49.8,91.0458229781563,46.9621773835178
"time...377",0.0390993067957998,0.01077,57.3,95.2980351514382,50.1541839067483
"time...378",0.0410926602825202,0.01095,46.7,90.7498422406834,46.4517416068572
"time...379",0.039766568884298,0.0109,54,93.5978453150287,48.7346087830319
"time...380",0.0407622695250206,0.01072,48.9,93.573394800188,48.0605409663111
"time...381",0.0393815474678108,0.01092,55,93.1588703140477,48.8612829726283
"time...382",0.0409006810881798,0.01097,47.7,90.9515478838714,46.6607079668744
"time...383",0.0408430624188792,0.0108,47.8,90.9411816856661,46.7158317381371
"time...384",0.0392950416755111,0.01119,55.9,90.3823243403974,47.4237423002555
"time...385",0.0387351615005636,0.01089,59.4,94.8261825210848,50.1851104446612
"time...386",0.0416861746820036,0.01052,45,94.153105124138,47.7665172284726
"time...387",0.0407730344083006,0.01087,48.8,91.0567128229573,46.7565881967607
"time...388",0.0422559127931948,0.01057,42,92.3160618261579,46.574826535073
"time...389",0.0401443748595365,0.01116,51.7,90.7707727427793,47.0165010410057
"time...390",0.0393037927313441,0.01106,56,92.5807880954727,48.5672966871737
"time...391",0.0394463906484275,0.01081,55.1,94.2895911214941,49.3793176764083
"time...392",0.0405712557437408,0.01106,49.7,91.0509399378459,46.8772337511757
"time...393",0.0408733448559034,0.01096,47.7,90.9466298274624,46.6868448414894
"time...394",0.0400298171693202,0.01098,51.8,90.7774945683293,47.1438864132764
"time...395",0.0397896462353616,0.01076,53,94.035992094925,49.0209083644629
"time...396",0.0412377694816836,0.01068,46.9,93.3931074586918,47.6503537222893
"time...397",0.040706437493479,0.01085,48.8,91.0486166077193,46.8227127984395
"time...398",0.0397926552944277,0.01076,53,94.0356096788799,49.0172959463019
"time...399",0.0405488172337393,0.01091,49.8,91.0495440261791,46.9003623107294
"time...400",0.0402789330201711,0.01108,50.7,90.9530979258815,47.0514539057329
"time...401",0.0414158838188003,0.01066,45.9,93.1280710044577,47.4267550692135
"time...402",0.0406863860140966,0.0107,48.9,93.5639640645185,48.1380517202846
"time...403",0.0406043912917269,0.01097,48.7,91.0362110844393,46.9244707088028
"time...404",0.0404153544593001,0.01116,49.6,89.8304689335785,46.4129254386292
"time...405",0.0413296959989148,0.01095,45.7,90.4513178520429,46.1516570862815
"time...406",0.0407459303802683,0.01057,49,94.8563288466676,48.7374217230132
"time...407",0.0403435539294165,0.01096,50.8,90.9532309740294,46.9821620545052
"time...408",0.0391676722095609,0.01067,57.4,95.2707923891006,50.0589916174462
"time...409",0.0397243135738346,0.01102,53.9,91.3026722137989,47.5861713665364
"time...410",0.0400029319597498,0.01083,51.9,93.1533333867044,48.407688466901
"time...411",0.0411477813003825,0.01081,46.8,90.762909868631,46.4013192334536
"time...412",0.040828660316921,0.0111,47.6,89.6834180858806,46.0846610690239
"time...413",0.0398493969272406,0.01078,53,94.0284156666965,48.9492196488672
"time...414",0.0393235234925561,0.0112,55.9,90.3735439813194,47.387429848723
"time...415",0.0393645084787684,0.01095,56.1,93.6817884278736,49.0748864123694
"time...416",0.0408709090719448,0.01096,47.7,90.9461916702852,46.6891715144865
"time...417",0.0404366272896109,0.01102,49.7,91.0425664599587,47.0164187654811
"time...418",0.0403597384461968,0.01082,50.9,93.3759727236231,48.2158441259335
"time...419",0.0409200025226749,0.01113,47.6,89.6996431558227,45.9984847380016
"time...420",0.0407082102208987,0.011,48.7,91.0488328335866,46.8209567831287
"time...421",0.0395499211774607,0.01098,55,93.1160291244227,48.6469192350685
"time...422",0.0399059032308331,0.0108,53,94.0212506581595,48.8816153134124
"time...423",0.0412041466329377,0.01098,46.7,90.7762727134295,46.3498895988182
"time...424",0.0402628455509491,0.01093,50.8,90.9530655895207,47.0687397244594
"time...425",0.0409206525498781,0.01113,47.6,89.6997588619452,45.9978790635682
"time...426",0.0416456912225744,0.01051,45,94.1384082797763,47.8015835647177
"time...427",0.0416363123898865,0.01082,44.8,90.0662109251469,45.7432392369853
"time...428",0.041106561080649,0.01095,46.7,90.753138475344,46.4390178585857
"time...429",0.0403019587979794,0.0108,50.9,93.3759164636597,48.2794196149046
"time...430",0.0412313793994146,0.01068,46.9,93.3915503549239,47.6563433883895
"time...431",0.0411870147841924,0.01082,46.8,90.7722100632861,46.3655043095448
"time...432",0.0391390350112558,0.01066,57.4,95.2822020822657,50.0988300904094
"time...433",0.0407406997271263,0.01101,48.7,91.0527817440943,46.7886667204046
"time...434",0.0407496855971314,0.01072,48.9,93.5718307221614,48.0733688265166
"time...435",0.0407935200435291,0.01073,48.9,93.5772778468929,48.0287031616498
"time...436",0.0404143347126576,0.01072,49.9,93.5119044920992,48.3161407140454
"time...437",0.0406271017602812,0.01083,48.8,91.0389723903912,46.9017796105347
"time...438",0.0404771374131908,0.01103,49.7,91.0450861918752,46.9744415402996
"time...439",0.0401975239902997,0.01091,50.8,90.9529311855529,47.1390661638022
"time...440",0.0392874201618958,0.01092,56.1,93.706679262327,49.1768427755688
"time...441",0.0406883976790205,0.0107,48.9,93.5642143023404,48.1359955217115
"time...442",0.0414646078571148,0.01083,45.8,90.4908150844489,46.0340433011762
"time...443",0.0409145673539724,0.01113,47.6,89.6986776045804,46.0036024453156
"time...444",0.0409285302863773,0.01113,47.6,89.7011587269539,45.9904647533973
"time...445",0.0390759637999704,0.01089,57.2,94.1866758211942,49.5966493128325
"time...446",0.0426020414121248,0.01082,40.9,90.0658970452019,45.2119978136625
"time...447",0.0408128892707303,0.0111,47.6,89.6806170094895,46.0995743455456
"time...448",0.0407209551999178,0.01071,48.9,93.5682598655406,48.1027063302077
"time...449",0.041048562516005,0.01109,46.6,89.4630320387929,45.8382222535991
"time...450",0.0389128441698024,0.01076,58.4,95.6567076600852,50.4873293358597
"time...451",0.0394270893402907,0.01094,55,93.1472809375083,48.8031253985475
"time...452",0.0405438468961766,0.01076,49.9,93.5200631602651,48.1783842467434
"time...453",0.0400930727496248,0.011,51.8,90.7737835393561,47.0734535599325
"time...454",0.0402539341401046,0.01093,50.8,90.953046646841,47.0783206442912
"time...455",0.0395264759398723,0.01084,55.1,94.2688842139959,49.276160746006
"time...456",0.0412579251878711,0.01093,45.7,90.4303115032815,46.214540827395
"time...457",0.0396144478144748,0.01112,53.8,91.3229099834041,47.7184351448673
"time...458",0.0400311112768188,0.01098,51.8,90.7774182877878,47.1424364230083
"time...459",0.0409053187852837,0.01097,47.7,90.9523829338001,46.6562768345128
"time...460",0.0413542830192157,0.0108,45.8,90.458515646633,46.1301669763618
"time...461",0.042985937080644,0.01097,38.9,87.834446994131,43.9561187032255
"time...462",0.0412247501715362,0.01083,46.8,90.7811576819808,46.3311363064911
"time...463",0.0392689431305719,0.01118,55.9,90.390369341965,47.4570732679603
"time...464",0.0400462084937145,0.01113,51.7,90.7765332422486,47.1256128750497
"time...465",0.0406619908352393,0.01084,48.8,91.0432134031202,46.8669703169038
"time...466",0.0405883478035218,0.01092,49.8,91.0520033335662,46.8596288612471
"time...467",0.0407723033918911,0.01087,48.8,91.0566241634631,46.7573117410349
"time...468",0.0406251659078016,0.01068,48.9,93.5563562931657,48.200796921036
"time...469",0.0396382497798258,0.01099,53.9,91.3185256248821,47.6897179681257
"time...470",0.0403498621852762,0.01096,50.8,90.9532431995443,46.9754124346096
