"","alpha","beta","eps","T2","L","M"
"time...106",0.150965308827799,1.98643722241119,0.04771,39.9,12.7648941411444,11.2442557888056
"time...107",0.178221901325876,1.93461869566383,0.03359,39,43.1386320091878,38.0978547984469
"time...108",0.0915905789076574,1.15399655552427,0.04581,36,12.0957045715506,6.46469176086655
"time...109",0.111734615618788,1.38880335510142,0.0486,38.2,16.7919414592939,10.6670537750146
"time...110",0.107322537870746,1.40753059411594,0.05323,40.8,16.7157661857635,10.6620505729903
"time...111",0.0958983907487668,1.10031161481242,0.03979,38.5,30.1171277969585,15.6702076386347
"time...112",0.236374018461314,2.62516167252414,0.03237,38.8,31.487070113197,36.9594712360142
"time...113",0.209741215710761,2.52462338271619,0.03679,40.1,21.6882049773388,24.2688381892495
"time...114",0.118439570881045,1.47106239667786,0.04706,39.1,18.7550705113053,12.5684162319083
"time...115",0.0610270834092727,0.809875976387999,0.04174,39,13.7431796325496,5.27844110093395
"time...116",0.0200850073553155,0.214650507940949,0.02809,52.8,97.5564298204397,13.0367809339137
"time...117",0.119075750044762,1.38056170071421,0.05893,33.3,12.8746777690717,8.22645582812494
"time...118",0.0416630744252047,0.445839768740688,0.04132,30.8,12.7739622879317,3.07437751594525
"time...119",0.123162503399455,1.53747312820878,0.04114,39.4,18.6574727775866,13.0170083991475
"time...120",0.273560960176452,3.34057628206837,0.04979,39.3,14.8915294070817,21.7514328461916
"time...121",0.0659649551652031,0.727860180052464,0.04454,36.3,26.9191366996426,9.77176426478409
"time...122",0.111146855839937,1.33520788790106,0.04431,36.4,16.3543469393453,10.0737826422847
"time...123",0.00550004843231516,0.0625189750301515,0.10169,76.2,64.0187218648904,3.31395412376352
"time...124",0.121342588257828,1.56208621230082,0.0561,35.8,9.48361910529196,6.68441448670997
"time...125",0.12772129245202,1.53525142241407,0.05505,37.4,18.0639059259737,12.6593983794006
"time...126",0.0634390471722245,0.74146631905994,0.06722,31.8,10.7907785372252,3.9316631865155
"time...127",0.137138775968127,1.80399724306354,0.04257,46.3,30.576311624019,24.592474595749
"time...128",0.0332415484438743,0.408263003211396,0.0475,41.9,25.0390573919115,5.39560456082529
"time...129",0.208276676837467,2.39699755850622,0.04988,35.5,15.2393884630119,16.3295914141587
"time...130",0.0566945749996291,0.685655073586733,0.04914,40.7,28.3454479222991,9.57073416302169
"time...131",0.119430568094038,1.55630750803591,0.04274,41.4,18.243157059248,12.791074923798
"time...132",0.110046800652696,1.24706481100664,0.04341,36.5,24.0746716314214,14.0683862190006
"time...133",0.122709525658225,1.53044078410717,0.05895,37.3,14.1362950463387,9.82199003315856
"time...134",0.133172262827486,1.63971263819857,0.06365,35.2,11.1938197064289,8.3102028313517
"time...135",0.0842580462828917,1.08088633074411,0.04724,36.7,12.1101194482768,6.0776319840414
"time...136",0.0895399838676089,1.08376021429435,0.05946,36.4,16.262250903556,8.26527741729982
"time...137",0.142734718618348,2.04589353403101,0.0444,55.5,45.8476707646534,41.0829026588512
"time...138",0.129900941000682,1.6581250754787,0.05272,36.6,10.8357451408289,8.08578078052182
"time...139",0.158283836247667,1.93839644490224,0.06092,34,9.11977348136103,7.927077824496
"time...140",0.130685336705996,1.61509011714092,0.0464,40.1,21.6090995397919,15.8086133428192
"time...141",0.095027924201353,1.20010202707298,0.01969,53.3,113.26706460428,62.7265092274089
"time...142",0.134099138666151,1.71792788997926,0.05634,37.3,11.4663584860921,8.84071784302625
"time...143",0.0351407751284366,0.433155130919878,0.0542,38.4,16.9489798928952,3.8354341731209
"time...144",0.00463600490907975,0.0552415232995444,0.0781,100.9,179.7964432062,8.31733525892016
"time...145",0.00624865679982967,0.0792392990580117,0.04487,87.4,127.003428724107,7.44981078871801
"time...146",0.0560304018819085,0.713939007290408,0.0605,40.5,20.5933868753438,7.12625727794873
"time...147",0.0359515834218219,0.446966465142374,0.06253,41.4,23.1604002957479,5.37038647288987
"time...148",0.0789385195823213,0.998129360054712,0.03876,41.6,24.8958064836039,11.6502791844694
"time...149",0.0496501982716255,0.557305929139009,0.03951,37,25.05244367994,7.19068111673753
"time...150",0.124638328897009,1.45631274280044,0.05078,35.9,17.6764204362209,11.8499090667129
"time...151",0.0610719134739913,0.739228488105892,0.05467,40.3,27.157398011519,9.79570318811015
"time...152",0.0987570529359098,1.34725590255877,0.05259,40.7,13.030995906518,7.93276723617298
"time...153",0.0870688221158585,1.08536642068264,0.04261,41.4,26.3933007636481,13.3624833095464
"time...154",0.119307105932035,1.4397558400498,0.03112,51.8,134.307953065911,88.6281494899541
"time...155",0.117134305961984,1.4075951385674,0.04126,42.8,39.4914859097644,25.5383773718905
"time...156",0.0437771071196934,0.518804861159265,0.04581,42.8,37.8703839596281,10.0895141123764
"time...157",0.134931739051818,1.48592627923024,0.02831,39.8,46.7594959118638,32.2481099559508
"time...158",0.15487066101264,1.80729350043935,0.03514,43.4,50.5185806236083,41.4065729565333
"time...159",0.105853218582244,1.36579032894496,0.02834,47.4,43.9599063302015,27.3354060092687
"time...160",0.140133777078059,1.73661511960901,0.0683,41.1,23.7727830232192,18.6048252913934
"time...161",0.135126170688898,1.6292664655318,0.03906,40.7,27.7379671379845,20.5348098812927
"time...162",0.130917815556327,1.5142092768573,0.04064,38.1,25.7617018189963,17.9337206333433
"time...163",0.0765315915131237,1.01387475322416,0.04226,43,22.035416894988,10.3735302094586
"time...164",0.126719610415567,1.56193030165084,0.05334,42.4,30.4978487267774,21.6346209025498
"time...165",0.0678149314846641,0.828284868556177,0.05518,36.1,15.142809807879,6.03112156705649
"time...166",0.114473701888007,1.45827541089757,0.03374,46.4,41.8664197661767,27.7210275299567
"time...167",0.11250170132683,1.51711142913725,0.07326,36.1,7.60741013589105,5.18226240724697
"time...168",0.050899711067211,0.607977628020855,0.05288,39,23.8550776412362,7.27234238596147
"time...169",0.186143222941686,2.1171693155061,0.0308,41.9,46.6742060245207,44.5504538453183
"time...170",0.129909544854422,1.99688703011808,0.06239,45.5,8.78483716457735,7.62786196259344
"time...171",0.0712810297150238,0.806103989471921,0.0398,34.2,17.7709947513819,7.01911428206862
"time...172",0.0458486192526,0.556112607656643,0.05248,34.2,11.937086038999,3.35695836516649
"time...173",0.0196720378182691,0.227898707888203,0.0653,37.3,13.7529812019316,1.8745281588389
"time...174",0.110481074359333,1.40158865953917,0.04748,40,18.6989574760866,11.9412662395456
"time...175",0.138233490475166,1.76246320502876,0.07859,36,9.82175216426176,7.76214532590933
"time...176",0.00534216480696503,0.0597964701732173,0.08561,82.7,95.5668552879943,4.82435071526113
"time...177",0.190155972199119,2.24064796968442,0.05482,40.7,29.2185544644646,29.2765625487147
"time...178",0.102028028415353,1.22529598329461,0.03403,41.6,34.2467383092654,19.4954085484455
"time...179",0.0251902498128375,0.307872287088599,0.04235,45.5,32.0016875624613,5.46427445315075
"time...180",0.0795980340655992,0.919099375239936,0.0399,40.7,39.3021555473195,17.3697976364096
"time...181",0.17011197838028,2.04078247260435,0.03772,38.9,20.5188201180904,18.7759562857625
"time...182",0.0920200539264151,1.10158501281363,0.05507,36.6,17.7883392612093,9.19408212025181
"time...183",0.242981873857416,2.99430553195655,0.02756,47.9,51.3596579598172,67.4553599483974
"time...184",0.115145743102443,1.34286886306073,0.03436,40.6,35.8782669263081,22.3264609506084
"time...185",0.111554410962375,1.39651149316637,0.05079,39,17.8459954610823,11.382004666221
"time...186",0.151220950304467,2.05121294291458,0.04976,44,17.2697024728965,15.6205166765823
"time...187",0.100141211922894,1.22152980858221,0.05129,37.5,17.6705428916304,10.0042681871012
"time...188",0.0141841908215932,0.191444577100612,0.05457,63.3,64.6018521137099,7.28664588163482
"time...189",0.0679427016467173,0.872054052880366,0.04137,41.9,23.6494613872429,9.76921636285737
"time...190",0.136026772786154,1.6832669335254,0.03974,42.6,29.8401389247027,22.6857012617415
"time...191",0.0643823765532032,0.794812250447815,0.05768,33.2,9.889492601922,3.7885685314108
"time...192",0.0936722514060851,1.19548540486931,0.05219,37.8,14.0627944670397,7.74678364051161
"time...193",0.194559826712515,2.19275740117375,0.04409,35.3,17.6738025220607,17.4595619519828
"time...194",0.104954898890182,1.18557418113173,0.03723,39.1,36.2040590423087,20.2151078351306
"time...195",0.0794319275404191,0.96343809205802,0.04289,33.5,11.0653965349876,5.05369573468475
"time...196",0.168070971968169,2.15640971576311,0.04954,44.4,26.6928918182894,25.4999407989851
"time...197",0.0571669168284493,0.646220052942542,0.0457,40,37.788245555963,12.3003693209311
"time...198",0.13804323743319,1.71346767612233,0.04856,38.6,16.7390244058852,12.9334500351147
"time...199",0.132214521212541,1.67949989746866,0.04959,38.9,15.1115639869151,11.4205751982336
