"","G","r","eps","T3","L","M"
"mu...619",62.8107343563805,30.9325926298379,0.00162,6,0.257077213578333,0.132159312728054
"mu...620",62.7383426450853,31.2254493970295,0.00153,6.1,0.260454043017204,0.134071575216274
"mu...621",62.8056739500576,30.7544953095466,0.00162,6,0.25707721287632,0.132169960937518
"mu...622",62.6637710700598,31.239094595242,0.00162,6,0.25707722176419,0.132469259673036
"mu...623",62.7333555477521,30.9727431076765,0.00162,6,0.25707722195846,0.13232232347149
"mu...624",62.9050318228667,30.7142239287842,0.00162,6,0.257077194402313,0.131961203795699
"mu...625",62.7533405839425,31.1612360910851,0.00153,6.1,0.260454009980099,0.134039539247973
"mu...626",62.6864297012812,31.0987996935218,0.00162,6,0.257077204108835,0.132421381146375
"mu...627",62.7045722809782,30.7221168922168,0.00162,6,0.257077224646428,0.132383063014681
"mu...628",62.7506215957787,31.2811467541205,0.00161,6,0.257077220675295,0.132285914822832
"mu...629",62.7861914500539,31.8367579030227,0.00161,6,0.257077213668081,0.132210973136683
"mu...630",62.8391743649015,31.0464359009998,0.00153,6.1,0.260454013814116,0.13385644996824
"mu...631",62.7658471473184,30.5392751625932,0.00162,6,0.257077211793011,0.132253827538666
"mu...632",62.8117303551873,30.7772406262416,0.00162,6,0.257077203383239,0.132157219333569
"mu...633",62.8539494601616,30.8613637162474,0.00162,6,0.257077206660852,0.132068448323761
"mu...634",62.6841509923778,31.3031690227961,0.00153,6.1,0.260454018118249,0.134187487796968
"mu...635",62.8151172337408,30.9568291049962,0.00162,6,0.257077208201903,0.132150092414796
"mu...636",62.7099946373255,30.7750655448226,0.00162,6,0.257077222228492,0.132371616642812
"mu...637",62.8400867981086,30.8929404997584,0.00162,6,0.257077211538942,0.132097582015156
"mu...638",62.7123516069045,31.0339466175792,0.00162,6,0.25707719354245,0.132366647667259
"mu...639",62.7186492831665,31.0218455371879,0.00162,6,0.257077195211948,0.132353355908818
"mu...640",62.7129676107848,30.7871661661043,0.00162,6,0.257077219411788,0.132365342139066
"mu...641",62.7314863720469,30.6666938869562,0.00162,6,0.257077193094225,0.132326272212744
"mu...642",62.7762728322786,31.2811740193448,0.00161,6,0.257077225716404,0.132231859910436
"mu...643",62.6959373616875,30.8302145077958,0.00162,6,0.257077218852799,0.132401296706593
"mu...644",62.6805763618203,30.7767363451136,0.00162,6,0.257077218852672,0.132433744019955
"mu...645",62.7758180988035,30.8120410463159,0.00162,6,0.257077218852667,0.132232819202126
"mu...646",62.7525979098489,31.036409116285,0.00162,6,0.257077196515998,0.13228175380989
"mu...647",62.6705977362984,30.8616209841227,0.00162,6,0.257077211017145,0.132454832220106
"mu...648",62.7200489121296,30.7377967668803,0.00162,6,0.257077203334828,0.132350401003019
"mu...649",62.7166454349706,30.9321224211994,0.00162,6,0.257077217671678,0.132357580149973
"mu...650",62.7596583471975,31.2620649550199,0.00161,6,0.257077209827248,0.132266869539492
"mu...651",62.8315043021063,31.0786305401402,0.00153,6.1,0.260454011474979,0.133872791030262
"mu...652",62.7145736784494,30.9529361599505,0.00162,6,0.257077212690081,0.132361953726123
"mu...653",62.783989999718,30.4903217297989,0.00162,6,0.257077193094197,0.132215613279997
"mu...654",62.7286851944767,31.0161969094638,0.00162,6,0.257077202907502,0.132332179313315
"mu...655",62.6596393384897,31.118223585701,0.00162,6,0.25707720433801,0.132477998463908
"mu...656",62.8733262732533,31.0258560337082,0.00153,6.1,0.260454010716168,0.133783741676151
"mu...657",62.6437563348498,30.7582040893597,0.00162,6,0.257077198460801,0.132511588689787
"mu...658",62.7750679172615,30.9868279659366,0.00162,6,0.257077203273167,0.132234402547605
"mu...659",62.7169389194338,31.6166130957348,0.00161,6,0.257077212436335,0.132356961897522
"mu...660",62.6271148250775,31.2190679402176,0.00162,6,0.257077210747168,0.13254679772993
"mu...661",62.7195954454088,30.840860369813,0.00162,6,0.257077226515764,0.132351353183706
"mu...662",62.7586376870163,31.1624447416212,0.00153,6.1,0.26045403168077,0.13402822106485
"mu...663",62.7072976806486,31.4594137181644,0.00161,6,0.257077206597539,0.132377313238542
"mu...664",62.7422904954217,31.2342824488923,0.00153,6.1,0.260454031697476,0.13406314145535
"mu...665",62.7366951219003,31.0841566458124,0.00162,6,0.257077209314332,0.132315282438291
"mu...666",62.690347970012,31.0726073770223,0.00162,6,0.257077208331561,0.13241310374655
"mu...667",62.6982409779337,30.2389367932762,0.00154,6.1,0.260454015561161,0.134157333050758
"mu...668",62.7277713358452,30.9334628812748,0.00162,6,0.257077219376852,0.132334103970154
"mu...669",62.7127206670754,31.3449470376324,0.00161,6,0.257077213510992,0.132365864217253
"mu...670",62.7161666791847,31.0536577011584,0.00162,6,0.257077203270013,0.132358593691161
"mu...671",62.7081878222875,30.8726888889427,0.00162,6,0.257077221572256,0.132375430498263
"mu...672",62.7457381467881,30.9666459288918,0.00162,6,0.257077187249362,0.13229621735422
"mu...673",62.6864134441075,30.7876452791932,0.00162,6,0.257077225654357,0.132421410920253
"mu...674",62.6844348708032,30.9523253796127,0.00162,6,0.25707721633763,0.132425592797059
"mu...675",62.7021649957128,30.7052264260639,0.00162,6,0.257077211090644,0.132388148202893
"mu...676",62.7155995523507,30.9044526027704,0.00162,6,0.257077206211768,0.132359789911249
"mu...677",62.7333547675048,30.8175733689214,0.00162,6,0.257077219265934,0.13232232590177
"mu...678",62.7603062530301,31.0653732313176,0.00162,6,0.257077204557162,0.132265505115115
"mu...679",62.7698862053204,31.2989984341878,0.00161,6,0.257077194732409,0.132245320434803
"mu...680",62.7623244767676,31.1645121344231,0.00153,6.1,0.260454027388254,0.134020348932548
"mu...681",62.7312997028829,30.6377479226,0.00162,6,0.257077209522352,0.132326662720528
"mu...682",62.6803832928101,30.9472836658531,0.00162,6,0.257077208588045,0.132434154322388
"mu...683",62.7212712793717,31.1716834040799,0.00162,6,0.257077213959206,0.132347819276453
"mu...684",62.6224471885007,31.0935636319225,0.00162,6,0.257077210747145,0.132556677258906
"mu...685",62.6801810567352,31.2209940807648,0.00162,6,0.257077210590113,0.132434581051536
"mu...686",62.7587737467119,31.4491375735258,0.00161,6,0.257077220832287,0.132268731375273
"mu...687",62.7299612015274,31.1329071704853,0.00162,6,0.25707721758357,0.132329484492505
"mu...688",62.7664740409542,31.0761789147903,0.00162,6,0.257077211539088,0.132252506556834
"mu...689",62.7989900329517,30.7420820693427,0.00162,6,0.257077212653039,0.132184028663481
"mu...690",62.732336669601,31.1675230520552,0.00162,6,0.257077230174814,0.132324471062343
"mu...691",62.7387720795376,31.0933075289032,0.00162,6,0.257077204208223,0.132310903237573
"mu...692",62.8226135388998,30.7171990175395,0.00162,6,0.257077197260947,0.132134325888775
"mu...693",62.6693039532784,31.0686992889438,0.00162,6,0.257077203608138,0.132457568265928
"mu...694",62.7702422211718,30.6942025268527,0.00162,6,0.257077211793104,0.132244567333191
"mu...695",62.6640457256809,31.3862940838515,0.00153,6.1,0.260453991563318,0.134230546732506
"mu...696",62.7279454693418,30.8395358075849,0.00162,6,0.257077206136781,0.132333739057821
"mu...697",62.7353800065168,31.0716937109855,0.00162,6,0.257077221023866,0.132318053840086
"mu...698",62.6783227741478,31.0990186443582,0.00162,6,0.257077214245709,0.132438506863164
"mu...699",62.6952751624359,31.0832165345374,0.00162,6,0.257077204141779,0.132402698513905
"mu...700",62.6813485284497,30.8407810099784,0.00162,6,0.257077222369378,0.132432112056579
"mu...701",62.8213955525502,31.0193983807958,0.00162,6,0.257077216991463,0.132136884017414
"mu...702",62.8089961314159,31.24723628872,0.00161,6,0.25707723667151,0.132162965233025
"mu...703",62.5983809131122,30.8430371579307,0.00162,6,0.257077216118407,0.132607638123018
"mu...704",62.7081662621157,31.0879762928951,0.00162,6,0.257077214927596,0.132375477547408
"mu...705",62.7505936773466,30.3605149344286,0.00162,6,0.257077233780854,0.132285970998572
"mu...706",62.7242201310577,30.938804445447,0.00162,6,0.257077222071642,0.132341595476389
"mu...707",62.7225935525295,31.2246332882187,0.00153,6.1,0.260454017707426,0.134105245072513
"mu...708",62.7678871013812,31.0556526877044,0.00162,6,0.257077211601316,0.132249529242533
"mu...709",62.7871265128884,30.5220382897676,0.00162,6,0.257077217846996,0.132209003483476
"mu...710",62.7519292357483,31.467561421343,0.00161,6,0.257077218183841,0.13228315885134
"mu...711",62.747406281423,30.9978353770712,0.00162,6,0.257077227334597,0.132292692147529
"mu...712",62.7366259251156,31.2059226748562,0.00153,6.1,0.260453999276622,0.134075253260544
"mu...713",62.6128051009489,31.1750508127755,0.00162,6,0.257077211782105,0.132577090385861
"mu...714",62.7669762009075,31.3878938618951,0.00161,6,0.257077217200052,0.132251446963996
"mu...715",62.5663883619188,30.9334702118242,0.00162,6,0.257077231482919,0.132675442212982
"mu...716",62.8055879066665,31.4513872146515,0.00161,6,0.25707721373033,0.13217014200311
"mu...717",62.6935667197443,31.0236202950315,0.00162,6,0.257077203475505,0.132406306757633
"mu...718",62.7806767434113,30.9744352962654,0.00162,6,0.257077227132871,0.132222583954345
"mu...719",62.7315469277785,30.5635438318075,0.00162,6,0.257077216494699,0.13232613981474
"mu...720",62.806974815486,31.7099200197717,0.00161,6,0.257077204848184,0.132167225647128
"mu...721",62.7154293428079,31.1913098214523,0.00162,6,0.257077227824185,0.132360144823861
"mu...722",62.6736228528869,30.9263538957584,0.00162,6,0.257077225989337,0.132448435906266
"mu...723",62.8199229255871,31.2788164604103,0.00161,6,0.25707722157229,0.132139979996055
"mu...724",62.7550637528114,30.6351425153141,0.00162,6,0.257077211735616,0.132276553062101
"mu...725",62.7887275272363,31.2215387977498,0.00161,6,0.257077205853571,0.132205634979255
"mu...726",62.7657409982534,30.9432218564421,0.00162,6,0.257077218695514,0.132254049267283
"mu...727",62.7073689553549,30.3705712386186,0.00162,6,0.257077215889518,0.132377160414181
"mu...728",62.7701185527647,31.2480463752074,0.00161,6,0.257077220636464,0.13224482586737
"mu...729",62.7779814637829,31.1945526280225,0.00153,6.1,0.260453993352357,0.133986931155276
"mu...730",62.7879566264453,30.5424177696839,0.00162,6,0.257077227410573,0.132207253580825
"mu...731",62.6838379361703,30.6213306646271,0.00162,6,0.257077210975855,0.132426855124009
"mu...732",62.8468756813448,31.0844187401957,0.00153,6.1,0.26045400296732,0.133840049442064
"mu...733",62.7937302905005,31.0559889105013,0.00162,6,0.257077211317438,0.132195100927274
"mu...734",62.7400116812994,31.4893085733433,0.00161,6,0.257077198679955,0.132308290270912
"mu...735",62.6963165565334,31.1450083576133,0.00162,6,0.257077218569715,0.132400496324861
"mu...736",62.8271851730303,30.9709966046666,0.00162,6,0.257077214370286,0.13212470780194
"mu...737",62.6712648192992,30.9054659951226,0.00162,6,0.25707720974158,0.132453422879529
"mu...738",62.7318528174402,31.0254271530319,0.00162,6,0.257077211153048,0.132325495586828
"mu...739",62.7486234848458,31.2015949071768,0.00153,6.1,0.260454028159294,0.134049611839115
"mu...740",62.735198377113,31.1528780079274,0.00162,6,0.257077205756509,0.132318439854773
"mu...741",62.7103308332339,30.7767076892214,0.00162,6,0.257077185210297,0.132370914556336
"mu...742",62.8095744689815,30.7936809982889,0.00162,6,0.25707720710434,0.132161754544727
"mu...743",62.7564374745829,31.2827063988857,0.00161,6,0.257077236849143,0.132273652060047
"mu...744",62.7545297619857,30.923487029407,0.00162,6,0.257077228674259,0.132277674681923
"mu...745",62.6887499071669,31.254359738808,0.00153,6.1,0.260454027023883,0.134177642006628
"mu...746",62.7474915688044,31.2314804149418,0.00153,6.1,0.260454026445654,0.134052030173306
"mu...747",62.8068024337411,30.8542623646976,0.00162,6,0.257077227327206,0.132167583494525
"mu...748",62.7257384500941,30.4876400375017,0.00162,6,0.257077212627746,0.132338394146302
"mu...749",62.6237050911037,30.9219347456375,0.00162,6,0.257077212207394,0.13255401415414
"mu...750",62.863853652476,30.8948381742107,0.00162,6,0.257077204485968,0.13204764139766
"mu...751",62.6911029109168,31.285790662201,0.00153,6.1,0.260453998820318,0.134172611603877
"mu...752",62.8306187013874,31.2455753523489,0.00161,6,0.257077216275251,0.132117486942367
"mu...753",62.8054295371046,31.6973569791641,0.00161,6,0.257077233662766,0.132170471160575
"mu...754",62.7717044837521,31.1836347053412,0.00153,6.1,0.260454040173815,0.134000319555627
"mu...755",62.7575846474228,31.5047649591163,0.00161,6,0.257077211202502,0.132271239695808
"mu...756",62.6562743717513,30.5430421693434,0.00162,6,0.257077226067746,0.13248510869831
"mu...757",62.7651439738803,31.2341130755269,0.00153,6.1,0.260454016832618,0.134014330766341
"mu...758",62.6653590120811,31.7329091922306,0.00161,6,0.257077234087609,0.132465900477805
"mu...759",62.6890135553781,30.6820214174648,0.00162,6,0.25707721812154,0.132415920294121
"mu...760",62.7713376462902,30.9942995648103,0.00162,6,0.257077220866839,0.132242257342197
"mu...761",62.8374410645525,30.7363459142627,0.00162,6,0.257077209249815,0.132103144122048
"mu...762",62.7449730115011,31.2542400044879,0.00153,6.1,0.26045401017526,0.134057414606115
"mu...763",62.740441935832,31.3497992995629,0.00161,6,0.257077193399106,0.132307384057251
"mu...764",62.6048287496945,31.0304246472469,0.00162,6,0.257077193094232,0.132593985284527
"mu...765",62.6218673961624,31.2226402175401,0.00162,6,0.257077204594257,0.132557905944392
"mu...766",62.7236669217323,31.480376662468,0.00161,6,0.257077216056217,0.13234276389668
"mu...767",62.6773513131259,30.8133627468687,0.00162,6,0.257077205405335,0.132440561236359
"mu...768",62.8307736258008,31.6053903104563,0.00161,6,0.257077226164509,0.132117159210166
"mu...769",62.7333548262479,30.8715667492819,0.00162,6,0.257077208174491,0.132322327890904
"mu...770",62.6917860662373,30.692972658049,0.00162,6,0.257077209302948,0.132410066054489
"mu...771",62.7633897446284,31.1373169577557,0.00153,6.1,0.260454026863996,0.134018074460343
"mu...772",62.7239336626894,31.2596436370784,0.00153,6.1,0.260454025124552,0.13410237803227
"mu...773",62.7694452226822,31.6804831911707,0.00161,6,0.257077198231849,0.132246248793825
"mu...774",62.7397656661228,31.2349145536418,0.00153,6.1,0.260454020631607,0.134068538772491
"mu...775",62.7196689493549,30.6274392743333,0.00162,6,0.257077225859835,0.132351197898852
"mu...776",62.7084137879494,31.2644874921819,0.00153,6.1,0.26045400850876,0.134135570982022
"mu...777",62.7426489165669,31.0651033813907,0.00162,6,0.257077210933727,0.132302726339872
"mu...778",62.7703937467458,30.8040303353668,0.00162,6,0.257077194415766,0.13224425133351
"mu...779",62.7447281669771,31.4547169252432,0.00161,6,0.257077198680261,0.132298344731604
"mu...780",62.7542113658817,30.7994551158052,0.00162,6,0.25707720418073,0.132278351057474
"mu...781",62.8195246295127,31.0124588731791,0.00162,6,0.257077216067334,0.132140819137233
"mu...782",62.7930500149477,31.1628662746381,0.00153,6.1,0.260454015055539,0.133954773434214
"mu...783",62.6596155030282,31.1245486044655,0.00162,6,0.257077204821009,0.132478048947172
"mu...784",62.8562658718482,31.1131468495382,0.00161,6,0.257077219044128,0.132063578595104
"mu...785",62.8038276792132,30.9129390495311,0.00162,6,0.257077193590801,0.132173850816212
"mu...786",62.7901528297972,30.8304346778284,0.00162,6,0.257077213473919,0.132202632001665
"mu...787",62.70499108681,30.9798569031635,0.00162,6,0.257077220883255,0.132382179522397
"mu...788",62.7619148594474,31.3224732640512,0.00161,6,0.257077204337748,0.132262115052208
"mu...789",62.7127307413879,30.4723854985973,0.00162,6,0.257077212478137,0.132365843548523
"mu...790",62.7108047869419,30.4712233777007,0.00162,6,0.257077179062567,0.132369915756565
"mu...791",62.7473696998775,30.5001274995131,0.00162,6,0.257077213730298,0.132292771982593
"mu...792",62.7554366879353,31.7049339806485,0.00161,6,0.257077213702572,0.132275766210128
"mu...793",62.7260593793872,31.4898373730581,0.00161,6,0.257077225411544,0.13233771405121
"mu...794",62.7006976759537,30.7864035601027,0.00162,6,0.257077213781568,0.132391245723757
"mu...795",62.6946849325062,31.4327950785864,0.00161,6,0.257077213938675,0.132403942768824
"mu...796",62.6842139095985,31.0929522415379,0.00162,6,0.257077203526529,0.132426062479692
"mu...797",62.7811453028585,31.0703432845604,0.00162,6,0.257077216585192,0.132221599547253
"mu...798",62.7833036205479,31.0726353718727,0.00162,6,0.257077222639719,0.13221705291117
"mu...799",62.7419422987688,30.9943152088407,0.00162,6,0.257077185850218,0.13230422188382
"mu...800",62.811126980052,31.0061773688576,0.00162,6,0.257077216118384,0.132158485961405
"mu...801",62.673302542275,30.5879614114621,0.00162,6,0.2570772260679,0.132449112844679
"mu...802",62.7552455838667,31.1284527167139,0.00162,6,0.257077187819795,0.13227617459395
"mu...803",62.706947428119,31.4128288948975,0.00161,6,0.257077216467074,0.132378050432269
"mu...804",62.7205530498253,31.3821715766377,0.00161,6,0.257077204145841,0.132349336814873
"mu...805",62.7498004043852,30.9982108121029,0.00162,6,0.257077226016519,0.132287645003205
"mu...806",62.7637686338085,31.2294774561787,0.00153,6.1,0.260454016759761,0.134017267397425
"mu...807",62.7315597624772,31.3926104152053,0.00161,6,0.257077205913412,0.132326114754956
"mu...808",62.7481717907682,31.1735220180424,0.00153,6.1,0.260454008680222,0.134050580821575
"mu...809",62.7571463424882,31.0637580533848,0.00162,6,0.257077218852622,0.132272161637555
"mu...810",62.7009413171682,31.6446399927521,0.00161,6,0.257077212436376,0.132390731630295
"mu...811",62.7118878602836,31.0660299884813,0.00162,6,0.257077228517226,0.132367618855951
"mu...812",62.7734937652733,30.9459860050994,0.00162,6,0.257077193424264,0.132237720885735
"mu...813",62.7665178044546,31.2527305691005,0.00161,6,0.257077233858794,0.132252409354651
"mu...814",62.8843693655267,30.7984913026215,0.00162,6,0.257077206212622,0.132004560949218
"mu...815",62.6721972197135,30.8437731690645,0.00162,6,0.257077220612863,0.132451449776762
"mu...816",62.754883015386,31.3942224734321,0.00161,6,0.257077236620514,0.132276928460589
"mu...817",62.7588182488154,31.6804887278347,0.00161,6,0.257077215338452,0.132268638792652
"mu...818",62.5637235599361,30.9863067077061,0.00162,6,0.257077209522509,0.132681098014397
"mu...819",62.687730072149,31.0471578792398,0.00162,6,0.257077225797424,0.132418629716847
"mu...820",62.5890059120551,31.4060418754032,0.00153,6.1,0.260454033394433,0.134391470699575
"mu...821",62.688665135968,31.039256448454,0.00162,6,0.257077219157858,0.132416656058382
"mu...822",62.7088905303902,30.9237060862019,0.00162,6,0.257077212318672,0.132373949418029
"mu...823",62.8285305286945,31.3173095148466,0.00161,6,0.257077220636161,0.132121877240112
"mu...824",62.775068540676,31.1343244379735,0.00153,6.1,0.260454026668631,0.133993141424006
"mu...825",62.70493645224,31.4554708815345,0.00161,6,0.257077208882559,0.13238229709924
"mu...826",62.7599323939875,30.993051824447,0.00162,6,0.257077211090879,0.132266291492798
"mu...827",62.6378055446535,30.8405919218116,0.00162,6,0.257077220612789,0.132524173065571
"mu...828",62.7456421672672,31.2900811743128,0.00161,6,0.257077187905416,0.132296419898864
"mu...829",62.7956778435099,31.2356673160291,0.00161,6,0.257077216618929,0.132190999793189
"mu...830",62.701091059078,31.0129660390026,0.00162,6,0.257077204145958,0.132390417145747
"mu...831",62.6102427965243,31.1229537431188,0.00162,6,0.25707720160373,0.132582517955438
"mu...832",62.791585075241,31.1001016461433,0.00153,6.1,0.260454027061672,0.133957896323983
"mu...833",62.764932608214,31.1114682072738,0.00162,6,0.257077186006988,0.132255759912683
"mu...834",62.7551274405594,31.1063526862374,0.00162,6,0.257077210509037,0.132276418767377
"mu...835",62.7169211757641,31.0623951780935,0.00162,6,0.257077220331365,0.132356997711601
"mu...836",62.7622246576082,30.9506993934881,0.00162,6,0.257077225118852,0.132261457666444
"mu...837",62.6592673160002,31.1993425397197,0.00162,6,0.257077215776239,0.132478782357565
"mu...838",62.71890979097,30.8261670979603,0.00162,6,0.257077213730363,0.132352802366593
"mu...839",62.7475902258952,31.5080675541768,0.00161,6,0.257077215181474,0.132292306835616
"mu...840",62.6592393171157,30.9712695821236,0.00162,6,0.257077225989141,0.132478839671763
"mu...841",62.64048814372,31.0877097374682,0.00162,6,0.25707721262797,0.132518499521868
"mu...842",62.7085908581725,30.6241667822509,0.00162,6,0.257077203913126,0.132374583739104
"mu...843",62.8277782937176,31.0417801469273,0.00153,6.1,0.260454031758424,0.133880725936815
"mu...844",62.6856888195628,31.306087159201,0.00153,6.1,0.26045402464698,0.13418419441506
"mu...845",62.7290136782262,31.3524927950661,0.00161,6,0.257077226879125,0.132331481245751
"mu...846",62.7394130875777,31.2768307801232,0.00153,6.1,0.260454036246276,0.13406928922947
"mu...847",62.9157909186979,30.8463429342348,0.00162,6,0.257077211702108,0.13193863394814
"mu...848",62.5866866118716,31.1014639586284,0.00162,6,0.257077196691931,0.132632420087438
"mu...849",62.8176400184538,30.889683338649,0.00162,6,0.257077236243909,0.132144779116143
"mu...850",62.6616105584355,30.9283854411926,0.00162,6,0.257077213101283,0.132473829385071
"mu...851",62.8108851209026,31.433504428069,0.00161,6,0.257077202764289,0.132158997582237
"mu...852",62.732618682655,31.0653183553059,0.00162,6,0.257077220560214,0.132323878242526
"mu...853",62.7897302517126,31.0194025067606,0.00162,6,0.257077218852574,0.132203520729404
"mu...854",62.725563068375,30.9788423827943,0.00162,6,0.25707720260495,0.132338766261758
"mu...855",62.7384701850559,31.1373103497754,0.00162,6,0.257077209136231,0.132311538786603
"mu...856",62.7533536384249,31.2240660970204,0.00153,6.1,0.260454019592823,0.134039509260024
"mu...857",62.6290221278255,31.3490153596273,0.00153,6.1,0.260454019592788,0.134305605298259
"mu...858",62.6456037307652,30.7068268303414,0.00162,6,0.257077210968855,0.132507678322438
"mu...859",62.7091963246317,31.0253990171314,0.00162,6,0.257077211539089,0.132373304175005
"mu...860",62.670986766511,31.3163643913039,0.00153,6.1,0.260454031384551,0.134215671311356
"mu...861",62.787693378446,30.7516328831885,0.00162,6,0.257077227389435,0.132207807917192
"mu...862",62.7686608023109,31.1578865275143,0.00153,6.1,0.260454017222689,0.134006822219856
"mu...863",62.7117593943301,31.5203595035363,0.00161,6,0.257077216275391,0.132367892816764
"mu...864",62.824169900977,31.210436996729,0.00161,6,0.257077203502137,0.132131051120387
"mu...865",62.6206792374996,31.5053804352253,0.00161,6,0.257077216845877,0.132560418365909
"mu...866",62.684727330261,31.259958928846,0.00153,6.1,0.260454015902105,0.13418625469886
"mu...867",62.7861408619916,31.4764478336391,0.00161,6,0.257077211090876,0.132211080313691
"mu...868",62.7220165580398,31.3681514355071,0.00161,6,0.257077213730145,0.132346246625125
"mu...869",62.5803850099245,30.962598794956,0.00162,6,0.257077212399053,0.132645772200802
"mu...870",62.6831993650321,31.1297829495281,0.00162,6,0.257077220226926,0.132428201815313
"mu...871",62.7968293312673,30.6424727717272,0.00162,6,0.257077203256182,0.132188578810793
"mu...872",62.5536234108244,30.9296774328069,0.00162,6,0.257077214167528,0.13270252028495
"mu...873",62.7463211919135,30.9610336846398,0.00162,6,0.25707722694126,0.132294979856943
"mu...874",62.7928340448526,31.1251321489433,0.00153,6.1,0.260454027963929,0.133955231456308
"mu...875",62.7056964330739,30.955853884964,0.00162,6,0.257077225192301,0.132380689127129
"mu...876",62.850271607928,30.8193977619439,0.00162,6,0.257077219376979,0.132076174078536
"mu...877",62.6907203195068,30.7130848819396,0.00162,6,0.257077219381146,0.132412314994472
"mu...878",62.7425899216066,30.8852171996418,0.00162,6,0.257077207985443,0.132302851414665
"mu...879",62.7327118256065,30.8544952534992,0.00162,6,0.257077221920902,0.132323681266932
"mu...880",62.7874186840584,30.9761465449436,0.00162,6,0.257077204723775,0.132208391179613
"mu...881",62.7226398255872,31.0501930337508,0.00162,6,0.257077239324859,0.132344926061745
"mu...882",62.6530117729382,30.8896927523293,0.00162,6,0.257077221061234,0.132492008845273
"mu...883",62.8543970905851,31.0219999318036,0.00153,6.1,0.260454016710159,0.133824030894658
"mu...884",62.6858285107628,31.4748269018681,0.00161,6,0.257077202921346,0.132422651413976
"mu...885",62.7777441551186,31.2727016469533,0.00161,6,0.25707721310104,0.132228763837139
"mu...886",62.6952492050593,31.2021711479444,0.00162,6,0.257077200378978,0.132402753983612
"mu...887",62.7486921912561,31.3394152223989,0.00161,6,0.257077225797637,0.132289981294101
"mu...888",62.7433891151296,31.0736514507576,0.00162,6,0.257077218658516,0.132301163815378
"mu...889",62.7059025730991,30.7587465076472,0.00162,6,0.257077239387179,0.13238025114928
"mu...890",62.7529169268639,31.0743714170742,0.00162,6,0.257077236558245,0.132281072763492
"mu...891",62.7538035518678,30.9628838957473,0.00162,6,0.257077211381876,0.13227920934141
"mu...892",62.7121844853588,31.2252362071182,0.00153,6.1,0.260454030205933,0.134127500977896
"mu...893",62.5955565088804,31.3702909937777,0.00162,6,0.25707721112585,0.132613622644921
"mu...894",62.7748337718667,30.6710208817038,0.00162,6,0.257077215889247,0.132234893198209
"mu...895",62.6825725962288,30.9454886704956,0.00162,6,0.257077222420387,0.132429525930705
"mu...896",62.7171243198143,31.3066067069982,0.00153,6.1,0.260454024315323,0.134116938098962
"mu...897",62.7564611427367,30.3985033707012,0.00162,6,0.257077220331249,0.132273605639755
"mu...898",62.7841451151625,31.6555990738576,0.00161,6,0.25707719334812,0.132215286694448
"mu...899",62.797408816136,30.5405871405424,0.00162,6,0.257077218852698,0.132187355520174
"mu...900",62.6808011618795,30.9916349128492,0.00162,6,0.257077213938391,0.132433270185534
"mu...901",62.72573885507,30.6491416964111,0.00162,6,0.257077203197155,0.132338394910178
"mu...902",62.8053252361981,31.0093600480336,0.00162,6,0.25707721143069,0.132170695463292
"mu...903",62.6779696463592,30.8810475463137,0.00162,6,0.257077206440517,0.132439254679174
"mu...904",62.8615315321854,31.547133338105,0.00161,6,0.257077200597937,0.132052520203896
"mu...905",62.7158716529901,30.9849691663005,0.00162,6,0.257077219300774,0.132359212966299
"mu...906",62.6967453159315,31.488085097094,0.00161,6,0.257077216466947,0.132399591195137
"mu...907",62.6503239875331,30.9719878968954,0.00162,6,0.257077221958219,0.132497692540215
"mu...908",62.7938125049085,31.3544948679802,0.00161,6,0.257077204145899,0.132194929240151
"mu...909",62.7319314332563,31.2100466977825,0.00153,6.1,0.260454024957701,0.134085281111105
"mu...910",62.6825967606701,31.7684356091954,0.00161,6,0.257077206170122,0.132429478183618
"mu...911",62.6902363703255,31.1125014472141,0.00162,6,0.257077222034347,0.132413336544097
"mu...912",62.7418127498121,31.4429743662807,0.00161,6,0.257077218536176,0.13230448807867
"mu...913",62.6865926785572,31.0774585635042,0.00162,6,0.257077194402413,0.132421038845045
"mu...914",62.6989147116956,30.8562528011133,0.00162,6,0.257077213859658,0.132395010544648
"mu...915",62.7093456284323,31.0599141207887,0.00162,6,0.257077215827096,0.132372987712023
"mu...916",62.6499997594426,30.9652765505618,0.00162,6,0.257077203334806,0.132498382383449
"mu...917",62.7595021386455,30.9800986257189,0.00162,6,0.257077211382098,0.132267198338602
"mu...918",62.7656655217479,30.5946559684999,0.00162,6,0.257077209487798,0.132254210454253
"mu...919",62.7369286337393,31.5753502303154,0.00161,6,0.257077221641862,0.132314787447948
"mu...920",62.7067190242601,31.3210806489076,0.00153,6.1,0.260454033610988,0.134139191003927
"mu...921",62.7238783709006,30.9418647368118,0.00162,6,0.257077214141381,0.132342318344232
"mu...922",62.7760994554717,31.1772993518999,0.00153,6.1,0.260454021771647,0.133990941864888
"mu...923",62.7500609721177,30.7425445425992,0.00162,6,0.257077208201851,0.132287099309342
"mu...924",62.8283591295859,31.2128927920221,0.00161,6,0.257077221061005,0.132122237553351
"mu...925",62.7301020810789,30.8944082644331,0.00162,6,0.257077200125024,0.132329190879059
"mu...926",62.7571514173223,31.3208520464125,0.00161,6,0.257077221614377,0.13227215037953
"mu...927",62.6829507189322,31.1653739993265,0.00162,6,0.257077209741699,0.132428729762984
