"","lambda","eps","T3","L","M"
"time...738",0.0394493693858279,0.00176,6,0.231540092143321,0.121076483574454
"time...739",0.0415743754255657,0.00147,5.9,0.297211690967406,0.150997552362322
"time...740",0.0392797201447078,0.0018,6,0.226195591783086,0.118552430372302
"time...741",0.0407453268236509,0.00153,6,0.269427153101419,0.138283173748664
"time...742",0.0421646487712586,0.0014,5.9,0.315743602208479,0.159087698059666
"time...743",0.0422079809955985,0.00136,5.9,0.325546725822171,0.164267279595589
"time...744",0.041390617627318,0.00151,5.9,0.288767967641211,0.146980049191817
"time...745",0.0396986265529228,0.00164,6.1,0.240104905312126,0.125067992015134
"time...746",0.0393373349871653,0.00172,6.1,0.228924847453689,0.11984480762405
"time...747",0.0401582209302149,0.00165,6,0.249202491008648,0.128877204293231
"time...748",0.0376344479036372,0.002,6.2,0.190596607477671,0.102578890024811
"time...749",0.0394799443129948,0.00176,6,0.231557702906941,0.120999295168366
"time...750",0.0393969155706396,0.00176,6,0.231509824479848,0.121209193960012
"time...751",0.0400655385133237,0.00156,6.1,0.252340028130799,0.130799851779015
"time...752",0.0400690678908302,0.00156,6.1,0.252342402225896,0.130790467869946
"time...753",0.0406013284783878,0.00153,6,0.269318008275391,0.138677133521263
"time...754",0.040606482407892,0.00153,6,0.269321927126577,0.138662982546507
"time...755",0.0414968217307679,0.00147,5.9,0.297141189978005,0.15121994244061
"time...756",0.0398186333431257,0.00168,6,0.242980429742737,0.126415022597825
"time...757",0.0419448793009762,0.00144,5.9,0.306295273020373,0.15470467323445
"time...758",0.0415768740149426,0.00147,5.9,0.297213973190377,0.150990398581816
"time...759",0.0396637324454089,0.00172,6,0.237150531114633,0.123606223119946
"time...760",0.04378063878521,0.00136,5.7,0.386149376584431,0.19147313121327
"time...761",0.0398668317047169,0.00168,6,0.24301078036894,0.126290130303353
"time...762",0.0409935188466261,0.00159,5.9,0.273112046233524,0.139653922912142
"time...763",0.0404441691745118,0.00157,6,0.262283451172076,0.135270683831787
"time...764",0.041094086463842,0.00154,5.9,0.28065974163124,0.143489745165306
"time...765",0.0399414652100736,0.00169,6,0.243057792407056,0.126097326302471
"time...766",0.040798744869348,0.00153,6,0.269467610715941,0.138137740032502
"time...767",0.0399559963466008,0.00169,6,0.24306692309788,0.126059875194172
"time...768",0.0408647129255468,0.00158,5.9,0.273011068648779,0.140005790724353
"time...769",0.0402200517417192,0.0016,6,0.255533016000267,0.132210628710939
"time...770",0.0386036730097326,0.00188,6.1,0.209236688297869,0.110754464522474
"time...771",0.0392848774766917,0.0018,6,0.226198434884948,0.118539574442449
"time...772",0.0413666256140962,0.00151,5.9,0.2887472662038,0.147047546941971
"time...773",0.0400207255878405,0.00164,6,0.249111913258247,0.129237375816083
"time...774",0.0411546711412147,0.00155,5.9,0.280709573467138,0.143321592529002
"time...775",0.0400111414332473,0.00164,6,0.249105601751827,0.129262573205967
"time...776",0.0409340719556996,0.00158,5.9,0.273065450443298,0.139816042284437
"time...777",0.0403549174129438,0.00161,6,0.255626051236596,0.131852436172052
"time...778",0.040269696421741,0.00161,6,0.255567293011586,0.132078492600381
"time...779",0.040501038514986,0.00157,6,0.262324538487433,0.135117373601459
"time...780",0.0409552831256194,0.00158,5.9,0.27308209263069,0.139758139424509
"time...781",0.041620490492832,0.00147,5.9,0.297253611489117,0.150865707092235
"time...782",0.0405812374024203,0.00157,6,0.262382505761734,0.134901891401641
"time...783",0.038411205710468,0.00192,6.1,0.204795723699584,0.108743255018547
"time...784",0.0402695093080034,0.00161,6,0.255567161305241,0.132078990566719
"time...785",0.0416424521041057,0.00147,5.9,0.297273568427083,0.150803022069265
"time...786",0.0423711212520886,0.00146,5.8,0.320704565324774,0.16123122245086
"time...787",0.0390611940617347,0.00184,6,0.22104993933504,0.116261610310334
"time...788",0.0382468313661995,0.00196,6.1,0.200539842098372,0.106750705865448
"time...789",0.0414677179243739,0.00151,5.9,0.288834653459445,0.146763630317512
"time...790",0.04093985117396,0.00158,5.9,0.273069973062451,0.139800262735886
"time...791",0.0407520444931312,0.00153,6,0.269432243630881,0.138264863067792
"time...792",0.0396956915447835,0.00172,6,0.23716976898122,0.123524607896628
"time...793",0.0398251621173192,0.00168,6,0.242984551154528,0.126398085533504
"time...794",0.0392999794116426,0.0018,6,0.226206771173607,0.118501946570561
"time...795",0.0410224688623567,0.00159,5.9,0.273134734245517,0.139575142815986
"time...796",0.0424351103138445,0.00146,5.8,0.32077132805695,0.161042812330532
"time...797",0.0412268905357416,0.00155,5.9,0.280769016737131,0.143121781729881
"time...798",0.0398116411001358,0.00168,6,0.242976044318216,0.126433162720913
"time...799",0.0417702137486876,0.00143,5.9,0.306128168590092,0.155211415273505
"time...800",0.0400393227212564,0.00164,6,0.249124174186438,0.129188514657866
"time...801",0.0403844613190631,0.00161,6,0.255646428815626,0.131774287650638
"time...802",0.0401062911281203,0.00165,6,0.24916830524905,0.12901294246928
"time...803",0.0428849336597078,0.00139,5.8,0.342013164188053,0.170923743756619
"time...804",0.0404103729559212,0.00148,6.1,0.265756741039695,0.13718902018011
"time...805",0.0428765697792559,0.00139,5.8,0.342003453590168,0.170949263357197
"time...806",0.0409812566531434,0.00159,5.9,0.273102438658606,0.139687324371823
"time...807",0.0410625807652357,0.00154,5.9,0.280633767809922,0.143577397825753
"time...808",0.0400702385572333,0.00156,6.1,0.252343168667513,0.130787359790739
"time...809",0.0406751198108633,0.00153,6,0.26937396659221,0.138474897728231
"time...810",0.040600538049627,0.00153,6,0.26931742210644,0.138679301182489
"time...811",0.0401407688178357,0.00165,6,0.249191008352781,0.128922781687692
"time...812",0.0411720802186793,0.00155,5.9,0.280723898822797,0.143273363525144
"time...813",0.0409576668410596,0.00158,5.9,0.27308396386985,0.13975163551566
"time...814",0.0417705429521782,0.00143,5.9,0.306128521136385,0.155210446680496
"time...815",0.0403793159716459,0.00161,6,0.255642868050388,0.131787892228085
"time...816",0.0416953470135322,0.00147,5.9,0.297321640808921,0.150652313325364
"time...817",0.0407875474794399,0.00153,6,0.269459122974573,0.13816819548368
"time...818",0.04190323496773,0.00144,5.9,0.30625543498013,0.154825108137923
"time...819",0.0410764272176227,0.00154,5.9,0.280645188664097,0.143538857688782
"time...820",0.0391084687422151,0.00184,6,0.221074973930051,0.116145098034943
"time...821",0.0406827840219033,0.00153,6,0.269379762336835,0.138453938354493
"time...822",0.0413820869691452,0.00151,5.9,0.288760618944202,0.147004037207041
"time...823",0.0409751410487517,0.00159,5.9,0.27309765514716,0.139703988305347
"time...824",0.0416602492177751,0.00147,5.9,0.297289765115885,0.15075226634691
"time...825",0.0397984448263475,0.00168,6,0.242967723108714,0.126467423348481
"time...826",0.0415031630714339,0.00147,5.9,0.297146983403943,0.151201720225123
"time...827",0.041344160014076,0.00151,5.9,0.288727835025958,0.147110832151793
"time...828",0.0395512855358301,0.00168,6.1,0.234411030827405,0.122310241641971
"time...829",0.0398891347739836,0.0016,6.1,0.246086921737528,0.127845761849768
"time...830",0.0405102255948491,0.00157,6,0.262331175977111,0.13509264689706
"time...831",0.040745100485538,0.00153,6,0.269426957279455,0.138283796037505
"time...832",0.0391097443955563,0.00184,6,0.221075645356363,0.116141958628826
"time...833",0.0389792754534645,0.0018,6.1,0.218674032910469,0.115074605163491
"time...834",0.0397139688778011,0.00164,6.1,0.24011423206242,0.125028353569601
"time...835",0.0395442779953631,0.00168,6.1,0.234406964567602,0.122328084429405
"time...836",0.038743081645957,0.00192,6,0.211445132723525,0.111696996470276
"time...837",0.0401945204272718,0.0016,6,0.255515429440907,0.132278701417168
"time...838",0.0416330500684013,0.00147,5.9,0.29726501057536,0.150829853868275
"time...839",0.0404236945744939,0.00148,6.1,0.265766505164487,0.13715251003209
"time...840",0.0404980460348015,0.00157,6,0.262322405115264,0.135125423947611
"time...841",0.0409835621497957,0.00159,5.9,0.273104246508293,0.13968104247272
"time...842",0.0414760865176633,0.00151,5.9,0.288841840868404,0.14674019987564
"time...843",0.0397595276039849,0.00173,6,0.237208196930331,0.123361977605327
"time...844",0.0396330904294643,0.00172,6,0.237132075065616,0.123684599101105
"time...845",0.0416368391769153,0.00147,5.9,0.297268477339946,0.150819034314962
"time...846",0.0403300057180179,0.00161,6,0.255608849534444,0.131918423478566
"time...847",0.0408804132824616,0.00158,5.9,0.273023388399826,0.139962780479552
"time...848",0.0398953798154326,0.0016,6.1,0.246090878082988,0.127829410007187
"time...849",0.0397152646007932,0.00164,6.1,0.240115012204484,0.125025008715174
"time...850",0.0415724164960601,0.00147,5.9,0.297209924830671,0.151003155945911
"time...851",0.0391438269376001,0.00176,6.1,0.223682792288583,0.117441583557641
"time...852",0.0396337905841192,0.00172,6,0.237132471224051,0.123682812084352
"time...853",0.0407404366163081,0.00153,6,0.269423468536803,0.138296502343887
"time...854",0.0418530446383689,0.00153,5.8,0.301684318772324,0.152656594376453
"time...855",0.0407909348857383,0.00153,6,0.269461697087595,0.138158979222142
"time...856",0.040237974446342,0.00152,6.1,0.258888969561421,0.133914178744246
"time...857",0.0408235837036899,0.00158,5.9,0.272978801831448,0.140118617520147
"time...858",0.0404970961959713,0.00157,6,0.262321693927512,0.135127987107614
"time...859",0.039765108691307,0.00173,6,0.237211552033861,0.123347784466675
"time...860",0.0417098462139429,0.00157,5.8,0.293031336107637,0.148405903162682
"time...861",0.0393011110322987,0.0018,6,0.226207374500702,0.11849913196832
"time...862",0.0410105324217627,0.00159,5.9,0.273125396468325,0.139607607493389
"time...863",0.040986891841054,0.00159,5.9,0.273106857018635,0.13967197123933
"time...864",0.0404272419448166,0.00157,6,0.262271197048631,0.135316405374888
"time...865",0.0408846342556812,0.00158,5.9,0.273026717159189,0.139951219047177
"time...866",0.0389896358867554,0.0018,6.1,0.218679324442278,0.115049165354631
"time...867",0.0406369533266019,0.00153,6,0.269345011426161,0.13857940996236
"time...868",0.040413827886953,0.00148,6.1,0.265759268371013,0.137179549919028
"time...869",0.0388947904964243,0.00188,6,0.216144422065069,0.113946957850454
"time...870",0.0411178506158914,0.00154,5.9,0.280679311418284,0.14342372379516
"time...871",0.0425326941185769,0.00142,5.8,0.330943866115804,0.166214192291535
"time...872",0.0402104223102418,0.0016,6,0.255526399396912,0.132236289392846
"time...873",0.0408810259741375,0.00158,5.9,0.27302386619867,0.139961103289791
"time...874",0.0403401725299598,0.00161,6,0.255615894872392,0.131891478338228
"time...875",0.0399173811567823,0.0016,6.1,0.246104889069916,0.127771827171
"time...876",0.0410018791470317,0.00159,5.9,0.273118619976882,0.139631156088789
"time...877",0.0404206038317722,0.00148,6.1,0.265764197299258,0.137160987683017
"time...878",0.0403251548132831,0.00161,6,0.255605516523067,0.131931279135404
"time...879",0.0406430883077585,0.00153,6,0.2693496634408,0.138562598059448
"time...880",0.0410722168648306,0.00154,5.9,0.280641719370065,0.143550573210903
"time...881",0.0381875878497336,0.00188,6.2,0.202670913747691,0.108062973913148
"time...882",0.0410859015361306,0.00154,5.9,0.280653002794295,0.143512501641597
"time...883",0.0399931082287806,0.00164,6,0.249093708148334,0.129310019349911
"time...884",0.0417051895955934,0.00157,5.8,0.293027181864193,0.148418951139598
"time...885",0.0412280831444061,0.00155,5.9,0.280769998921387,0.143118488055673
"time...886",0.0402315551167905,0.0016,6,0.255540966063949,0.132179980344638
"time...887",0.0411049623169002,0.00154,5.9,0.280668673885763,0.143459525708039
"time...888",0.040662286007136,0.00153,6,0.269364246165134,0.138510015400357
"time...889",0.0409607761312091,0.00158,5.9,0.273086391080952,0.13974315667269
"time...890",0.0387572093710799,0.00184,6.1,0.213841669919206,0.11295008567959
"time...891",0.0410051872537399,0.00159,5.9,0.273121192172656,0.139622156801261
"time...892",0.039009295607374,0.00175,6.1,0.223611021646932,0.117777444429913
"time...893",0.0401990332851181,0.0016,6,0.255518528700743,0.132266664798349
"time...894",0.0402593655472443,0.00152,6.1,0.258903892886494,0.133856486656103
"time...895",0.0410330127642389,0.00154,5.9,0.280609469314102,0.143659764443094
"time...896",0.0392053461571564,0.0018,6,0.226154491249558,0.118738216977312
"time...897",0.0397301277303451,0.00164,6.1,0.240124050195293,0.124986639355865
"time...898",0.0417934367170157,0.00143,5.9,0.306150387026312,0.15514379588346
"time...899",0.0413155932380116,0.00151,5.9,0.288703118899274,0.147191405030856
"time...900",0.0417741516633373,0.00143,5.9,0.306131946369277,0.155199940909665
"time...901",0.0398751867798259,0.00168,6,0.243016056129935,0.126268508149198
"time...902",0.0406780035384723,0.00153,6,0.269376136465574,0.138467012748765
"time...903",0.0403519590286073,0.00161,6,0.255624008980121,0.131860267993898
"time...904",0.0409417605596396,0.00158,5.9,0.273071491845025,0.139795044794467
"time...905",0.0393938856339598,0.00176,6,0.23150810402492,0.121216865359182
"time...906",0.0398836343794361,0.0016,6.1,0.24608341719565,0.127860172418091
"time...907",0.0409490237166899,0.00158,5.9,0.273077180358076,0.139775220496673
"time...908",0.0417562010719039,0.00143,5.9,0.306114788645545,0.155252246075782
"time...909",0.0418888642564469,0.00144,5.9,0.306241684839697,0.154866723894869
"time...910",0.0407106326250374,0.00153,6,0.269400869758193,0.138377835555929
"time...911",0.0386531377636586,0.00183,6.1,0.213790656551877,0.113203960410851
"time...912",0.0414850493349711,0.00147,5.9,0.297130488173706,0.151253773141487
"time...913",0.0394639842503133,0.00176,6,0.231548489258781,0.121039576457103
"time...914",0.0416865350059618,0.00147,5.9,0.297313630165359,0.150677394249123
"time...915",0.0414454205283564,0.00151,5.9,0.288815349341551,0.146826140513383
"time...916",0.0408960578067714,0.00158,5.9,0.273035636299283,0.139919961923704
"time...917",0.0421604393443772,0.0014,5.9,0.315739345675618,0.159100075792597
"time...918",0.0405683566538648,0.00157,6,0.262373182677327,0.13493644554747
"time...919",0.0401965214432652,0.0016,6,0.25551679324024,0.132273366101743
"time...920",0.0398837517315647,0.0016,6.1,0.246083490687308,0.1278598652646
"time...921",0.0406697421784635,0.00153,6,0.269369891058781,0.138489610570425
"time...922",0.0394875603640056,0.00176,6,0.231562113885764,0.120980081754471
"time...923",0.0405187402445048,0.00157,6,0.262337329397188,0.135069739573319
"time...924",0.039686580752491,0.00172,6,0.237164263377207,0.123547865356985
"time...925",0.0403781565178251,0.00161,6,0.25564207870043,0.131790955701719
"time...926",0.0406411083673917,0.00153,6,0.269348173978205,0.138568020599791
"time...927",0.0409622115498465,0.00158,5.9,0.273087522468772,0.13973924014008
"time...928",0.039309815954714,0.0018,6,0.226212181505133,0.118477456798607
"time...929",0.0400150475591078,0.00164,6,0.249108158073785,0.129252305512486
"time...930",0.0385334085950524,0.00196,6,0.206905955436968,0.10968002856884
"time...931",0.0405833202748239,0.00157,6,0.262383975960828,0.134896313750432
"time...932",0.0413444307343534,0.00151,5.9,0.288728084460788,0.147110065534516
"time...933",0.0402074728865184,0.0016,6,0.25552436759445,0.132244152987906
"time...934",0.0405306939879422,0.00157,6,0.262345996354162,0.135037589795263
"time...935",0.0409189423730611,0.00158,5.9,0.273053613073636,0.139857372667956
"time...936",0.0410824712627805,0.00154,5.9,0.280650173928963,0.143522042622994
"time...937",0.0415453172863534,0.00147,5.9,0.297185293198046,0.151080777026632
"time...938",0.0389367962341714,0.00188,6,0.216165701232368,0.11384472389169
"time...939",0.0401332479011948,0.00165,6,0.249186054461244,0.128942436228221
"time...940",0.0402052833047112,0.0016,6,0.255522854010466,0.132249992260101
"time...941",0.0412587372927767,0.0015,5.9,0.288653975977603,0.147352087761015
"time...942",0.0413300854576557,0.00151,5.9,0.288715684462159,0.147150509502771
"time...943",0.0406443438144123,0.00153,6,0.269350638778892,0.138559152424738
"time...944",0.0397787684186785,0.00168,6,0.242955325599841,0.126518548664889
"time...945",0.0412998869222944,0.00151,5.9,0.288689554220798,0.147235746489356
"time...946",0.0410994976750826,0.00154,5.9,0.28066421379354,0.143474701263947
"time...947",0.0406161523071693,0.00153,6,0.26932928255623,0.138636440743956
"time...948",0.039910393033473,0.0016,6.1,0.246100440502359,0.127790109646054
"time...949",0.0405272087039317,0.00157,6,0.262343443570406,0.135046967176504
"time...950",0.0395623755270167,0.00177,6,0.231605200356829,0.120791778406691
"time...951",0.0412053190152622,0.00155,5.9,0.280751265513952,0.143181389919105
"time...952",0.0427214597090825,0.00139,5.8,0.341823118413367,0.171424420393683
"time...953",0.0396125461232626,0.00172,6,0.237119668981736,0.123737221089722
"time...954",0.0409790484747883,0.00159,5.9,0.273100714999889,0.139693339839246
"time...955",0.0395927657096408,0.00172,6,0.237107748793473,0.123787932798177
"time...956",0.0392630547526393,0.0018,6,0.22618638188011,0.11859399995942
"time...957",0.0396643343682394,0.00172,6,0.237150886525999,0.123604685973805
"time...958",0.0403788829682011,0.00161,6,0.255642567437992,0.131789037553384
"time...959",0.0407235098942725,0.00153,6,0.269410631221422,0.138342680421966
"time...960",0.039235990218686,0.0018,6,0.226171424467649,0.118661583472967
"time...961",0.0390810069479955,0.00184,6,0.221060421837036,0.116212747642129
"time...962",0.0398448120869579,0.00168,6,0.242996917421847,0.126347150056759
"time...963",0.0402078149925075,0.0016,6,0.255524601513249,0.132243241314028
"time...964",0.0398486132086813,0.00168,6,0.242999319613586,0.126337300892896
"time...965",0.0396199576392526,0.00172,6,0.237124158585551,0.123718228321945
"time...966",0.0406753759349615,0.00153,6,0.269374168392072,0.138474195239446
"time...967",0.0410695616075836,0.00154,5.9,0.280639547728367,0.143557959242944
"time...968",0.0418722559247314,0.00153,5.8,0.301702381867392,0.15260169672544
"time...969",0.0398286441370572,0.00168,6,0.242986731839566,0.126389058338209
"time...970",0.0402034392042688,0.0016,6,0.255521553177185,0.132254916257046
"time...971",0.0408312784889838,0.00158,5.9,0.272984836306659,0.140097492520427
"time...972",0.0398746315439916,0.00168,6,0.243015691718011,0.126269947431365
"time...973",0.040500342512118,0.00157,6,0.262324034411328,0.135119247321843
"time...974",0.0398378528716186,0.00168,6,0.242992531328309,0.12636518488147
"time...975",0.0413168589849543,0.00151,5.9,0.288704247279558,0.147187824686453
"time...976",0.0409096218739716,0.00158,5.9,0.27304628688002,0.139882857113578
"time...977",0.0406865504604743,0.00153,6,0.269382609010667,0.138443641451823
"time...978",0.0400677830132809,0.00156,6.1,0.252341524701648,0.130793886478266
"time...979",0.0399268229057691,0.00169,6,0.243048565249571,0.12613509681305
"time...980",0.0401641890663437,0.00165,6,0.249206430390914,0.128861624560209
"time...981",0.039488662982899,0.00176,6,0.231562730902215,0.120977304938982
"time...982",0.0396880526416945,0.00172,6,0.237165178305824,0.123544102478012
"time...983",0.0415742024928178,0.00147,5.9,0.297211559187799,0.150998041317985
"time...984",0.0405950408510748,0.00157,6,0.262392454735439,0.134864895152185
"time...985",0.0402694717818797,0.00161,6,0.255567115222955,0.132079094575982
"time...986",0.0392728437842663,0.0018,6,0.226191780524002,0.118569580561442
"time...987",0.0409126756127335,0.00158,5.9,0.273048677475795,0.139874508249317
"time...988",0.0400345167632257,0.00164,6,0.249121018342896,0.129201134927537
"time...989",0.0411095543591326,0.00154,5.9,0.280672437507747,0.143446773246341
"time...990",0.0402250239589657,0.0016,6,0.255536449665184,0.132197379721273
"time...991",0.0407259745799778,0.00153,6,0.269412488881997,0.138335956870579
"time...992",0.0401906339115832,0.0016,6,0.255512749137099,0.132289072188366
"time...993",0.0413014230312687,0.00151,5.9,0.288690892247325,0.147231405983884
"time...994",0.0394289830275325,0.00176,6,0.231528329549129,0.121128020048117
"time...995",0.0405844361007072,0.00157,6,0.262384796518115,0.134893319121038
"time...996",0.0414494548888857,0.00151,5.9,0.288818850579842,0.146814822966646
"time...997",0.0402287112135357,0.0016,6,0.255539025528347,0.132187550476475
"time...998",0.0388690727383813,0.00188,6,0.216131355441565,0.114009665025863
"time...999",0.0407690175277464,0.00153,6,0.269445093151096,0.13821862822422
"time...1000",0.0417139618421603,0.00157,5.8,0.293035001156377,0.148394374896334
