"","alpha","beta","eps","T4","L","M"
"time...306",0.0990755615526159,1.28348050734776,0.01109,53.1,82.2710212635031,48.8117724323717
"time...307",0.161926401790457,1.99648328739895,0.01109,47.4,52.0661297537422,47.025026761617
"time...308",0.154907439160242,1.86980286455463,0.01099,46.5,55.5135615686943,47.277471207831
"time...309",0.071667552020186,0.933239410163488,0.01106,55.6,106.957185320964,47.3611174421645
"time...310",0.0653851905411503,0.747170367208253,0.01089,49.1,118.21023582286,44.0390311076011
"time...311",0.0774899898866107,0.942522483150938,0.01091,51.1,103.366124329304,46.7676794502935
"time...312",0.135146415156045,1.7129114393526,0.01092,50.1,63.0855447110116,49.1366312558958
"time...313",0.0705412987398801,0.906986036447348,0.01096,55,109.406219835869,47.3212341497323
"time...314",0.0341256075636791,0.382221751314683,0.01085,54.9,175.369257567484,37.0509596371797
"time...315",0.0209593003323657,0.266781964028006,0.0116,68.8,220.305062019819,33.3920329465914
"time...316",0.112427889345568,1.41177877928266,0.01088,50.6,75.625628147743,49.2488743816574
"time...317",0.124131162273507,1.45270038621969,0.01087,46.1,70.5567398643826,47.7109063473629
"time...318",0.0593220244309266,0.765512455006827,0.01069,56.8,126.949943298358,47.1243315258691
"time...319",0.0591398685653864,0.696018014945345,0.01094,51.4,125.501455333292,43.6527374969113
"time...320",0.104474019659712,1.14745421338904,0.01109,43.8,80.7340156677364,44.4729875310198
"time...321",0.0959277675652224,1.15242985896851,0.01076,49.1,88.732073800998,48.2873788293147
"time...322",0.114483687523238,1.45528965048213,0.01078,51.3,73.8235394816844,49.3570157357746
"time...323",0.222824018010772,2.50484610096071,0.01056,41.2,39.5032430983545,44.7877729574426
"time...324",0.180409796442491,2.09821254295397,0.01119,43.6,46.9546558753549,44.8080230386688
"time...325",0.106519072321022,1.20249526765083,0.01078,45.2,82.3488192942648,47.1000259150049
"time...326",0.17131854311067,2.08620648374079,0.01094,46.5,49.9011493346646,47.0608191098174
"time...327",0.0954911131402051,1.16059677750314,0.01087,49.7,87.943463491202,48.0709187604153
"time...328",0.120244623865563,1.6457804825672,0.01108,55.6,67.9671477091153,50.4398738432032
"time...329",0.117912777252238,1.56563765748292,0.0109,53.8,71.0526014928007,50.5310274975907
"time...330",0.0362054668160641,0.486308466671139,0.01091,64.2,170.69564409248,42.1812573863016
"time...331",0.0275951916646702,0.319014887207015,0.01107,59.3,196.116649917755,35.3929049531885
"time...332",0.069121851929955,0.929072815054229,0.0107,58.2,113.045274545451,49.5710980089252
"time...333",0.107902205672615,1.39291025846309,0.01077,52.6,78.6535763451762,50.3690243201201
"time...334",0.0378778731261827,0.505414664863143,0.01082,63.3,167.422795506646,42.8400844973155
"time...335",0.126615482366291,1.56572962049186,0.01092,49,67.7611155977679,48.7007828698625
"time...336",0.056590855086473,0.723966248927806,0.01078,56.6,130.100745437187,46.0353197254718
"time...337",0.144406217470931,1.87635172574189,0.01103,51.2,57.9030306946607,48.9688296477341
"time...338",0.12846295762995,1.62637053967241,0.01079,50.4,67.1258853923466,49.8127145931907
"time...339",0.121201406407139,1.54067958847427,0.01089,50.9,70.2240856982029,49.5120332501488
"time...340",0.0354105032371847,0.443237971710767,0.0111,60,169.901021158531,39.4538761100228
"time...341",0.148910159808559,1.75552865262284,0.01072,45.6,59.7921095086395,48.163664866061
"time...342",0.063360034556663,0.747254086879363,0.01099,50.9,119.204238500318,44.1164981583603
"time...343",0.109953324713832,1.63645216650972,0.01106,62.4,72.4202263742086,52.8615836331447
"time...344",0.151551025606119,1.9561931092431,0.01078,50.7,56.4628188977008,49.7124446821624
"time...345",0.0748822717828235,0.866395003819751,0.01087,48.7,107.320453509499,45.4661102970702
"time...346",0.109770483077692,1.26766405839651,0.01073,46.2,80.1324818011612,47.9054261667545
"time...347",0.140841305537073,1.61418136031089,0.01092,44.3,61.7611736280401,46.2041607846427
"time...348",0.048715581531072,0.591453602872792,0.01074,55,144.657570788688,43.3510426257721
"time...349",0.0538530599992626,0.703755006011822,0.01085,58.3,133.426247352139,45.8410382533868
"time...350",0.135758469824015,1.57880814270294,0.01068,45.4,66.0910875257535,48.3247765862481
"time...351",0.0960633357728122,1.25482644277799,0.01097,53.9,84.1816626662016,48.8494755903788
"time...352",0.0708781541584564,0.884789755314336,0.01109,53.1,108.208709601523,46.0244039748859
"time...353",0.025051901469259,0.317210779390401,0.01112,65.7,207.327065780679,36.2703343905518
"time...354",0.118410922133024,1.46354154453025,0.01084,49.4,72.7026679910622,49.0754026996498
"time...355",0.0866779703901358,1.07801063403025,0.01092,51.6,94.2430659762222,47.965076243756
"time...356",0.161485441225276,2.1695737126684,0.01084,52.9,50.9710357727814,49.2521179196941
"time...357",0.145185900916699,1.81674823631285,0.0107,49.1,60.1700107367825,49.6198785743117
"time...358",0.00914340484655968,0.111653362733282,0.01476,86.6,294.403605496799,22.8998834449254
"time...359",0.119567046576354,1.60254369104521,0.01082,54.4,69.5641255959819,50.497383094009
"time...360",0.18303622319442,2.15106305682281,0.01066,44.4,48.2896500204893,47.1081901289685
"time...361",0.157438560367967,1.95630994216253,0.01064,48.3,55.0069889800546,48.684942418958
"time...362",0.0681919836080143,0.74832927844539,0.01107,46.7,113.569700566583,42.7412636507798
"time...363",0.126223502897169,1.4601934202026,0.01072,45.5,70.6922408644531,48.1206504403616
"time...364",0.11163715108282,1.22194493634122,0.01067,43.5,80.5523367293288,47.0106305143352
"time...365",0.0462432421920169,0.596507153807753,0.01079,59,148.355169699651,44.1844499126719
"time...366",0.0748918917117217,0.843088757414909,0.01107,47.2,105.843311035864,44.010504692322
"time...367",0.0430946635713407,0.550982273007555,0.01079,59.2,155.135181166093,43.2031009755012
"time...368",0.0835513411693432,1.06244840541678,0.01087,53.2,97.07792581734,48.5683928008401
"time...369",0.123288266402469,1.45342583834167,0.01091,46.5,70.5909295866346,47.6998012068327
"time...370",0.0232317835489761,0.255559072645891,0.01086,60,219.316666549567,33.6162074541029
"time...371",0.143194220835452,1.88503161015624,0.01058,52.4,59.8286260415304,50.7289333783231
"time...372",0.113924398209419,1.45376344489021,0.01087,51.5,74.4352932771411,49.6883076677343
"time...373",0.0723872565938629,0.801592646184613,0.01086,46.8,109.303565043147,43.6143016659842
"time...374",0.0945367002363958,1.20986461423688,0.01086,52.8,87.7096560490036,49.3759049526114
"time...375",0.00543951945537394,0.0649807242093415,0.02182,105.8,346.792247872679,18.2060685921382
"time...376",0.0838233903668395,1.00975113509,0.0108,50.1,98.5037610570161,47.5138841546502
"time...377",0.215807877809451,2.27174755979093,0.01112,38,40.1773695401033,41.9217544845223
"time...378",0.140211189864399,1.71707047537789,0.01075,48,62.5088631630496,49.0419772267411
"time...379",0.0554066907033245,0.660287839830072,0.01071,52.8,133.707312262415,44.2877757761977
"time...380",0.00652506049215693,0.0864225261963363,0.02089,102.2,299.135601972015,18.5457562694734
"time...381",0.0741351144179156,0.855072530697183,0.01104,48.5,106.494543331446,44.6187108934395
"time...382",0.133339564562459,1.62648654710268,0.01082,48,65.3410512101032,48.7596166936905
"time...383",0.0674148673565236,0.924814385021974,0.0108,59.7,113.818374955031,49.5227686729348
"time...384",0.116912571169594,1.43018236028838,0.01081,48.9,73.9825932977014,48.9615049909322
"time...385",0.0143071035965303,0.181134527674961,0.01213,76.7,264.541729450338,29.4717786193596
"time...386",0.0908480103730895,1.21603265253778,0.01102,55.8,88.4696431791715,49.6764448298483
"time...387",0.115545659726931,1.48058709111806,0.01112,51.5,71.7451032888209,48.6840039367369
"time...388",0.0844134558413734,0.995212284418129,0.01078,48.9,98.5296144704324,47.095419939251
"time...389",0.0854843424013524,1.06933964397299,0.01055,52.3,98.5452148280996,49.7363249757445
"time...390",0.0596131163576879,0.686837209874574,0.01086,50.3,124.430844156822,42.9795940177295
"time...391",0.104248719074877,1.34084529068966,0.01074,52.6,81.4265397600162,50.3627818621567
"time...392",0.0364216012755733,0.442332079566569,0.0108,58.2,171.698812966405,40.1095166841327
"time...393",0.0435776205152365,0.475350464104471,0.0109,50.7,153.513732066208,39.1811406905993
"time...394",0.256646793451782,2.93468920881131,0.01076,41.2,32.1469680818981,42.2895543838581
"time...395",0.117248231484414,1.52631728115217,0.0107,52.7,73.1893188660002,50.9733903914433
"time...396",0.124805556770864,1.59484943930134,0.01097,51,67.6773695878666,49.2436733321998
"time...397",0.0786380397318185,0.960079950512702,0.01092,51.2,102.058793251389,46.9182711211242
"time...398",0.123008255208131,1.36562778880172,0.0107,43.6,73.4222854182152,47.3138387856366
"time...399",0.054297297780199,0.645953145874438,0.0107,52.9,133.949048174319,43.541870235057
"time...400",0.174878501550049,2.07460252831807,0.01072,45.1,50.3342543848181,47.3908580735773
"time...401",0.159044277833666,1.78697179156198,0.01087,42.7,56.1000169699678,46.2814269596094
"time...402",0.04907626674595,0.581293585206233,0.01101,53.4,138.94211412202,41.2523490998114
"time...403",0.0547822278458637,0.717112682710834,0.01092,58.2,131.050906204116,45.7671823984639
"time...404",0.0330017769367899,0.386139964205499,0.01083,57.5,181.338561944283,38.1727582868984
"time...405",0.0430886316397016,0.544310347428995,0.01115,58.2,150.173127992702,41.4970386908588
"time...406",0.139712862432916,1.77555710391161,0.01075,50.2,61.9231974422673,49.8671273113658
"time...407",0.107694903456761,1.27595195255689,0.01113,47.4,78.0365060959316,46.7275809159149
"time...408",0.156641952076364,1.96608520890631,0.01081,48.8,54.209909307367,48.1391444808758
"time...409",0.0922317814708156,0.993883837829693,0.01076,43.9,93.8276056900641,45.5769081689112
"time...410",0.166647956184464,2.34232048478363,0.01093,55.8,48.5389967073559,50.1840205844334
"time...411",0.057727570486075,0.756545392310558,0.01107,57.7,124.698223835846,45.6643094880746
"time...412",0.124470232846831,1.51286322738325,0.01064,48.3,70.0997017942463,48.925201293013
"time...413",0.0233910854403401,0.290700690189782,0.0108,66.1,219.336561403985,35.9126698430157
"time...414",0.0312929632094689,0.35787550934999,0.0107,57.2,189.044324308891,37.6066308830098
"time...415",0.0247666856420234,0.308649827998084,0.01087,65.2,213.196036015974,36.6337692192888
"time...416",0.0568799671615148,0.644765457551115,0.01086,49.9,130.234108381021,42.7296315721254
"time...417",0.0979934049122874,1.22735296921236,0.01097,51.2,84.6561296850889,48.462172874925
"time...418",0.0939142720911242,1.18307304261227,0.01098,51.8,86.4243397496555,47.7860304497787
"time...419",0.0969064746588151,1.1907716699909,0.01091,50.2,86.3169801764252,48.2131248218539
"time...420",0.166687582720355,2.07985896866449,0.0107,48.2,52.0497958829568,48.7844550887827
"time...421",0.0854125895141555,1.27301467805107,0.01078,64.3,93.226839982974,53.7379660802249
"time...422",0.139750616874537,1.67145429655851,0.0109,46.6,62.3598906913103,47.8766425848723
"time...423",0.125771006053756,1.43201667455993,0.01058,44.8,71.1811520954609,47.7137907146708
"time...424",0.0428633961431046,0.526587908263705,0.01072,57,156.857454487109,42.3999934403857
"time...425",0.0869950663373103,1.05254510107559,0.01079,50.1,95.6583723529909,47.8722056318434
"time...426",0.129258721265176,1.51662190082036,0.01089,46,67.7512691872164,47.6580755491909
"time...427",0.0466930076377884,0.590281260861109,0.01103,57.5,144.356790781079,42.7931747067204
"time...428",0.0638318116694954,0.776054112476725,0.01069,52.7,121.487738002177,46.1998544789209
"time...429",0.0436782060518999,0.501783007112906,0.01094,53.1,152.414225844995,40.1860533371492
"time...430",0.0291330639975492,0.332149151126295,0.01094,57.9,190.259715105214,35.6317345972356
"time...431",0.0978724328981529,1.13960961337202,0.01107,47.1,85.4699002081844,46.2950816585456
"time...432",0.0404817807049264,0.52838771074251,0.0111,60.9,156.685010903243,41.8792235412113
"time...433",0.0598122389275626,0.694933138891952,0.01114,50.5,122.480431356478,42.6632658592381
"time...434",0.141708188325388,1.58560447760186,0.01104,43,62.1235045065808,45.8861116034218
"time...435",0.126882807542414,1.48672773207629,0.01094,46,68.6756314882565,47.4353976176276
"time...436",0.176445698140116,2.0289308594016,0.01091,43.3,48.8479599885615,45.2364724411263
"time...437",0.0419174910135922,0.582515393323645,0.01104,64.7,154.06875160079,44.2182996438867
"time...438",0.0649280482714357,0.749672711628703,0.011,49.6,117.407193762919,43.7717612960111
"time...439",0.0922627275122425,1.02461241677903,0.01077,45.3,91.7706751517956,45.5444311792275
"time...440",0.0898642016251131,0.995821907595597,0.01088,45.3,92.8118190872336,44.9152451738356
"time...441",0.124792658133507,1.56455261649326,0.0109,49.9,68.5369668538553,49.1221929766316
"time...442",0.0634245674325373,0.806031960718734,0.01071,55.3,121.107982251498,47.2170934872655
"time...443",0.0733393938946929,0.897468211293731,0.01096,51.8,105.726691069836,45.7207113361078
"time...444",0.124046499645675,1.52738679231453,0.01087,48.9,69.5057384281088,48.8460246806696
"time...445",0.0160232046821968,0.202094706411455,0.01192,73.8,250.806009710984,30.5048179226927
"time...446",0.187784606297135,2.0582108714953,0.01098,40.6,46.923225562821,44.3534343239824
"time...447",0.0286663276839094,0.35109335696174,0.01074,62,198.347931913655,38.0956721044817
"time...448",0.0463152472269686,0.544414915654307,0.01072,53.8,149.860352137245,42.1269521121617
"time...449",0.0850551537706535,1.05468996708397,0.01114,51.4,93.8566706043685,46.8510600717013
"time...450",0.169142587163053,1.99423037991203,0.01063,45,52.7737016269767,47.9126902560905
"time...451",0.12164789134205,1.73699830923472,0.0108,58.8,68.0585453369484,52.8428597770398
"time...452",0.0470512210286185,0.554086343146463,0.0109,53.6,145.945070032858,41.6336505533457
"time...453",0.0924922630253981,1.06873094710253,0.01101,47.1,90.1640192349055,46.1366054978745
"time...454",0.0277574731380258,0.34468295245184,0.01116,62.9,194.515565758034,36.6514990208001
"time...455",0.0985179026958533,1.27678959619241,0.01076,53.4,84.1339870802226,49.6731830614565
"time...456",0.0526256119997719,0.676901777807985,0.01076,57.6,136.837193566761,45.5707766945385
"time...457",0.139355682343091,1.77317108635239,0.01102,50.1,60.5286270829294,48.6741497591545
"time...458",0.131605602736473,1.48506038997767,0.01106,43.8,65.4066030119863,45.4070522460764
"time...459",0.0902277933712055,1.03065175593774,0.01097,46.7,92.4919114600435,45.8993209557417
"time...460",0.0741211158619696,0.880625644002415,0.01096,50.1,106.775567679537,45.6573953884421
"time...461",0.0668169307477441,0.91155423588536,0.01103,59.2,112.231891719991,48.2431257423847
"time...462",0.0466331062934451,0.539460841392024,0.01074,52.9,147.251383116011,41.2289461409255
"time...463",0.0322371911951291,0.400420110665776,0.01097,60.9,181.564103345253,38.7705839393751
"time...464",0.0803674295803353,0.94524123314527,0.01065,49.2,103.625210438971,47.3073808655809
"time...465",0.129064082853326,1.52440823927966,0.01083,46.4,68.0849093319712,48.0704282070791
"time...466",0.101058471780129,1.23248815524968,0.01079,49.6,84.408157274017,48.721760693181
"time...467",0.130724494544626,1.51280744904162,0.01076,45.3,67.1560935423842,47.2330763839385
"time...468",0.118952891420402,1.56836006103297,0.01075,53.4,70.6979419180241,50.4117738916038
"time...469",0.146873169093928,1.67781251278931,0.01094,43.9,60.09341861494,46.6267446537644
"time...470",0.0704530529584532,0.884883290609309,0.01082,53.7,111.297738211965,47.2877575267901
"time...471",0.222241403637681,2.86395076722851,0.01088,48.5,35.9947033068462,45.5857580885168
"time...472",0.0195170129176495,0.241431142878345,0.01148,68.7,231.141725421517,32.6063639036876
"time...473",0.0647100652911707,0.809929814999617,0.01089,54.1,117.655861049293,46.2075951424457
"time...474",0.0521165928292133,0.616676713691718,0.01083,52.9,135.966571681603,42.4998433936149
"time...475",0.0146569232943015,0.164069968416818,0.01116,70.5,277.448646174506,29.9090564397639
"time...476",0.169340541023152,2.15770472258706,0.0108,49.3,49.5722670453437,47.9753984563329
"time...477",0.040513043683444,0.499224474006336,0.0111,57.5,156.762504463634,40.4471736808947
"time...478",0.236282519545725,2.74886667777684,0.01093,42.4,34.9068624133124,43.0427954478702
"time...479",0.0454362545021591,0.508274600722206,0.01051,51.7,155.096951359077,41.6196658736719
"time...480",0.144665664022702,1.94576990119727,0.01107,53.4,56.1340437672788,48.9066636400397
"time...481",0.118832458230083,1.3484870691072,0.01066,44.9,75.5864355945658,47.9670709729559
"time...482",0.084203910775233,1.02877990853758,0.01088,50.8,95.8619363539951,46.907204587374
"time...483",0.0376364467860174,0.484561651354299,0.01123,60.8,161.905245046505,40.2899425954031
"time...484",0.136888712655956,1.56694768359125,0.01059,44.6,66.4973942517354,48.40378995943
"time...485",0.0889049615458339,1.053824103239,0.0107,48.9,95.225634334895,47.8859298414523
"time...486",0.0193167567250923,0.243915384531233,0.01113,70.4,240.486989701618,33.98385064912
"time...487",0.094289735557137,1.27931877643527,0.01126,56.3,83.6443479881985,49.1208567757768
"time...488",0.199926475570722,2.85903826452932,0.01075,56.2,39.5093538237761,49.3732270528713
"time...489",0.12655477584462,1.4157305277964,0.01088,43.7,70.1986865464477,46.699347998899
"time...490",0.0945269668973531,1.1078701483161,0.01116,47.6,87.1059941861801,45.9308963746776
"time...491",0.261905206988594,3.19169375290174,0.01083,44.4,30.0856017166793,42.5621897279931
"time...492",0.0807739340218087,1.06646946422733,0.01098,55.7,98.0049675727093,48.8849442421001
"time...493",0.0391833364296318,0.453146541076111,0.01075,54.8,165.371790819154,39.9285962117313
"time...494",0.134293349219164,1.57688848111762,0.01094,45.8,64.0799648674796,46.7307470012402
"time...495",0.146016086662334,1.74150635769012,0.01092,46.2,59.6270226331468,47.5892946375353
"time...496",0.010802482200388,0.125990112774906,0.01263,80.1,297.825115145144,25.8488169119423
"time...497",0.0192447680703861,0.236948384217627,0.01163,68.6,227.70245405137,31.6892192640156
"time...498",0.215449975122424,2.42871034285323,0.01057,41.5,41.0485606885989,45.17943309195
"time...499",0.061028368431654,0.756262681748781,0.01075,54.1,124.311133983995,46.0221848065984
"time...500",0.131267726640465,1.60693652104848,0.01051,48.5,68.2247786330305,50.313209018226
"time...501",0.0641248453773786,0.772726682100966,0.01065,52.2,121.660414643278,46.1733379689784
"time...502",0.0794329177646196,1.01581594773381,0.01099,53.8,99.8003345068454,47.8824950783554
"time...503",0.142561431352072,1.67466689693049,0.01094,45.5,61.2929992225181,47.2707390227188
"time...504",0.0926038970935294,1.09152363120535,0.01075,48.3,90.5577613920742,47.0622004747287
"time...505",0.0942659580660397,1.07787858341999,0.01077,46.6,90.9521577352218,46.9911276450345
"time...506",0.0788311439664402,0.904198429270501,0.01056,48.1,106.528251678197,46.9651718950139
"time...507",0.0487323815081701,0.568844212729545,0.01089,52.8,143.008126115517,41.8169437846983
"time...508",0.133056762394062,1.50647644648002,0.01091,44,66.5530064128757,46.7927504011245
"time...509",0.01699482065432,0.19223191120344,0.01137,67.2,250.122202185579,30.360536005767
"time...510",0.155323628808388,2.1792683979553,0.01087,56.1,52.8109714532487,50.9745822589527
"time...511",0.119372442203872,1.42681736363308,0.01095,47.4,72.1684193209843,47.8329608799324
"time...512",0.0992683161049031,1.1494851188161,0.0108,46.9,86.6791968333365,47.36706878207
"time...513",0.140466519920729,1.69846370847044,0.01086,47.2,62.0300379344591,48.2631622352506
"time...514",0.106564144886059,1.21983761277537,0.01077,45.9,82.1038183154622,47.4603012185208
"time...515",0.0545277625534097,0.629021186233165,0.01093,51.1,132.769722081729,42.4664056215805
"time...516",0.032079754725729,0.39000896221647,0.01107,59.7,180.351839315855,37.8859828115508
"time...517",0.151758052418285,1.81000174701258,0.01076,46.1,58.1790146346021,48.1419515197427
"time...518",0.135190213967142,1.72446015983631,0.0109,50.5,63.0390716566517,49.3660044572233
"time...519",0.0923104468230033,1.17237152287251,0.0107,52.6,90.9822279332009,49.8204795226844
"time...520",0.0562367949600398,0.656142992252655,0.01107,51.3,126.697921778666,41.9325412769558
"time...521",0.0145150323557087,0.165258963364267,0.01134,71.4,275.412282839889,29.6699953880223
"time...522",0.119049619662708,1.42263138358863,0.0108,47.5,73.3417221716259,48.480468021538
"time...523",0.0542606628311743,0.606156049810803,0.01075,49.7,135.819811326686,42.3874886009527
"time...524",0.106178821395163,1.25989481400022,0.01092,47.7,80.4678443259738,47.6144167835356
"time...525",0.0725732678566204,0.907685925230393,0.01073,53.3,109.888051599352,47.808372959571
"time...526",0.0920658511560711,1.16287193101643,0.01068,52.3,91.462913746924,49.7569350870086
"time...527",0.052898214012212,0.647737976426107,0.01072,54.7,137.367283295845,44.4763093480139
"time...528",0.189636375091706,2.24173741324346,0.01071,44.5,46.068428133757,46.6936167274461
"time...529",0.0871525136324118,1.14540116643371,0.01098,54.9,91.145401825186,48.577395214942
"time...530",0.103407109455188,1.34669280658581,0.01078,53.4,80.4042887186201,49.8346974763422
"time...531",0.131478539127882,1.74306938650415,0.01075,53.2,64.8587202480668,51.0299524537997
"time...532",0.131977511045335,1.49676511079005,0.01112,44,65.7732868319664,45.9562495167307
"time...533",0.148149428967375,1.86809989348358,0.01077,49.4,58.383645095697,49.3735366595281
"time...534",0.0472904917246557,0.562866577691914,0.01091,54.1,145.280853363591,41.9034791952648
"time...535",0.131662119241327,1.72938445703293,0.0106,52.7,65.8958969336916,51.5289172941561
"time...536",0.0347234700427192,0.39520585881993,0.01103,55.3,172.883994957832,37.3847776544252
"time...537",0.114794777022122,1.45674181451426,0.01104,51,72.9047427127079,48.800752332027
"time...538",0.123202651185249,1.5275563017493,0.01078,49.4,70.3795169964674,49.412836240681
"time...539",0.0748712817047308,0.928608666894067,0.01071,52.6,107.725170387092,47.9151939978351
"time...540",0.0293342310144369,0.36506159741112,0.01091,62.4,192.790165290177,38.0811240060685
"time...541",0.152561231581726,1.99813745296485,0.01104,51.4,54.4380442467604,48.8070043364026
"time...542",0.0540793978554791,0.668187959770153,0.01086,54.9,131.9313787035,43.811059448098
"time...543",0.0283134559986781,0.307509099592737,0.01067,56.3,200.276360062749,35.7452394600569
"time...544",0.152013898594052,1.79369518361065,0.01078,45.5,58.2040428224732,47.8315368222502
"time...545",0.0570062073791809,0.775232590549116,0.01086,60.4,127.823578819303,47.4990216275973
"time...546",0.0565986643386088,0.737900524924001,0.01074,57.8,130.35302086252,46.7334519543843
"time...547",0.142696296432378,1.67783232898747,0.0107,45.7,62.5999361905331,48.356852620314
"time...548",0.0403323989160647,0.539791161271903,0.01102,62.6,158.137227714806,42.8128148952789
"time...549",0.0409667554696153,0.479502362558771,0.01087,54.8,159.233821520674,40.2058929109215
"time...550",0.0321219193114433,0.389650942715139,0.0109,59.7,183.039894886904,38.4442129614422
"time...551",0.158909013356128,1.94633145495593,0.01097,47.2,53.8537032878067,47.5299747894612
"time...552",0.0435304395853889,0.507403166294163,0.01089,53.9,151.403929235154,40.1545770784373
"time...553",0.0487004642091761,0.61857373391072,0.01098,57.4,139.483337182115,43.0295398609107
"time...554",0.103590122471565,1.47132420816541,0.0111,59.1,77.2167176349486,51.3154787065348
"time...555",0.11158725176386,1.23931305620314,0.01099,44,77.9624101994572,45.9676297654074
"time...556",0.0775857186945027,1.0395138500179,0.01077,57.1,102.867689745939,49.9979644362108
"time...557",0.0703766324683635,0.880812450884423,0.01096,53.4,108.671216837118,46.0115766769982
"time...558",0.0404090234390994,0.579474837965657,0.011,67.4,158.266220609406,44.9124636262949
"time...559",0.132450270882104,1.57936568194447,0.01094,46.7,65.5463150174271,47.7556583906209
"time...560",0.0752241683316805,0.84710487659129,0.0112,47.1,104.275562155935,43.5389404733615
"time...561",0.107892059939293,1.16932995161834,0.0109,43.1,81.3937497527897,45.7228870018347
"time...562",0.0770778859572926,0.791853471495863,0.01069,43.1,108.984307614677,43.7285540469884
"time...563",0.137445555258001,1.79480958682998,0.011,51.8,60.1558022851006,48.7533386823848
"time...564",0.0534960935505737,0.592521744381681,0.01079,49.4,136.645612114642,41.9031116466488
"time...565",0.140355072647566,1.68260945476386,0.01091,46.7,62.0024158067638,47.8820090312746
"time...566",0.1471163045189,1.84928555991491,0.01099,49.1,57.6885964704365,48.3439378140445
"time...567",0.0570546690641123,0.761160265831576,0.011,59,126.297683904442,46.3395774041446
"time...568",0.124555051971929,1.51444771090691,0.01096,48.1,68.9286637965914,48.1519928057934
"time...569",0.0690412133086449,0.910173643815387,0.01062,57,114.337214781407,49.3841349289109
"time...570",0.1514878387705,1.90788282581897,0.01093,49.1,56.2382611856862,48.5214401526407
"time...571",0.155827182349594,2.00366443595853,0.0108,50.3,54.0891637368262,48.7400287879912
"time...572",0.0762609773435075,0.867768372828735,0.01122,47.5,102.894504196608,43.7994131933577
"time...573",0.127152017254363,1.53098669885612,0.01118,47.3,65.5617255924167,46.3348484820947
"time...574",0.0634483932992693,0.724181707533432,0.01087,49.3,119.311300558516,43.2564256016979
"time...575",0.136889849029766,1.61709251710418,0.01081,46.1,64.44194947114,48.0635854002379
"time...576",0.0986031027960094,1.19051641711992,0.01077,49.2,86.5443700733911,48.4757335588393
"time...577",0.0816013044822161,1.09012523312333,0.01098,56.4,95.8410918467463,48.6799461254143
"time...578",0.107943412195261,1.30283831765245,0.01097,48.5,78.607012909488,47.831815568047
"time...579",0.0121127791148167,0.143261132137192,0.01252,77.3,281.293761086312,26.7767571553065
"time...580",0.0625328257041888,0.756141660391699,0.01078,52.5,122.272504802895,45.4896483163135
"time...581",0.0432073062841044,0.52119817462813,0.01099,55.7,152.35752445118,41.0003737294565
"time...582",0.0976314682288084,1.25970425544446,0.01073,53.2,86.2058378692683,50.3025715838003
"time...583",0.162197545967637,1.98137647130066,0.01073,47.1,53.9141877043977,48.4085040881962
"time...584",0.0289120810763695,0.351581413277126,0.0106,61.6,199.91938192587,38.5185562453756
"time...585",0.142623659399205,1.65376935047926,0.01081,44.9,62.2905555240376,47.575968772897
"time...586",0.0399762511774241,0.506169099153585,0.01086,59.4,161.456734936485,41.8808153547173
"time...587",0.123191510400373,1.57892023130662,0.01105,51.2,67.9666492846093,48.9707493862555
"time...588",0.0801964813372874,1.01936643129624,0.01094,53.4,98.3596863976441,47.3922631555102
"time...589",0.123349654592611,1.64988834788597,0.01108,53.9,65.9757051031919,49.2338069428307
"time...590",0.241120261732162,3.08982753187322,0.01076,47.8,32.4367393155515,44.2188695425978
"time...591",0.148762026816913,1.8550722850357,0.01065,48.8,58.230015955077,48.996298490219
"time...592",0.131643441690057,1.57881749517257,0.01086,47.1,66.2920767947297,48.2405327160092
"time...593",0.035441741040659,0.442266155873961,0.01099,59.9,171.47255163108,39.7756381583701
"time...594",0.170115411083977,2.18271476178769,0.01066,49.8,49.8355750924493,48.7167391761523
"time...595",0.110306864945739,1.31330477666047,0.01101,47.6,77.1379824535947,47.3921334325549
"time...596",0.157934632726387,1.85259235315522,0.01076,45,56.1798700108787,47.6287478028894
"time...597",0.174448133734481,2.40884517247728,0.01092,54.3,46.4705291573102,49.4534863797709
"time...598",0.0177894343217389,0.198774442561457,0.01125,65.7,245.884498389261,30.7651132923072
"time...599",0.123192454952418,1.46922482880406,0.0108,47.2,71.1067084171401,48.4419545017178
"time...600",0.144002720089243,1.73116761017198,0.01078,46.8,60.233148053186,47.749726344239
"time...601",0.124137715454265,1.42765843837646,0.01102,45.1,69.9550323694022,46.6829012317179
"time...602",0.215330098471616,2.40199496548221,0.01089,40.8,39.4376149090246,43.0161087652886
"time...603",0.154033345451054,1.72908295531433,0.01074,42.9,58.6929956879859,46.9626893733439
"time...604",0.0778567812385757,0.92772539875194,0.01068,50.1,105.61044165967,47.2918209135363
"time...605",0.096781520615724,1.11666785298675,0.01076,46.9,88.9315062174779,47.3654769437952
"time...606",0.136274940098767,1.79437005247395,0.01097,52.4,60.6754869256313,49.1071522458579
"time...607",0.0134079806801696,0.152542624125205,0.01166,73.2,281.096034479329,28.4861635209571
"time...608",0.112813934664843,1.41250491587468,0.01089,50.4,75.3792939504589,49.1342064043454
"time...609",0.193362266186244,2.40833101008276,0.01103,47.1,42.7251489946616,46.0375506791572
"time...610",0.0522391726700816,0.714645110993978,0.01095,61.5,134.504038069897,46.4177197547569
