"","V1"
"447",47.8328333430614
"448",38.2763019328554
"449",8.79469135429433
"450",19.2067182764226
"451",24.7865972579607
"452",11.6321579343509
"453",36.2137386648485
"454",48.1563131289221
"455",34.2044426313997
"456",9.30222527830849
"457",2.68903051456096
"458",33.6018701732253
"459",44.0365617377085
"460",63.7911595622437
"461",25.6266052632234
"462",19.6501949193368
"463",31.2735661721252
"464",50.6563937766442
"465",27.9755597970354
"466",14.8893250845591
"467",34.1513686205653
"468",26.6559262944733
"469",41.9563193958581
"470",3.18860042013199
"471",16.1882601573524
"472",0.844112550418326
"473",30.1815900712148
"474",8.88427628713761
"475",14.5784912063951
"476",25.3681058772211
"477",58.896967940196
"478",24.4512208623297
"479",59.6898055443571
"480",33.1135430631872
"481",15.5995369329905
"482",53.5962624579162
"483",4.8965361915307
"484",26.4303321650516
"485",12.0415023742334
"486",112.847920031719
"487",7.55178429024594
"488",58.1507422589423
"489",141.10333460431
"490",11.6550501890065
"491",18.012560912233
"492",4.03820288557976
"493",25.7172533372489
"494",8.17431193012103
"495",9.21851265035003
"496",13.2006645411443
"497",21.9465907032524
"498",4.10856216298932
"499",28.104439630587
"500",34.0225451646697
"501",19.4403064133488
"502",7.86189256847497
"503",9.67290380917022
"504",34.6880322013225
"505",6.09391317833935
"506",6.25535877880283
"507",13.7859449953204
"508",15.7719505302572
"509",10.2912044097075
"510",8.31997488792948
"511",16.2876250183844
"512",84.436310556493
"513",9.97936925235539
"514",24.9117790598799
"515",16.0878267398596
"516",69.24829293915
"517",12.0969642154749
"518",7.33006683906625
"519",86.2556133628578
"520",80.2092851209542
"521",22.574441763404
"522",5.25890882443442
"523",14.0468457574079
"524",92.6860700867658
"525",74.6660212640577
"526",96.0603551937129
"527",11.4885686511932
"528",42.8567000606576
"529",51.2133292382428
"530",9.12633308945932
"531",18.2510206037939
"532",26.2820918871254
"533",20.8932710827712
"534",13.5893722042791
"535",7.72069231303538
"536",28.7902342303722
"537",14.6918933845378
"538",13.2508654898658
"539",25.6664428872933
"540",39.8655488241343
"541",49.1781709829663
"542",13.788836464411
"543",12.329834563806
"544",30.9213706057678
"545",56.7605801908781
"546",33.576617888711
"547",98.8416527160668
"548",41.026061271709
"549",7.88296904813866
"550",37.6038864670901
"551",3.9951528616692
"552",5.08328487953214
"553",48.101944208023
"554",31.3393704677014
"555",44.5655845536932
"556",0.497308402065599
"557",25.9077958098298
"558",1.33135765596067
"559",53.6613330639581
"560",46.1726427938383
"561",21.4469537566702
"562",28.8004407842419
"563",1.98862362294686
"564",53.1885882951377
"565",2.81247260019941
"566",19.3183537453425
"567",10.1551370239168
"568",1.67145515723942
"569",128.214742449551
"570",40.4961892774934
"571",14.4489417408337
"572",9.17434180651411
"573",9.80147240214904
"574",50.567475746764
"575",74.9332565946545
"576",10.117902440021
"577",3.3302570318241
"578",7.16872012934411
"579",14.4781162984213
"580",52.6307699638915
"581",33.248105699261
"582",18.9183073388359
"583",22.5278211992237
"584",87.4047207287772
"585",2.64353153520873
"586",9.89627587553641
"587",18.8358070082788
"588",16.7903868059613
"589",21.6881455663649
"590",12.7924253460711
"591",6.45217837116592
"592",15.4797880840641
"593",50.8351795976604
"594",7.12844294473308
"595",19.2189987231219
"596",15.9812149440687
"597",20.3241251134792
"598",45.2183935577119
"599",1.88974194838216
"600",58.482497198305
"601",10.5484883307336
"602",53.900086210359
"603",36.871253858623
"604",8.17324989320118
"605",42.678012888627
"606",43.9447199576474
"607",4.47014005964241
"608",19.5249038956313
"609",10.3704787142146
"610",47.5168587815242
"611",101.228111542748
"612",10.7241998177711
"613",19.1662447858605
"614",4.33638399217472
"615",1.4489530904206
"616",25.8231854882749
"617",5.48635427159276
"618",2.42449253251228
"619",9.19872085872249
"620",38.5498946787153
"621",70.8784305272596
"622",39.0384662990158
"623",8.40664257248663
"624",8.76592529152845
"625",10.7355951985476
"626",32.9558763577781
"627",2.66095055530701
