"","V1"
"804",86.1718566170012
"805",91.8695449428229
"806",117.718187795977
"807",77.494439670995
"808",97.5982334461238
"809",94.5944028481311
"810",102.45489614837
"811",144.085942238633
"812",74.8750629599421
"813",136.003545813834
"814",107.52413937335
"815",71.4489865052396
"816",67.4454804760297
"817",89.7072182601041
"818",95.6573891257584
"819",145.955382300243
"820",102.408668996991
"821",77.7952316115983
"822",62.6276255730839
"823",117.938327254977
"824",100.799556406939
"825",95.2682461740111
"826",71.7144445329297
"827",135.628667367123
"828",79.3293138601561
"829",107.026365407832
"830",94.114932215496
"831",230.09328873995
"832",87.6721563979064
"833",91.1244883873099
"834",104.636257139759
"835",148.159963309432
"836",103.077620630605
"837",93.2947606585533
"838",112.476655363058
"839",79.3399119662893
"840",73.5585507618961
"841",80.8236498674617
"842",82.1122252295437
"843",124.826547902903
"844",83.8545726167471
"845",131.223337616458
"846",90.1221658607463
"847",140.333364089076
"848",114.83294891294
"849",104.890587142411
"850",147.724974320157
"851",124.04291102765
"852",85.2131495632027
"853",78.7112906181216
"854",71.9768710723168
"855",78.359209270904
"856",68.7380231205795
"857",97.7624552195145
"858",96.2215596283895
"859",167.872447726664
"860",100.031731071043
"861",88.2963787945778
"862",109.231317433036
"863",85.7181261260179
"864",98.3197361447012
"865",151.249868825289
"866",98.6130707036262
"867",173.707572311491
"868",99.6101252814525
"869",165.400062743277
"870",156.842174791802
"871",114.639564992977
"872",85.6911925922202
"873",71.0133791264322
"874",141.880349306072
"875",109.347149960647
"876",144.501000826705
"877",164.576440326212
"878",102.798478616419
"879",75.2862944359463
"880",125.279081235205
"881",92.8484328375972
"882",81.6623926363066
"883",91.9740401465584
"884",82.9786441191583
"885",72.6696531129771
"886",63.9622759808946
"887",78.8173147711832
"888",122.602326626823
"889",64.2843178452343
"890",85.1391693424122
"891",82.413063608687
"892",72.6281292969478
"893",67.9155532873682
"894",115.843203121167
"895",82.2199080999001
"896",90.402648828471
"897",168.55389495996
"898",134.094699916209
"899",69.94934987589
"900",181.208309690457
"901",72.2110030812692
"902",88.2137792620286
"903",97.2007558927694
"904",151.507694393297
"905",136.440232517914
"906",82.2252319959575
"907",95.6849107514672
"908",142.624294132969
"909",63.9773437248442
"910",63.0149258871749
"911",84.5940025763474
"912",114.568230034904
"913",111.219183156383
"914",85.0268623095555
"915",134.277706473944
"916",102.115185103192
"917",89.1782213409927
"918",67.840316777722
"919",121.512930455614
"920",125.388599319286
"921",80.2506109809249
"922",87.6584512631488
"923",132.253070253676
"924",109.511493396908
"925",97.5270920575521
"926",101.78256160075
"927",122.990648421098
"928",102.579991295255
"929",59.3120813334034
"930",102.968451995454
"931",174.032620140186
"932",78.571840681361
"933",86.2466959649317
"934",98.0486635140732
"935",136.539318413094
"936",87.323884030007
"937",77.8458746647751
"938",64.9428773698714
"939",85.778348089863
"940",61.8766029278009
"941",192.052925152089
"942",84.0286138011152
"943",115.268729718555
"944",69.7314115342961
"945",78.1799970628744
"946",108.122355524521
"947",72.2479845112854
"948",177.088095831134
"949",77.5474383303259
"950",91.7676544051332
"951",131.426145026311
"952",87.6926655512451
"953",61.186904968525
"954",197.73511677924
"955",113.617992126433
"956",76.7479266753016
